start;end;person;text
251.146;254.64091;"Rossweisse und Grimgerde";"Hojotoho! Hojotoho!"
255.44455;258.20804;"Rossweisse und Grimgerde";"Heiaha!"
258.21;272.34526;"Helmwige, Ortlinde, Gerhilde, Waltraute, Siegrune und Schwertleite";"Hojotoho! Hojotoho! Heiaha! Heiaha! Hojotoho! Hojotoho! Heiaha! Heiaha!"
273.05;287.8170517453;"Helmwige und Ortlinde";"Hojotoho! Hojotoho! Hojotoho! Hojotoho! Heaha!"
274.0712;287.8170517453;"Gerhilde, Waltraute, Siegrune und Schwertleite";"Heiaha! Heiaha! Heiaha! Heiaha! Heiaha! Heiaha!"
298.1964;301.5147675;"Gerhilde";"In Wald mit den Rossen zu Rast und Weid’!"
305.53;308.58766;"Ortlinde";"Führet die Mähren fern von einander,"
309.52275;312.47821;"Ortlinde";"bis unsrer Helden Haß sich gelegt!"
312.48;316.1187;"Waltraute und Schwertleite";"Ha ha ha ha ha ha ha ha ha ha!"
316.3074;320.9496;"Helmwige";"Der Helden Grimm büßte schon die Graue!"
321.14;323.1112271428;"Waltraute und Schwertleite";"Ha ha ha ha ha ha ha ha ha ha!"
322.91;324.9223399992;"Helmwige und Gerhilde";"Ha ha ha ha ha ha ha ha ha ha!"
324.722857142;326.71092;"Waltraute und Schwertleite";"Ha ha ha ha ha ha ha ha ha ha!"
326.52;328.42384375;"Helmwige und Gerhilde";"Ha ha ha ha ha ha ha ha ha ha!"
328.24;330.09091625;"Ortlinde und Siegrune";"Ha ha ha ha ha ha ha ha ha ha!"
330.48024875;333.51813;"Grimgerde und Rossweisse";"Hojotoho! Hojotoho!"
333.31056;336.72148;"Helmwige, Ortlinde, Gerhilde, Waltraute, Siegrune und Schwertleite";"Willkommen! Willkommen!"
336.93312;339.16292;"Rossweisse, Grimgerde, Helmwige, Ortlinde, Gerhilde, Waltraute, Siegrune und Schwertleite";"Willkommen!"
342.99476;344.36074;"Schwertleite";"Wart ihr Kühnen zu zwei?"
344.91685;347.97943;"Grimgerde";"Getrennt ritten wir, und trafen uns heut."
348.16924;351.18074;"Rossweisse";"Sind wir alle versammelt, so säumt nicht lange:"
352.29296;354.87939;"Rossweisse";"nach Walhall brechen wir auf,"
356.1;358.30605;"Rossweisse";"Wotan zu bringen die Wal."
359.54;362.34544;"Helmwige";"Acht sind wir erst: eine noch fehlt!"
362.54968;364.52843;"Gerhilde";"Bei dem braunen Wälsung"
364.53;367.5466082762;"Gerhilde";"weilt wohl noch Brünnhild’."
367.5466082762;369.77744;"Waltraute";"Auf sie noch harren müssen wir hier:"
369.96;372.73015;"Waltraute";"Walvater gäb’ uns grimmigen Gruß,"
372.92218;375.82943;"Waltraute";"säh’ ohne sie er uns nahn."
375.26;378.32198;"Siegrune";"Hojotoho! Hojotoho!"
379.1096;381.7088;"Siegrune";"Hieher! Hieher!"
382.1084;383.48216;"Siegrune";"In brünstigem Ritt"
383.48216;385.8682;"Siegrune";"jagt Brünnhilde her!"
385.87;389.47504;"Gerhilde und Ortlinde";"Hojotoho! Hojotoho!"
386.52934;389.47504;"Waltraute und Rossweisse";"Hojotoho!"
387.18868;388.66252;"Grimgerde und Schwertleite";"Hojotoho!"
389.06878;393.4005;"Helmwige und Siegrune";"Hojotoho! Hojotoho! Heiaha!"
389.68;392.92856;"Gerhilde, Ortlinde, Waltraute,Rossweisse, Grimgerde und Schwertleite";"Brünnhilde, hei!"
403.36586;406.78291;"Waltraute";"Nach dem Tann lenkt sie das taumelnde Roß."
407.41791;410.67291;"Grimgerde";"Wie schnaubt Grane vom schnellen Ritt!"
411.74576;414.875;"Rossweisse";"So jach sah ich nie Walküren jagen!"
415.75406;417.34292;"Ortlinde";"Wen hält sie im Sattel?"
417.55;418.54629;"Helmwige";"Das ist kein Held!"
423.69623;425.83616;"Siegrune";"Eine Frau führt sie!"
426.90918;429.04288;"Gerhilde";"Wie fand sie die Frau?"
429.27;431.905;"Schwertleite";"Mit keinem Gruß grüßt sie die Schwestern!"
432.36121;436.97959;"Waltraute";"Heiaha! Brünnhilde, hörst du uns nicht?"
438.23623;439.775;"Ortlinde";"Helft der Schwester"
439.775;440.86957;"Ortlinde";"vom Roß sich schwingen!"
441.73;444.71205;"Helmwige und Gerhilde";"Hojotoho! Hojotoho!"
442.2961;445.24317;"Siegrune und Rossweisse";"Hojotoho! Hojotoho!"
443.2396;446.22219;"Waltraute, Grimgerde und Schwertleite";"Heiaho! Heiaha!"
444.8952;446.22219;"Ortlinde";"Heiaha!"
448.06606;452.6975;"Waltraute";"Zu Grunde stürzt Grane, der starke!"
455.30648;457.94552;"Grimgerde";"Aus dem Sattel hebt sie hastig das Weib!"
458.52;461.3256;"Ortlinde, Waltraute und Schwertleite";"Schwester! Schwester!"
459.09942;461.3256;"Grimgerde";"Schwester!"
461.53872;463.47115;"Ortlinde, Waltraute, Schwertleite und Grimgerde";"Was ist geschehn?"
469.9875;475.34;"Brünnhilde";"Schützt mich, und helft in höchster Not!"
474.77888;477.28556;"Grimgerde";"Wo rittest du her in rasender Hast?"
475.19888;476.45556;"Siegrune";"Woher in rasender Hast?"
476.45556;478.2225;"Gerhilde";"Wo rittest du her in rasender Hast?"
476.87056;478.2225;"Helmwige";"Woher in rasender Hast?"
475.76;478.41375;"Ortlinde, Waltraute und Schwertleite";"So flieht nur, wer auf der Flucht!"
475.97;478.41375;"Rossweisse";"So flieht nur, wer auf der Flucht!"
477.01;478.2225;"Siegrune";"bist du in Flucht?"
478.41375;481.76;"Brünnhilde";"Zum erstenmal flieh’ ich und bin verfolgt:"
482.62;484.985;"Brünnhilde";"Heervater hetzt mir nach!"
484.985;488.04836;"Helmwige, Gerhilde, Siegrune und Grimgerde";"Bist du von Sinnen? Sage uns! Wie?"
484.985;486.4081;"Ortlinde, Waltraute, Rossweisse und Schwertleite";"Ha! Sprich!"
487.025;488.86;"Ortlinde, Waltraute, Rossweisse und Schwertleite";"Verfolgt dich Heervater?"
489.265;490.2925;"Ortlinde, Waltraute, Rossweisse und Schwertleite";"O sag!"
488.86;490.2925;"Acht Walküren";"Fliehst du vor ihm?"
496.58875;499.95375;"Brünnhilde";"O Schwestern, späht von des Felsens Spitze:"
500.195;503.1575;"Brünnhilde";"schaut nach Norden, ob Walvater naht!"
508.12;510.8875;"Brünnhilde";"Schnell! Seht ihr ihn schon?"
512.74375;515.22125;"Ortlinde";"Gewittersturm weht von Norden."
515.405;518.245;"Waltraute";"Starkes Gewölk staut sich dort auf!"
520.84;523.955;"Helmwige, Gerhilde, Siegrune, Rossweisse, Grimgerde und Schwertleite";"Heervater reitet sein heiliges Roß!"
524.80167517;527.67875;"Brünnhilde";"Der wilde Jäger, der wütend mich jagt,"
527.890625;530.4447916666;"Brünnhilde";"er naht, er naht von Norden!"
530.6583333333;535.295;"Brünnhilde";"Schützt mich, Schwestern! Wahret dies Weib!"
535.0925;537.12875;"Siegrune und Rossweisse";"Was ist mit dem Weibe?"
535.4975;537.12875;"Helmwige,Gerhilde, Grimgerde und Schwertleite";"Was ist mit dem Weibe?"
537.335;538.5725;"Brünnhilde";"Hört mich in Eile:"
538.985;543.08;"Brünnhilde";"Sieglinde ist es, Siegmunds Schwester und Braut:"
543.9625;545.16839;"Brünnhilde";"gegen die Wälsungen"
545.17;547.5175;"Brünnhilde";"wütet Wotan in Grimm;"
547.73625;550.37;"Brünnhilde";"dem Bruder sollte Brünnhilde heut"
550.37;552.1725;"Brünnhilde";"entziehen den Sieg;"
552.43625;556.58776;"Brünnhilde";"doch Siegmund schützt’ ich mit meinem Schild,"
556.59;558.1875;"Brünnhilde";"trotzend dem Gott:"
558.45375;561.4814999997;"Brünnhilde";"der traf ihn da selbst mit dem Speer:"
561.755333333;563.3729999995;"Brünnhilde";"Siegmund fiel;"
563.6341666663;567.29;"Brünnhilde";"doch ich floh fern mit der Frau:"
567.44936;570.51821;"Brünnhilde";"sie zu retten eilt’ ich zu euch,"
571.11;575.155;"Brünnhilde";"ob mich Bange auch"
575.155;579.445;"Brünnhilde";"ihr berget vor dem strafenden Streich!"
580.7675;585.55;"Helmwige, Gerhilde, Siegrune, Rossweisse, Grimgerde und Schwertleite";"Betörte Schwester, was tatest du?"
585.9933333333;590.75;"Helmwige, Siegrune und Grimgerde";"Wehe! Brünnhilde, wehe!"
585.9933333333;592.7394999998;"Schwertleite";"Wehe! Wehe! Brünnhilde, wehe!"
586.9316666667;592.7394999998;"Rossweisse";"Wehe! Brünnhilde, wehe!"
587.87;592.7394999998;"Grimgerde";"Wehe! Brünnhilde, wehe!"
591.7198333332;594.9183293333;"Helmwige, Siegrune und Grimgerde";"Brach ungehorsam"
593.6669999998;594.9183293333;"Gerhilde, Rossweisse und Schwertleite";"Brachst du"
594.92;599.59;"Helmwige, Siegrune und Grimgerde";"Brünnhilde Heervaters heilig Gebot?"
594.92;599.59;"Gerhilde, Rossweisse und Schwertleite";"Heervaters heilig Gebot?"
600.4475;603.7175;"Waltraute";"Nächtig zieht es von Norden heran."
603.7175;607.345;"Ortlinde";"Wütend steuert hieher der Sturm!"
608.2;611.6058525;"Rossweisse, Grimgerde und Schwertleite";"Wild wiehert Walvaters Roß!"
611.6075;614.21;"Helmwige, Gerhilde und Siegrune";"Schrecklich schnaubt es daher!"
618.09;621.33;"Brünnhilde";"Wehe der Armen, wenn Wotan sie trifft:"
621.565;625.25375;"Brünnhilde";"den Wälsungen allen droht er Verderben!"
626.0325;630.76;"Brünnhilde";"Wer leiht mir von euch das leichteste Roß,"
631;633.6525;"Brünnhilde";"das flink die Frau ihm entführ’?"
634.43625;637.525;"Siegrune";"Auch uns rätst du rasenden Trotz?"
638.92;640.92799;"Brünnhilde";"Rossweisse, Schwester,"
640.93;642.3925;"Brünnhilde";"leih mir deinen Renner!"
642.63625;646.1725;"Rossweisse";"Vor Walvater floh der Fliegende nie."
646.61;648.1925;"Brünnhilde";"Helmwige, höre!"
648.45625;650.1;"Helmwige";"Dem Vater gehorch’ ich."
650.56;653.85;"Brünnhilde";"Grimgerde! Gerhilde! Gönnt mir eu’r Roß!"
654.34;658.327822;"Brünnhilde";"Schwertleite! Siegrune! Seht meine Angst!"
659.0375;664.3225;"Brünnhilde";"O seid mir treu, wie traut ich euch war:"
664.835;670.1547619045;"Brünnhilde";"rettet dies traurige Weib!"
681.9;694.056333333;"Sieglinde";"Nicht sehre dich Sorge um mich:"
695.71;705.84;"Sieglinde";"einzig taugt mir der Tod!"
706.785;709.02375;"Sieglinde";"Wer hieß dich Maid,"
709.02375;712.045;"Sieglinde";"dem Harst mich entführen?"
714.2075;718.455;"Sieglinde";"Im Sturm dort hätt’ ich den Streich empfahn"
718.7289;724.63;"Sieglinde";"von derselben Waffe, der Siegmund fiel;"
724.965;727.82125;"Sieglinde";"das Ende fand ich"
728.0197;732.8869;"Sieglinde";"vereint mit ihm!"
733.625;743.51;"Sieglinde";"Fern von Siegmund – Siegmund, von dir! –"
744.71;749.0675;"Sieglinde";"O deckte mich Tod, daß ich’s denke!"
750.365;751.9125;"Sieglinde";"Soll um die Flucht"
751.9125;755.74;"Sieglinde";"dir Maid ich nicht fluchen,"
756.63;762.985;"Sieglinde";"so erhöre heilig mein Flehen: –"
765.68;773.274212018;"Sieglinde";"stoße dein Schwert mir ins Herz!"
773.274212018;780.295;"Brünnhilde";"Lebe, o Weib, um der Liebe willen!"
780.56;784.665;"Brünnhilde";"Rette das Pfand, das von ihm du empfingst:"
785.2325;789.185;"Brünnhilde";"ein Wälsung wächst dir im Schoß!"
796.15;804.5475;"Sieglinde";"Rette mich, Kühne! Rette mein Kind!"
805.13;810.68;"Sieglinde";"Schirmt mich, ihr Mädchen, mit mächtigstem Schutz!"
811.86875;814.525;"Waltraute";"Der Sturm kommt heran."
815.9425;818.315;"Ortlinde";"Flieh, wer ihn fürchtet!"
819.39;822.67;"Gerhilde, Rossweisse und Grimgerde";"Fort mit dem Weibe, droht ihm Gefahr!"
820.28;824.175;"Helmwige, Siegrune und Schwertleite";"Fort mit dem Weibe, droht ihm Gefahr!"
822.92;826.6425;"Gerhilde, Rossweisse und Grimgerde";"Der Walküren keine wag’ ihren Schutz!"
824.175;826.6425;"Helmwige, Siegrune und Schwertleite";"Keine wag' ihren Schutz!"
827.13;834.6275;"Sieglinde";"Rette mich, Maid! Rette die Mutter!"
841.24875;845.48;"Brünnhilde";"So fliehe denn eilig, und fliehe allein!"
846.05;852.1029931973;"Brünnhilde";"Ich bleibe zurück, biete mich Wotans Rache:"
852.8574829931;856.3644982993;"Brünnhilde";"an mir zögr’ ich den Zürnenden hier,"
856.3644982993;860.495;"Brünnhilde";"während du seinem Rasen entrinnst."
861.89;864.3025;"Sieglinde";"Wohin soll ich mich wenden?"
864.765;868.3275;"Brünnhilde";"Wer von euch Schwestern schweifte nach Osten?"
868.59125;872.455;"Siegrune";"Nach Osten weithin dehnt sich ein Wald:"
872.6725;877.2925;"Siegrune";"der Niblungen Hort entführte Fafner dorthin."
877.7633333333;881.8703174597;"Schwertleite";"Wurmesgestalt schuf sich der Wilde,"
882.3753174598;886.7125;"Schwertleite";"in einer Höhle hütet er Alberichs Reif."
886.7125;890.86;"Grimgerde";"Nicht geheu’r ist’s dort für ein hülflos Weib."
891.125;896.8025;"Brünnhilde";"Und doch, vor Wotans Wut schützt sie sicher der Wald;"
897.06375;900.745;"Brünnhilde";"ihn scheut der Mächt’ge und meidet den Ort."
900.745;902.62;"Waltraute";"Furchtbar fährt"
902.62;904.52;"Waltraute";"dort Wotan zum Fels!"
904.52;909.93778;"Gerhilde, Helmwige, Rossweisse, Siegrune, Grimgerde und Schwertleite";"Brünnhilde! Hör seines Nahens Gebraus’!"
911.61;915.29295;"Brünnhilde";"Fort denn eile, nach Osten gewandt!"
916.06;920.12922;"Brünnhilde";"Mutigen Trotzes ertrag alle Müh’n;"
920.52;924.635;"Brünnhilde";"Hunger und Durst, Dorn und Gestein;"
925.28;930.64288;"Brünnhilde";"lache, ob Not, ob Leiden dich nagt!"
931.59;937.02289;"Brünnhilde";"denn eines wiss’ und wahr es immer:"
938.61;943.81856;"Brünnhilde";"den hehrsten Helden der Welt"
943.82;949.53867;"Brünnhilde";"hegst du, o Weib, im schirmenden Schoß."
958.158675;963.255;"Brünnhilde";"Verwahr ihm die starken Schwertesstücken;"
963.50566;968.755;"Brünnhilde";"seines Vaters Walstatt entführt’ ich sie glücklich: –"
969.8875;975.16892;"Brünnhilde";"der neu gefügt das Schwert einst schwingt,"
976.60276;982.72281;"Brünnhilde";"den Namen nehm’ er von mir:"
983.77;992.99851;"Brünnhilde";"Siegfried erfreu’ sich des Siegs!"
997.178365079;1018.97774;"Sieglinde";"O hehrstes Wunder, herrliche Maid!"
1019.9;1026.06975875;"Sieglinde";"Dir Treuen dank’ ich heiligen Trost!"
1026.785625;1033.333343333;"Sieglinde";"Für ihn, den wir liebten, rett’ ich das Liebste:"
1033.897719999;1039.52612;"Sieglinde";"meines Dankes Lohn lache dir einst!"
1040.5;1054.27896;"Sieglinde";"Lebe wohl! Dich segnet Sieglindes Weh!"
1065.56;1068.483448333;"Wotan";"Steh! Brünnhild’!"
1068.75309;1071.38282;"Ortlinde und Waltraute";"Den Fels erreichten Roß und Reiter!"
1071.64;1076.97232;"Helmwige, Gerhilde, Siegrune und Grimgerde";"Weh’, Brünnhild’! Rache entbrennt!"
1073.06;1078.384884081;"Ortlinde, Waltraute, Rossweisse und Schwertleite";"Weh’, Brünnhild’! Rache entbrennt!"
1077.649835601;1080.78616;"Brünnhilde";"Ach, Schwestern, helft! Mir schwankt das Herz:"
1081.29232;1083.790833333;"Brünnhilde";"sein Zorn zerschellt mich,"
1083.901085;1086.84572;"Brünnhilde";"wenn euer Schutz ihn nicht zähmt!"
1086.13572;1090.9592;"Helmwige";"Hieher, Verlorne! Laß dich nicht sehn!"
1087.53912;1090.9592;"Rossweisse";"Hieher! Laß dich nicht sehn,"
1087.53912;1088.19912;"Schwertleite";"Hieher!"
1087.98;1088.63868;"Gerhilde und Grimgerde";"Hieher!"
1087.98;1091.1596;"Siegrune";"Hieher, Verlorne,"
1088.64;1091.3588;"Ortlinde";"Laß dich nicht sehn! Hieher,"
1089.4;1090.15848;"Waltraute";"Hieher!"
1090.16;1094.83924;"Schwertleite";"Schmiege dich an uns und schweige dem Ruf!"
1090.16;1094.83924;"Gerhilde";"Schmiege dich an uns! Hieher, zu uns!"
1091.36;1093.13286;"Helmwige und Waltraute";"Schmiege dich an uns!"
1092.2258;1094.83924;"Ortlinde, Siegrune und Rossweisse";"und schweige dem Ruf!"
1098.96;1104.33968;"Helmwige, Ortlinde, Gerhilde, Waltraute, Siegrune, Rossweisse, Grimgerde und Schwertleite";"Weh’! Wütend schwingt sich Wotan vom Roß!"
1104.5;1108.1;"Helmwige, Ortlinde, Gerhilde, Waltraute, Siegrune, Rossweisse, Grimgerde und Schwertleite";"Hieher rast sein rächender Schritt!"
1119.04;1124.22;"Wotan";"Wo ist Brünnhild’, wo die Verbrecherin?"
1125;1129.345;"Wotan";"Wagt ihr, die Böse vor mir zu bergen?"
1129.74;1135.14;"Helmwige, Ortlinde, Gerhilde, Waltraute, Siegrune, Rossweisse, Grimgerde und Schwertleite";"Schrecklich ertost dein Toben!"
1135.56;1138.42875;"Helmwige, Ortlinde, Siegrune und Grimgerde";"Was taten, Vater, die Töchter,"
1138.6365625;1141.772;"Helmwige, Ortlinde, Siegrune";"daß sie dich reizten zu rasender Wut?"
1138.42875;1141.772;"Grimgerde";"daß sie dich reizten zu rasender Wut?"
1136.78875;1141.772;"Gerhilde, Waltraute, Rossweisse und Schwertleite";"Wer reizte dich zu rasender Wut?"
1141.772;1146.63;"Wotan";"Wollt ihr mich höhnen? Hütet euch, Freche!"
1148.0625;1151.26;"Wotan";"Ich weiß, Brünnhilde bergt ihr vor mir."
1152.52;1157.31;"Wotan";"Weichet von ihr, der ewig Verworfnen,"
1157.5775;1162.03;"Wotan";"wie ihren Wert von sich sie warf!"
1166.0225;1170.99836;"Rossweisse";"Zu uns floh die Verfolgte;"
1170.18;1173.78;"Siegrune";"Unsren Schutz flehte sie an;"
1170.18;1175.14;"Grimgerde";"Unsren Schutz flehte sie an;"
1170.18;1173.33;"Schwertleite";"Unsren Schutz flehte sie an;"
1172.88;1178.76;"Rossweisse";"unsren Schutz flehte sie an:"
1174.23;1181.1;"Waltraute";"Mit Furcht und Zagen faßt sie dein Zorn:"
1174.68;1185.57832;"Siegrune";"Furcht und Zagen faßt die Verfolgte."
1175.6;1188;"Schwertleite";"Mit Furcht und Zagen faßt sie dein Zürnen:"
1177.87;1187.035;"Grimgerde";"Mit Furcht und Zagen faßt sie dein Zürnen:"
1180.08;1188.48;"Ortlinde";"Vater, hör uns flehn!"
1180.59;1188.48;"Rossweisse";"für die bange Schwester bitten wir nun;"
1181.61;1188.48;"Waltraute";"für die bange Schwester bitten wir nun,"
1188;1195.5625;"Grimgerde";"für die Bange bitten wir dich!"
1190.44;1195.5625;"Schwertleite";"für die Bange bitten wir dich!"
1188.48;1195.5625;"Waltraute";"daß den ersten Zorn du bezähmst."
1189.94;1195.5625;"Rossweisse";"daß den ersten Zorn du bezähmst."
1182.12;1195.5625;"Gerhilde";"Laß dich erweichen, laß dich erweichen!"
1183.9;1195.5625;"Helmwige";"Laß dich erweichen, für sie, zähme deinen Zorn!"
1189.44;1194.28875;"Ortlinde";"Laß dich erweichen!"
1196.36;1199.655;"Wotan";"Weichherziges Weibergezücht!"
1200.595;1204.95;"Wotan";"So matten Mut gewannt ihr von mir?"
1205.6775;1210.173125;"Wotan";"Erzog ich euch kühn, zum Kampfe zu ziehn,"
1210.455;1212.18375;"Wotan";"schuf ich die Herzen"
1212.18375;1214.725;"Wotan";"euch hart und scharf,"
1214.725;1219.17;"Wotan";"daß ihr Wilden nun weint und greint,"
1219.5225;1224.49;"Wotan";"wenn mein Grimm eine Treulose straft?"
1232.18;1236.7825;"Wotan";"So wißt denn, Winselnde, was die verbrach,"
1236.7825;1241.845;"Wotan";"um die euch Zagen die Zähre entbrennt!"
1243.72;1247.35636;"Wotan";"Keine wie sie"
1247.36;1251.09;"Wotan";"kannte mein innerstes Sinnen!"
1260.22;1263.69652;"Wotan";"Keine wie sie"
1263.7;1267.5;"Wotan";"wußte den Quell meines Willens!"
1275.215;1278.425;"Wotan";"Sie selbst war"
1278.425;1282.45;"Wotan";"meines Wunsches schaffender Schoß:"
1286.3925;1290.916875;"Wotan";"und so nun brach sie den seligen Bund,"
1291.2153125;1295.555;"Wotan";"daß treulos sie meinem Willen getrotzt,"
1295.8425;1300.4125;"Wotan";"mein herrschend Gebot offen verhöhnt,"
1300.61253;1304.29;"Wotan";"gegen mich die Waffe gewandt,"
1304.51908;1309.1;"Wotan";"die mein Wunsch allein ihr schuf."
1314.74;1323.455;"Wotan";"Hörst du’s, Brünnhilde? Du, der ich Brünne,"
1324.15;1329.0075;"Wotan";"Helm und Wehr, Wonne und Huld,"
1329.33;1334.72;"Wotan";"Namen und Leben verlieh?"
1336;1343.513049887;"Wotan";"Hörst du mich Klage erheben,"
1343.866524943;1348.23;"Wotan";"und birgst dich bang dem Kläger,"
1348.935;1354.36;"Wotan";"daß feig du der Straf’ entflöh’st?"
1404.77;1418.95;"Brünnhilde";"Hier bin ich, Vater gebiete die Strafe!"
1425.1;1429.01;"Wotan";"Nicht straf’ ich dich erst;"
1429.56;1433.505;"Wotan";"deine Strafe schufst du dir selbst."
1434.2925;1438.32;"Wotan";"Durch meinen Willen warst du allein:"
1438.88;1442.55;"Wotan";"gegen mich doch hast du gewollt;"
1444.5525;1448.78;"Wotan";"meine Befehle nur führtest du aus:"
1449.26;1453.51;"Wotan";"gegen mich doch hast du befohlen;"
1455.88;1459.884801224;"Wotan";"Wunschmaid warst du mir:"
1460.042319682;1462.75;"Wotan";"gegen mich doch hast du gewünscht;"
1463.74;1468.05786;"Wotan";"Schildmaid warst du mir:"
1468.21936;1471.094;"Wotan";"gegen mich doch hobst du den Schild;"
1472.208;1476.7977;"Wotan";"Loskieserin warst du mir:"
1476.97596;1480.04;"Wotan";"gegen mich doch kiestest du Lose;"
1481.16;1485.4378;"Wotan";"Heldenreizerin warst du mir:"
1485.6143;1488.76;"Wotan";"gegen mich doch reiztest du Helden."
1502.25;1511.33694;"Wotan";"Was sonst du warst, sagte dir Wotan:"
1511.935;1520.13;"Wotan";"was jetzt du bist, das sage dir selbst!"
1521.6;1527.03726;"Wotan";"Wunschmaid bist du nicht mehr;"
1528.08;1533.94;"Wotan";"Walküre bist du gewesen:"
1536.255;1543.36;"Wotan";"nun sei fortan, was so du noch bist!"
1548.175;1553.43726;"Brünnhilde";"Du verstößest mich; versteh’ ich den Sinn?"
1554.65;1563.47;"Wotan";"Nicht send’ ich dich mehr aus Walhall;"
1563.985;1572.06;"Wotan";"nicht weis’ ich dir mehr Helden zur Wal,"
1572.06;1576.545;"Wotan";"nicht führst du mehr Sieger"
1576.545;1581.1378;"Wotan";"in meinen Saal:"
1582.1875;1590.66;"Wotan";"bei der Götter trautem Mahle"
1591.22;1598.65;"Wotan";"das Trinkhorn nicht reichst du traulich mir mehr;"
1599.155;1606.486938775;"Wotan";"nicht kos’ ich dir mehr den kindischen Mund;"
1606.920408163;1615.415;"Wotan";"von göttlicher Schar bist du geschieden,"
1616;1623.03;"Wotan";"ausgestoßen aus der Ewigen Stamm;"
1623.9525;1629.886507937;"Wotan";"gebrochen ist unser Bund;"
1631.6;1643.535;"Wotan";"aus meinem Angesicht bist du verbannt!"
1644.03;1648.205;"Helmwige, Gerhilde, Ortlinde, Waltraute, Siegrune, Rossweisse, Grimgerde und Schwertleite";"Wehe! Weh’!"
1648.4;1653.691666667;"Helmwige, Gerhilde, Ortlinde, Waltraute, Siegrune, Rossweisse, Grimgerde und Schwertleite";"Schwester! ach Schwester!"
1653.314444444;1658.529220522;"Brünnhilde";"Nimmst du mir alles, was einst du gabst?"
1658.529220522;1663.605;"Wotan";"Der dich zwingt, wird dir’s entziehn!"
1665.155;1670.84;"Wotan";"Hieher auf den Berg banne ich dich;"
1671.22;1678.785;"Wotan";"in wehrlosen Schlaf schließ’ ich dich fest;"
1679.4275;1683.43;"Wotan";"der Mann dann fange die Maid,"
1683.83836;1688.581833333;"Wotan";"der am Wege sie findet und weckt."
1689.711416666;1690.678666667;"Waltraute";"Halt ein!"
1690.493333333;1691.234666667;"Ortlinde, Grimgerde und Schwertleite";"O Vater!"
1691.234666667;1693.605;"Helmwige, Gerhilde, Rossweisse und Siegrune";"Halt ein den Fluch!"
1692.1175;1693.27814;"Ortlinde und Waltraute";"Halt ein!"
1695.855;1697.803808;"Helmwige und Ortlinde";"Halt ein!"
1695.855;1697.424;"Gerhilde und Waltraute";"O Vater!"
1692.815;1695.855;"Grimgerde und Schwertleite";"Soll die Maid verblühn und verbleichen dem Mann?"
1695.855;1699.046333333;"Siegrune und Rossweisse";"Soll die Maid verblühn und verbleichen dem Mann?"
1699.046333333;1702.34;"Gerhilde und Waltraute";"Soll die Maid verblühn und verbleichen dem Mann?"
1699.046333333;1701.94;"Schwertleite";"Soll die Maid verblühn und verbleichen?"
1697.805333333;1701.13832;"Helmwige";"Hör unser Fleh’n!"
1697.805333333;1701.54;"Ortlinde";"Hör unser Fleh’n!"
1699.46;1703.125;"Rossweisse";"Schrecklicher Vater!"
1704.0875;1708.564375;"Gerhilde";"Du schrecklicher, schrecklicher Gott!"
