start;end;person;text
466.3933333333;469.70745;"Helmwige und Gerhilde";"Hojotoho! Hojotoho!"
467.0182633333;470.33423;"Siegrune und Rossweisse";"Hojotoho! Hojotoho!"
468.0598133333;471.61961;"Waltraute, Grimgerde und Schwertleite";"Heiaho! Heiaha!"
469.9128;471.61961;"Ortlinde";"Heiaha!"
473.47443;478.2116666666;"Waltraute";"Zu Grunde stürzt Grane, der starke!"
481.01537;483.88528;"Grimgerde";"Aus dem Sattel hebt sie hastig das Weib!"
484.58;487.2512;"Ortlinde, Waltraute und Schwertleite";"Schwester! Schwester!"
485.12945;487.2512;"Grimgerde";"Schwester!"
487.45544;489.25286;"Ortlinde, Waltraute, Schwertleite und Grimgerde";"Was ist geschehn?"
496.3375;501.99;"Brünnhilde";"Schützt mich, und helft in höchster Not!"
501.3554;504.15212;"Grimgerde";"Wo rittest du her in rasender Hast?"
501.8304;503.24212;"Siegrune";"Woher in rasender Hast?"
503.24212;505.1975;"Gerhilde";"Wo rittest du her in rasender Hast?"
503.69712;505.1975;"Helmwige";"Woher in rasender Hast?"
502.465;505.41625;"Ortlinde, Waltraute und Schwertleite";"So flieht nur, wer auf der Flucht!"
502.7025;505.41625;"Rossweisse";"So flieht nur, wer auf der Flucht!"
503.85;505.1975;"Siegrune";"bist du in Flucht?"
505.41625;508.99;"Brünnhilde";"Zum erstenmal flieh’ ich und bin verfolgt:"
509.73;512.295;"Brünnhilde";"Heervater hetzt mir nach!"
512.295;515.39829;"Helmwige, Gerhilde, Siegrune und Grimgerde";"Bist du von Sinnen? Sage uns! Wie?"
512.295;513.68814;"Ortlinde, Waltraute, Rossweisse und Schwertleite";"Ha! Sprich!"
514.33125;516.325;"Ortlinde, Waltraute, Rossweisse und Schwertleite";"Verfolgt dich Heervater?"
516.7875;517.91;"Ortlinde, Waltraute, Rossweisse und Schwertleite";"O sag!"
516.325;517.91;"Acht Walküren";"Fliehst du vor ihm?"
524.9675;528.625;"Brünnhilde";"O Schwestern, späht von des Felsens Spitze:"
528.87;531.9725;"Brünnhilde";"schaut nach Norden, ob Walvater naht!"
537.23125;540.13375;"Brünnhilde";"Schnell! Seht ihr ihn schon?"
542.1425;544.71875;"Ortlinde";"Gewittersturm weht von Norden."
544.935;547.84;"Waltraute";"Starkes Gewölk staut sich dort auf!"
550.83;554.09375;"Helmwige, Gerhilde, Siegrune, Rossweisse, Grimgerde und Schwertleite";"Heervater reitet sein heiliges Roß!"
554.98875;558.275;"Brünnhilde";"Der wilde Jäger, der wütend mich jagt,"
558.5025;561.145;"Brünnhilde";"er naht, er naht von Norden!"
561.36;566.1125;"Brünnhilde";"Schützt mich, Schwestern! Wahret dies Weib!"
565.89125;568.11125;"Siegrune und Rossweisse";"Was ist mit dem Weibe?"
566.33375;568.11125;"Helmwige,Gerhilde, Grimgerde und Schwertleite";"Was ist mit dem Weibe?"
568.335;569.665;"Brünnhilde";"Hört mich in Eile:"
570.1;574.1225;"Brünnhilde";"Sieglinde ist es, Siegmunds Schwester und Braut:"
575.0175;576.32825;"Brünnhilde";"gegen die Wälsungen"
576.33;578.7;"Brünnhilde";"wütet Wotan in Grimm;"
578.935;581.78125;"Brünnhilde";"dem Bruder sollte Brünnhilde heut"
581.78125;583.655;"Brünnhilde";"entziehen den Sieg;"
583.9275;588.27795;"Brünnhilde";"doch Siegmund schützt’ ich mit meinem Schild,"
588.28;589.84;"Brünnhilde";"trotzend dem Gott:"
590.1;593.12875;"Brünnhilde";"der traf ihn da selbst mit dem Speer:"
593.405;595.0325;"Brünnhilde";"Siegmund fiel;"
595.29375;599.155;"Brünnhilde";"doch ich floh fern mit der Frau:"
599.35586;602.87809;"Brünnhilde";"sie zu retten eilt’ ich zu euch,"
603.475;607.2025;"Brünnhilde";"ob mich Bange auch"
607.2025;611.405;"Brünnhilde";"ihr berget vor dem strafenden Streich!"
612.845;618.04;"Helmwige, Gerhilde, Siegrune, Rossweisse, Grimgerde und Schwertleite";"Betörte Schwester, was tatest du?"
618.52;623.94;"Helmwige, Siegrune und Grimgerde";"Wehe! Brünnhilde, wehe!"
618.52;625.9794999998;"Schwertleite";"Wehe! Wehe! Brünnhilde, wehe!"
619.575;625.9794999998;"Rossweisse";"Wehe! Brünnhilde, wehe!"
620.63;625.9794999998;"Grimgerde";"Wehe! Brünnhilde, wehe!"
624.9598333333;628.3581293333;"Helmwige, Siegrune und Grimgerde";"Brach ungehorsam"
626.9569999997;628.3581293333;"Gerhilde, Rossweisse und Schwertleite";"Brachst du"
628.36;633.405;"Helmwige, Siegrune und Grimgerde";"Brünnhilde Heervaters heilig Gebot?"
628.36;633.405;"Gerhilde, Rossweisse und Schwertleite";"Heervaters heilig Gebot?"
634.3775;638.0625;"Waltraute";"Nächtig zieht es von Norden heran."
638.0625;642.17;"Ortlinde";"Wütend steuert hieher der Sturm!"
643.1;646.67832;"Rossweisse, Grimgerde und Schwertleite";"Wild wiehert Walvaters Roß!"
646.68;649.555;"Helmwige, Gerhilde und Siegrune";"Schrecklich schnaubt es daher!"
654.21;657.34;"Brünnhilde";"Wehe der Armen, wenn Wotan sie trifft:"
657.59;661.59375;"Brünnhilde";"den Wälsungen allen droht er Verderben!"
662.3725;667.3675;"Brünnhilde";"Wer leiht mir von euch das leichteste Roß,"
667.60875;670.4475;"Brünnhilde";"das flink die Frau ihm entführ’?"
671.16375;674.12125;"Siegrune";"Auch uns rätst du rasenden Trotz?"
675.505;676.608895;"Brünnhilde";"Rossweisse, Schwester,"
676.61;678.44;"Brünnhilde";"leih mir deinen Renner!"
678.745;682.37;"Rossweisse";"Vor Walvater floh der Fliegende nie."
682.84;684.295;"Brünnhilde";"Helmwige, höre!"
684.5375;686.1375;"Helmwige";"Dem Vater gehorch’ ich."
686.59;690.085;"Brünnhilde";"Grimgerde! Gerhilde! Gönnt mir eu’r Roß!"
690.56;694.80778;"Brünnhilde";"Schwertleite! Siegrune! Seht meine Angst!"
695.4275;700.3325;"Brünnhilde";"O seid mir treu, wie traut ich euch war:"
700.875;706.435;"Brünnhilde";"rettet dies traurige Weib!"
714.5725;723.1290929705;"Sieglinde";"Nicht sehre dich Sorge um mich:"
724.32;731.522115646;"Sieglinde";"einzig taugt mir der Tod!"
732.255173469;733.9451445575;"Sieglinde";"Wer hieß dich Maid,"
733.9451445575;736.235;"Sieglinde";"dem Harst mich entführen?"
737.9725;742.26;"Sieglinde";"Im Sturm dort hätt’ ich den Streich empfahn"
742.49572;747.7325;"Sieglinde";"von derselben Waffe, der Siegmund fiel;"
748.05375;750.93125;"Sieglinde";"das Ende fand ich"
751.14482;755.7473;"Sieglinde";"vereint mit ihm!"
756.37;764.67;"Sieglinde";"Fern von Siegmund – Siegmund, von dir! –"
765.6;769.48625;"Sieglinde";"O deckte mich Tod, daß ich’s denke!"
770.5325;771.9475;"Sieglinde";"Soll um die Flucht"
771.9475;775.505;"Sieglinde";"dir Maid ich nicht fluchen,"
776.2075;781.69;"Sieglinde";"so erhöre heilig mein Flehen: –"
784.05;790.6825;"Sieglinde";"stoße dein Schwert mir ins Herz!"
790.6825;797.16671875;"Brünnhilde";"Lebe, o Weib, um der Liebe willen!"
797.435625;801.425;"Brünnhilde";"Rette das Pfand, das von ihm du empfingst:"
801.9025;805.87;"Brünnhilde";"ein Wälsung wächst dir im Schoß!"
812.18;819.4725;"Sieglinde";"Rette mich, Kühne! Rette mein Kind!"
819.88;824.54;"Sieglinde";"Schirmt mich, ihr Mädchen, mit mächtigstem Schutz!"
825.59625;828;"Waltraute";"Der Sturm kommt heran."
829.46;831.785;"Ortlinde";"Flieh, wer ihn fürchtet!"
832.61;835.7075;"Gerhilde, Rossweisse und Grimgerde";"Fort mit dem Weibe, droht ihm Gefahr!"
833.465;837.095;"Helmwige, Siegrune und Schwertleite";"Fort mit dem Weibe, droht ihm Gefahr!"
835.93875;839.325;"Gerhilde, Rossweisse und Grimgerde";"Der Walküren keine wag’ ihren Schutz!"
837.095;839.325;"Helmwige, Siegrune und Schwertleite";"Keine wag' ihren Schutz!"
839.76;844.06125;"Sieglinde";"Rette mich, Maid! Rette die Mutter!"
849.80625;853.53;"Brünnhilde";"So fliehe denn eilig, und fliehe allein!"
854.05;859.4929931973;"Brünnhilde";"Ich bleibe zurück, biete mich Wotans Rache:"
860.2324829931;863.6969897955;"Brünnhilde";"an mir zögr’ ich den Zürnenden hier,"
863.6969897955;867.7333333333;"Brünnhilde";"während du seinem Rasen entrinnst."
869.1233333333;871.585;"Sieglinde";"Wohin soll ich mich wenden?"
872.01;875.4325;"Brünnhilde";"Wer von euch Schwestern schweifte nach Osten?"
875.68875;879.6975;"Siegrune";"Nach Osten weithin dehnt sich ein Wald:"
879.95125;885.13;"Siegrune";"der Niblungen Hort entführte Fafner dorthin."
885.68;889.8353174598;"Schwertleite";"Wurmesgestalt schuf sich der Wilde,"
890.3703174598;895.08;"Schwertleite";"in einer Höhle hütet er Alberichs Reif."
895.08;899.265;"Grimgerde";"Nicht geheu’r ist’s dort für ein hülflos Weib."
899.4925;904.7285;"Brünnhilde";"Und doch, vor Wotans Wut schützt sie sicher der Wald;"
904.95875;908.6625;"Brünnhilde";"ihn scheut der Mächt’ge und meidet den Ort."
908.6625;910.4175;"Waltraute";"Furchtbar fährt"
910.4175;911.995;"Waltraute";"dort Wotan zum Fels!"
911.995;917.158;"Gerhilde, Helmwige, Rossweisse, Siegrune, Grimgerde und Schwertleite";"Brünnhilde! Hör seines Nahens Gebraus’!"
918.77;922.7063;"Brünnhilde";"Fort denn eile, nach Osten gewandt!"
923.44;927.49097;"Brünnhilde";"Mutigen Trotzes ertrag alle Müh’n;"
927.84;931.705;"Brünnhilde";"Hunger und Durst, Dorn und Gestein;"
932.2;937.92958;"Brünnhilde";"lache, ob Not, ob Leiden dich nagt!"
938.599;943.226225;"Brünnhilde";"denn eines wiss’ und wahr es immer:"
944.73;949.183815;"Brünnhilde";"den hehrsten Helden der Welt"
949.185;954.03879;"Brünnhilde";"hegst du, o Weib, im schirmenden Schoß."
961.15125;965.425;"Brünnhilde";"Verwahr ihm die starken Schwertesstücken;"
965.63914;970.275;"Brünnhilde";"seines Vaters Walstatt entführt’ ich sie glücklich: –"
971.27625;976.246752;"Brünnhilde";"der neu gefügt das Schwert einst schwingt,"
977.407536;983.18267;"Brünnhilde";"den Namen nehm’ er von mir:"
984.51;992.13877;"Brünnhilde";"Siegfried erfreu’ sich des Siegs!"
995.965;1011.2983;"Sieglinde";"O hehrstes Wunder, herrliche Maid!"
1011.97;1016.538944;"Sieglinde";"Dir Treuen dank’ ich heiligen Trost!"
1017.28;1022.783443333;"Sieglinde";"Für ihn, den wir liebten, rett’ ich das Liebste:"
1023.218039999;1028.37952;"Sieglinde";"meines Dankes Lohn lache dir einst!"
1029.22;1041.24556;"Sieglinde";"Lebe wohl! Dich segnet Sieglindes Weh!"
1052.8;1056.11808;"Wotan";"Steh! Brünnhild’!"
1056.38311;1059.150255;"Ortlinde und Waltraute";"Den Fels erreichten Roß und Reiter!"
1059.44;1065.35232;"Helmwige, Gerhilde, Siegrune und Grimgerde";"Weh’, Brünnhild’! Rache entbrennt!"
1061.11;1066.96556;"Ortlinde, Waltraute, Rossweisse und Schwertleite";"Weh’, Brünnhild’! Rache entbrennt!"
1066.0675;1069.37284;"Brünnhilde";"Ach, Schwestern, helft! Mir schwankt das Herz:"
1069.86568;1072.46;"Brünnhilde";"sein Zorn zerschellt mich,"
1072.57952;1075.64239;"Brünnhilde";"wenn euer Schutz ihn nicht zähmt!"
1074.93489;1080.09236;"Helmwige";"Hieher, Verlorne! Laß dich nicht sehn!"
1076.35487;1080.09236;"Rossweisse";"Hieher! Laß dich nicht sehn,"
1076.35487;1077.07737;"Schwertleite";"Hieher!"
1076.8375;1077.558555;"Gerhilde und Grimgerde";"Hieher!"
1076.8375;1080.33618;"Siegrune";"Hieher, Verlorne,"
1077.56;1080.57854;"Ortlinde";"Laß dich nicht sehn! Hieher,"
1078.34;1079.11844;"Waltraute";"Hieher!"
1079.12;1084.447425;"Schwertleite";"Schmiege dich an uns und schweige dem Ruf!"
1079.12;1084.447425;"Gerhilde";"Schmiege dich an uns! Hieher, zu uns!"
1080.58;1082.59286;"Helmwige und Waltraute";"Schmiege dich an uns!"
1081.60564;1084.447425;"Ortlinde, Siegrune und Rossweisse";"und schweige dem Ruf!"
1088.96;1095.14624;"Helmwige, Ortlinde, Gerhilde, Waltraute, Siegrune, Rossweisse, Grimgerde und Schwertleite";"Weh’! Wütend schwingt sich Wotan vom Roß!"
1095.36;1099.71;"Helmwige, Ortlinde, Gerhilde, Waltraute, Siegrune, Rossweisse, Grimgerde und Schwertleite";"Hieher rast sein rächender Schritt!"
1110.06;1115.41;"Wotan";"Wo ist Brünnhild’, wo die Verbrecherin?"
1116.16;1120.195;"Wotan";"Wagt ihr, die Böse vor mir zu bergen?"
1120.54;1126.03;"Helmwige, Ortlinde, Gerhilde, Waltraute, Siegrune, Rossweisse, Grimgerde und Schwertleite";"Schrecklich ertost dein Toben!"
1126.485;1129.34625;"Helmwige, Ortlinde, Siegrune und Grimgerde";"Was taten, Vater, die Töchter,"
1129.5446875;1132.672;"Helmwige, Ortlinde, Siegrune";"daß sie dich reizten zu rasender Wut?"
1129.34625;1132.672;"Grimgerde";"daß sie dich reizten zu rasender Wut?"
1127.74625;1132.672;"Gerhilde, Waltraute, Rossweisse und Schwertleite";"Wer reizte dich zu rasender Wut?"
1132.672;1137.62;"Wotan";"Wollt ihr mich höhnen? Hütet euch, Freche!"
1139.06;1142.315;"Wotan";"Ich weiß, Brünnhilde bergt ihr vor mir."
1143.7;1148.61;"Wotan";"Weichet von ihr, der ewig Verworfnen,"
1148.8875;1154.15;"Wotan";"wie ihren Wert von sich sie warf!"
1158.455;1163.878066667;"Rossweisse";"Zu uns floh die Verfolgte;"
1162.913333334;1166.78;"Siegrune";"Unsren Schutz flehte sie an;"
1162.913333334;1168.375;"Grimgerde";"Unsren Schutz flehte sie an;"
1162.913333334;1166.23;"Schwertleite";"Unsren Schutz flehte sie an;"
1165.68;1172.245;"Rossweisse";"unsren Schutz flehte sie an:"
1167.33;1174.626;"Waltraute";"Mit Furcht und Zagen faßt sie dein Zorn:"
1167.88;1179.6979;"Siegrune";"Furcht und Zagen faßt die Verfolgte."
1168.87;1182.15;"Schwertleite";"Mit Furcht und Zagen faßt sie dein Zürnen:"
1171.3;1181.185;"Grimgerde";"Mit Furcht und Zagen faßt sie dein Zürnen:"
1173.64;1182.62;"Ortlinde";"Vater, hör uns flehn!"
1174.133;1182.62;"Rossweisse";"für die bange Schwester bitten wir nun;"
1175.119;1182.62;"Waltraute";"für die bange Schwester bitten wir nun,"
1182.15;1189.57;"Grimgerde";"für die Bange bitten wir dich!"
1184.41;1189.57;"Schwertleite";"für die Bange bitten wir dich!"
1182.62;1189.57;"Waltraute";"daß den ersten Zorn du bezähmst."
1183.985;1189.57;"Rossweisse";"daß den ersten Zorn du bezähmst."
1175.612;1189.57;"Gerhilde";"Laß dich erweichen, laß dich erweichen!"
1177.6;1189.57;"Helmwige";"Laß dich erweichen, für sie, zähme deinen Zorn!"
1183.56;1188.368333333;"Ortlinde";"Laß dich erweichen!"
1190.34;1193.595;"Wotan";"Weichherziges Weibergezücht!"
1194.53;1198.6;"Wotan";"So matten Mut gewannt ihr von mir?"
1199.23;1203.308125;"Wotan";"Erzog ich euch kühn, zum Kampfe zu ziehn,"
1203.56;1205.18;"Wotan";"schuf ich die Herzen"
1205.18;1207.429591837;"Wotan";"euch hart und scharf,"
1207.429591837;1211.39;"Wotan";"daß ihr Wilden nun weint und greint,"
1211.6875;1216.27;"Wotan";"wenn mein Grimm eine Treulose straft?"
1222.6475;1227.49;"Wotan";"So wißt denn, Winselnde, was die verbrach,"
1227.49;1232.26225;"Wotan";"um die euch Zagen die Zähre entbrennt!"
1233.649;1235.977669;"Wotan";"Keine wie sie"
1235.98;1239.51;"Wotan";"kannte mein innerstes Sinnen!"
1246.3;1248.77752;"Wotan";"Keine wie sie"
1248.78;1251.83;"Wotan";"wußte den Quell meines Willens!"
1257.975;1260.71;"Wotan";"Sie selbst war"
1260.71;1264.38;"Wotan";"meines Wunsches schaffender Schoß:"
1267.9225;1272.25375;"Wotan";"und so nun brach sie den seligen Bund,"
1272.508125;1276.425;"Wotan";"daß treulos sie meinem Willen getrotzt,"
1276.7175;1281.0675;"Wotan";"mein herrschend Gebot offen verhöhnt,"
1281.25591;1284.7125;"Wotan";"gegen mich die Waffe gewandt,"
1284.92747;1289.12;"Wotan";"die mein Wunsch allein ihr schuf."
1294.54;1301.915;"Wotan";"Hörst du’s, Brünnhilde? Du, der ich Brünne,"
1302.47;1306.7875;"Wotan";"Helm und Wehr, Wonne und Huld,"
1307.09;1311.88;"Wotan";"Namen und Leben verlieh?"
1313.02;1319.908049887;"Wotan";"Hörst du mich Klage erheben,"
1320.254024943;1324.61;"Wotan";"und birgst dich bang dem Kläger,"
1325.275;1330.105;"Wotan";"daß feig du der Straf’ entflöh’st?"
1367.29;1378.970625;"Brünnhilde";"Hier bin ich, Vater gebiete die Strafe!"
1384.705;1388.71;"Wotan";"Nicht straf’ ich dich erst;"
1389.32;1393.227653061;"Wotan";"deine Strafe schufst du dir selbst."
1394.019132653;1397.79;"Wotan";"Durch meinen Willen warst du allein:"
1398.315;1401.81;"Wotan";"gegen mich doch hast du gewollt;"
1403.83;1408.04;"Wotan";"meine Befehle nur führtest du aus:"
1408.52;1412.64;"Wotan";"gegen mich doch hast du befohlen;"
1415.04;1419.49772;"Wotan";"Wunschmaid warst du mir:"
1419.6577;1422.45;"Wotan";"gegen mich doch hast du gewünscht;"
1423.5;1428.076327999;"Wotan";"Schildmaid warst du mir:"
1428.229837333;1431.024;"Wotan";"gegen mich doch hobst du den Schild;"
1432.148;1436.65774;"Wotan";"Loskieserin warst du mir:"
1436.82766;1439.79;"Wotan";"gegen mich doch kiestest du Lose;"
1440.9;1445.51774;"Wotan";"Heldenreizerin warst du mir:"
1445.695406667;1448.756666667;"Wotan";"gegen mich doch reiztest du Helden."
1460.171666667;1467.377555;"Wotan";"Was sonst du warst, sagte dir Wotan:"
1467.865;1474.96;"Wotan";"was jetzt du bist, das sage dir selbst!"
1476.18;1480.59764;"Wotan";"Wunschmaid bist du nicht mehr;"
1481.57;1486.775;"Wotan";"Walküre bist du gewesen:"
1488.73;1496.34;"Wotan";"nun sei fortan, was so du noch bist!"
1500.99;1505.53766;"Brünnhilde";"Du verstößest mich; versteh’ ich den Sinn?"
1506.53;1515.04;"Wotan";"Nicht send’ ich dich mehr aus Walhall;"
1515.54;1523.865918367;"Wotan";"nicht weis’ ich dir mehr Helden zur Wal,"
1523.865918367;1528.675459184;"Wotan";"nicht führst du mehr Sieger"
1528.675459184;1533.73772;"Wotan";"in meinen Saal:"
1534.73;1543.58;"Wotan";"bei der Götter trautem Mahle"
1544.17;1551.95;"Wotan";"das Trinkhorn nicht reichst du traulich mir mehr;"
1552.505;1560.776938775;"Wotan";"nicht kos’ ich dir mehr den kindischen Mund;"
1561.285408163;1570.035;"Wotan";"von göttlicher Schar bist du geschieden,"
1570.6;1577.946984126;"Wotan";"ausgestoßen aus der Ewigen Stamm;"
1578.811746032;1584.31;"Wotan";"gebrochen ist unser Bund;"
1585.975;1596.045;"Wotan";"aus meinem Angesicht bist du verbannt!"
1596.55;1601.095;"Helmwige, Gerhilde, Ortlinde, Waltraute, Siegrune, Rossweisse, Grimgerde und Schwertleite";"Wehe! Weh’!"
1601.34;1606.246875;"Helmwige, Gerhilde, Ortlinde, Waltraute, Siegrune, Rossweisse, Grimgerde und Schwertleite";"Schwester! ach Schwester!"
1605.797916666;1610.75;"Brünnhilde";"Nimmst du mir alles, was einst du gabst?"
1610.75;1615.91;"Wotan";"Der dich zwingt, wird dir’s entziehn!"
1617.805;1624.21;"Wotan";"Hieher auf den Berg banne ich dich;"
1624.625;1632.61;"Wotan";"in wehrlosen Schlaf schließ’ ich dich fest;"
1633.285;1637.79;"Wotan";"der Mann dann fange die Maid,"
1638.22492;1643.8025;"Wotan";"der am Wege sie findet und weckt."
1644.88375;1645.979333333;"Waltraute";"Halt ein!"
1645.7595;1646.638833333;"Ortlinde, Grimgerde und Schwertleite";"O Vater!"
1646.638833333;1648.9;"Helmwige, Gerhilde, Rossweisse und Siegrune";"Halt ein den Fluch!"
1647.496666666;1648.558298667;"Ortlinde und Waltraute";"Halt ein!"
1651.165;1653.190949796;"Helmwige und Ortlinde";"Halt ein!"
1651.165;1652.789421769;"Gerhilde und Waltraute";"O Vater!"
1648.134666666;1651.165;"Grimgerde und Schwertleite";"Soll die Maid verblühn und verbleichen dem Mann?"
1651.165;1654.473140589;"Siegrune und Rossweisse";"Soll die Maid verblühn und verbleichen dem Mann?"
1654.473140589;1657.75;"Gerhilde und Waltraute";"Soll die Maid verblühn und verbleichen dem Mann?"
1654.473140589;1657.34;"Schwertleite";"Soll die Maid verblühn und verbleichen?"
1653.192562358;1656.51838;"Helmwige";"Hör unser Fleh’n!"
1653.192562358;1656.93;"Ortlinde";"Hör unser Fleh’n!"
1654.9;1658.57;"Rossweisse";"Schrecklicher Vater!"
1659.595;1664.245;"Gerhilde";"Du schrecklicher, schrecklicher Gott!"
