start;end;person;text
429.9094;432.71427;"Siegrune und Rossweisse";"Hojotoho! Hojotoho!"
430.9084;433.75989;"Waltraute, Grimgerde und Schwertleite";"Heiaho! Heiaha!"
432.37984;433.75989;"Ortlinde";"Heiaha!"
435.50944;439.405;"Waltraute";"Zu Grunde stürzt Grane, der starke!"
442.09759;444.54424;"Grimgerde";"Aus dem Sattel hebt sie hastig das Weib!"
445.0177777778;447.33585;"Ortlinde, Waltraute und Schwertleite";"Schwester! Schwester!"
445.5180177778;447.33585;"Grimgerde";"Schwester!"
447.49902;449.3228;"Ortlinde, Waltraute, Schwertleite und Grimgerde";"Was ist geschehn?"
455.4125;460.07;"Brünnhilde";"Schützt mich, und helft in höchster Not!"
459.54228;461.9256;"Grimgerde";"Wo rittest du her in rasender Hast?"
459.93728;461.1256;"Siegrune";"Woher in rasender Hast?"
461.1256;462.8325;"Gerhilde";"Wo rittest du her in rasender Hast?"
461.5256;462.8325;"Helmwige";"Woher in rasender Hast?"
460.465;463.01875;"Ortlinde, Waltraute und Schwertleite";"So flieht nur, wer auf der Flucht!"
460.6625;463.01875;"Rossweisse";"So flieht nur, wer auf der Flucht!"
461.66;462.8325;"Siegrune";"bist du in Flucht?"
463.01875;466.06;"Brünnhilde";"Zum erstenmal flieh’ ich und bin verfolgt:"
466.78;468.8525;"Brünnhilde";"Heervater hetzt mir nach!"
468.8525;471.72829;"Helmwige, Gerhilde, Siegrune und Grimgerde";"Bist du von Sinnen? Sage uns! Wie?"
468.8525;470.0184433333;"Ortlinde, Waltraute, Rossweisse und Schwertleite";"Ha! Sprich!"
470.66125;472.45;"Ortlinde, Waltraute, Rossweisse und Schwertleite";"Verfolgt dich Heervater?"
472.81;473.71;"Ortlinde, Waltraute, Rossweisse und Schwertleite";"O sag!"
472.45;473.71;"Acht Walküren";"Fliehst du vor ihm?"
479.685;482.5875;"Brünnhilde";"O Schwestern, späht von des Felsens Spitze:"
482.78;485.3675;"Brünnhilde";"schaut nach Norden, ob Walvater naht!"
489.692494331;492.144994331;"Brünnhilde";"Schnell! Seht ihr ihn schon?"
493.6725;495.86125;"Ortlinde";"Gewittersturm weht von Norden."
496.045;498.6875;"Waltraute";"Starkes Gewölk staut sich dort auf!"
501.1;503.84625;"Helmwige, Gerhilde, Siegrune, Rossweisse, Grimgerde und Schwertleite";"Heervater reitet sein heiliges Roß!"
504.55875;507.16625;"Brünnhilde";"Der wilde Jäger, der wütend mich jagt,"
507.361875;509.495;"Brünnhilde";"er naht, er naht von Norden!"
509.66;513.1125;"Brünnhilde";"Schützt mich, Schwestern! Wahret dies Weib!"
512.9429166666;514.69625;"Siegrune und Rossweisse";"Was ist mit dem Weibe?"
513.2820833333;514.69625;"Helmwige,Gerhilde, Grimgerde und Schwertleite";"Was ist mit dem Weibe?"
514.885;515.9925;"Brünnhilde";"Hört mich in Eile:"
516.345;519.721;"Brünnhilde";"Sieglinde ist es, Siegmunds Schwester und Braut:"
520.4985;521.608518;"Brünnhilde";"gegen die Wälsungen"
521.61;523.5;"Brünnhilde";"wütet Wotan in Grimm;"
523.685;526.0275;"Brünnhilde";"dem Bruder sollte Brünnhilde heut"
526.0275;527.6625;"Brünnhilde";"entziehen den Sieg;"
527.90125;531.92796;"Brünnhilde";"doch Siegmund schützt’ ich mit meinem Schild,"
531.93;533.2875;"Brünnhilde";"trotzend dem Gott:"
533.51375;535.8875;"Brünnhilde";"der traf ihn da selbst mit dem Speer:"
536.1;537.4375;"Brünnhilde";"Siegmund fiel;"
537.68125;540.8833333333;"Brünnhilde";"doch ich floh fern mit der Frau:"
541.01392;543.6983633333;"Brünnhilde";"sie zu retten eilt’ ich zu euch,"
544.055;546.8;"Brünnhilde";"ob mich Bange auch"
546.8;549.5725;"Brünnhilde";"ihr berget vor dem strafenden Streich!"
550.52875;554.945;"Helmwige, Gerhilde, Siegrune, Rossweisse, Grimgerde und Schwertleite";"Betörte Schwester, was tatest du?"
555.37;559.7425;"Helmwige, Siegrune und Grimgerde";"Wehe! Brünnhilde, wehe!"
555.37;561.315;"Schwertleite";"Wehe! Wehe! Brünnhilde, wehe!"
556.12;561.315;"Rossweisse";"Wehe! Brünnhilde, wehe!"
556.87;561.315;"Grimgerde";"Wehe! Brünnhilde, wehe!"
560.525;563.334374;"Helmwige, Siegrune und Grimgerde";"Brach ungehorsam"
562.1165;563.334374;"Gerhilde, Rossweisse und Schwertleite";"Brachst du"
563.336;567.475;"Helmwige, Siegrune und Grimgerde";"Brünnhilde Heervaters heilig Gebot?"
563.336;567.475;"Gerhilde, Rossweisse und Schwertleite";"Heervaters heilig Gebot?"
568.1975;571.005;"Waltraute";"Nächtig zieht es von Norden heran."
571.005;574.275;"Ortlinde";"Wütend steuert hieher der Sturm!"
574.92;577.85857;"Rossweisse, Grimgerde und Schwertleite";"Wild wiehert Walvaters Roß!"
577.86;580.375;"Helmwige, Gerhilde und Siegrune";"Schrecklich schnaubt es daher!"
583.89;586.275;"Brünnhilde";"Wehe der Armen, wenn Wotan sie trifft:"
586.4475;589.59625;"Brünnhilde";"den Wälsungen allen droht er Verderben!"
590.1975;593.868125;"Brünnhilde";"Wer leiht mir von euch das leichteste Roß,"
594.0428125;596.2500000001;"Brünnhilde";"das flink die Frau ihm entführ’?"
596.815;599.176875;"Siegrune";"Auch uns rätst du rasenden Trotz?"
600.1875;601.7284575;"Brünnhilde";"Rossweisse, Schwester,"
601.73;602.7575;"Brünnhilde";"leih mir deinen Renner!"
602.92875;605.5825;"Rossweisse";"Vor Walvater floh der Fliegende nie."
605.94;607.1175;"Brünnhilde";"Helmwige, höre!"
607.31375;608.5975;"Helmwige";"Dem Vater gehorch’ ich."
608.96;611.3308333333;"Brünnhilde";"Grimgerde! Gerhilde! Gönnt mir eu’r Roß!"
611.63;614.8682728571;"Brünnhilde";"Schwertleite! Siegrune! Seht meine Angst!"
615.3775;619.4128571428;"Brünnhilde";"O seid mir treu, wie traut ich euch war:"
619.8985714285;624.985;"Brünnhilde";"rettet dies traurige Weib!"
633.6325;641.3540929705;"Sieglinde";"Nicht sehre dich Sorge um mich:"
642.59;650.249557823;"Sieglinde";"einzig taugt mir der Tod!"
651.1293367345;652.9566972787;"Sieglinde";"Wer hieß dich Maid,"
652.9566972787;655.177;"Sieglinde";"dem Harst mich entführen?"
656.7795;660.61;"Sieglinde";"Im Sturm dort hätt’ ich den Streich empfahn"
660.79592;665.28;"Sieglinde";"von derselben Waffe, der Siegmund fiel;"
665.53;667.6086734692;"Sieglinde";"das Ende fand ich"
667.7478906121;671.6373497959;"Sieglinde";"vereint mit ihm!"
672.2925;679.925;"Sieglinde";"Fern von Siegmund – Siegmund, von dir! –"
680.82875;684.56;"Sieglinde";"O deckte mich Tod, daß ich’s denke!"
685.52;686.695;"Sieglinde";"Soll um die Flucht"
686.695;689.46;"Sieglinde";"dir Maid ich nicht fluchen,"
690.04;693.97375;"Sieglinde";"so erhöre heilig mein Flehen: –"
695.72;700.9275;"Sieglinde";"stoße dein Schwert mir ins Herz!"
700.9275;706.51625;"Brünnhilde";"Lebe, o Weib, um der Liebe willen!"
706.745;710.06;"Brünnhilde";"Rette das Pfand, das von ihm du empfingst:"
710.47;714.095;"Brünnhilde";"ein Wälsung wächst dir im Schoß!"
720.14;726.3575;"Sieglinde";"Rette mich, Kühne! Rette mein Kind!"
726.73;730.74;"Sieglinde";"Schirmt mich, ihr Mädchen, mit mächtigstem Schutz!"
731.615;733.765;"Waltraute";"Der Sturm kommt heran."
734.865;736.765;"Ortlinde";"Flieh, wer ihn fürchtet!"
737.51;740.2075;"Gerhilde, Rossweisse und Grimgerde";"Fort mit dem Weibe, droht ihm Gefahr!"
738.27;741.405;"Helmwige, Siegrune und Schwertleite";"Fort mit dem Weibe, droht ihm Gefahr!"
740.40375;743.3425;"Gerhilde, Rossweisse und Grimgerde";"Der Walküren keine wag’ ihren Schutz!"
741.405;743.3425;"Helmwige, Siegrune und Schwertleite";"Keine wag' ihren Schutz!"
743.72;749.455;"Sieglinde";"Rette mich, Maid! Rette die Mutter!"
754.8404166667;758.2395;"Brünnhilde";"So fliehe denn eilig, und fliehe allein!"
758.579;762.7388732993;"Brünnhilde";"Ich bleibe zurück, biete mich Wotans Rache:"
763.3371832483;765.93;"Brünnhilde";"an mir zögr’ ich den Zürnenden hier,"
765.93;769.1925;"Brünnhilde";"während du seinem Rasen entrinnst."
770.19;772.1525;"Sieglinde";"Wohin soll ich mich wenden?"
772.525;775.1502777778;"Brünnhilde";"Wer von euch Schwestern schweifte nach Osten?"
775.3354166667;778.2721875;"Siegrune";"Nach Osten weithin dehnt sich ein Wald:"
778.47015625;782.2175;"Siegrune";"der Niblungen Hort entführte Fafner dorthin."
782.63;785.8452612433;"Schwertleite";"Wurmesgestalt schuf sich der Wilde,"
786.2602612433;790.055;"Schwertleite";"in einer Höhle hütet er Alberichs Reif."
790.055;793.415;"Grimgerde";"Nicht geheu’r ist’s dort für ein hülflos Weib."
793.6075;798.005;"Brünnhilde";"Und doch, vor Wotans Wut schützt sie sicher der Wald;"
798.1925;801.2275;"Brünnhilde";"ihn scheut der Mächt’ge und meidet den Ort."
801.2275;802.7175;"Waltraute";"Furchtbar fährt"
802.7175;804.11;"Waltraute";"dort Wotan zum Fels!"
804.11;808.558248;"Gerhilde, Helmwige, Rossweisse, Siegrune, Grimgerde und Schwertleite";"Brünnhilde! Hör seines Nahens Gebraus’!"
809.91;813.11301;"Brünnhilde";"Fort denn eile, nach Osten gewandt!"
813.76;817.20934;"Brünnhilde";"Mutigen Trotzes ertrag alle Müh’n;"
817.54;821.105;"Brünnhilde";"Hunger und Durst, Dorn und Gestein;"
821.56;826.24135;"Brünnhilde";"lache, ob Not, ob Leiden dich nagt!"
826.925;831.117562;"Brünnhilde";"denn eines wiss’ und wahr es immer:"
832.342;835.75896;"Brünnhilde";"den hehrsten Helden der Welt"
835.76;839.67886;"Brünnhilde";"hegst du, o Weib, im schirmenden Schoß."
845.73298;849.58;"Brünnhilde";"Verwahr ihm die starken Schwertesstücken;"
849.77256;853.694;"Brünnhilde";"seines Vaters Walstatt entführt’ ich sie glücklich: –"
854.6235;858.715666;"Brünnhilde";"der neu gefügt das Schwert einst schwingt,"
859.6440733333;864.10957;"Brünnhilde";"den Namen nehm’ er von mir:"
864.97;872.1585271429;"Brünnhilde";"Siegfried erfreu’ sich des Siegs!"
874.834365079;888.4356297143;"Sieglinde";"O hehrstes Wunder, herrliche Maid!"
889.0085714286;893.21896;"Sieglinde";"Dir Treuen dank’ ich heiligen Trost!"
893.74;898.845445;"Sieglinde";"Für ihn, den wir liebten, rett’ ich das Liebste:"
899.2392;903.4050625;"Sieglinde";"meines Dankes Lohn lache dir einst!"
904.0579166667;911.916495;"Sieglinde";"Lebe wohl! Dich segnet Sieglindes Weh!"
923.5;926.43846;"Wotan";"Steh! Brünnhild’!"
926.63588;928.80286;"Ortlinde und Waltraute";"Den Fels erreichten Roß und Reiter!"
929.04;933.94584;"Helmwige, Gerhilde, Siegrune und Grimgerde";"Weh’, Brünnhild’! Rache entbrennt!"
930.32;935.1592;"Ortlinde, Waltraute, Rossweisse und Schwertleite";"Weh’, Brünnhild’! Rache entbrennt!"
934.51;937.15962;"Brünnhilde";"Ach, Schwestern, helft! Mir schwankt das Herz:"
937.53924;939.69;"Brünnhilde";"sein Zorn zerschellt mich,"
939.79458;942.3326;"Brünnhilde";"wenn euer Schutz ihn nicht zähmt!"
941.7826;945.92913;"Helmwige";"Hieher, Verlorne! Laß dich nicht sehn!"
942.90252;945.92913;"Rossweisse";"Hieher! Laß dich nicht sehn,"
942.90252;943.51252;"Schwertleite";"Hieher!"
943.31;943.91878;"Gerhilde und Grimgerde";"Hieher!"
943.31;946.147065;"Siegrune";"Hieher, Verlorne,"
943.92;946.363695;"Ortlinde";"Laß dich nicht sehn! Hieher,"
944.49;945.05886;"Waltraute";"Hieher!"
945.06;949.3948266667;"Schwertleite";"Schmiege dich an uns und schweige dem Ruf!"
945.06;949.3948266667;"Gerhilde";"Schmiege dich an uns! Hieher, zu uns!"
946.365;947.90184;"Helmwige und Waltraute";"Schmiege dich an uns!"
947.13423;949.3948266667;"Ortlinde, Siegrune und Rossweisse";"und schweige dem Ruf!"
952.905;957.8664;"Helmwige, Ortlinde, Gerhilde, Waltraute, Siegrune, Rossweisse, Grimgerde und Schwertleite";"Weh’! Wütend schwingt sich Wotan vom Roß!"
958;961.87;"Helmwige, Ortlinde, Gerhilde, Waltraute, Siegrune, Rossweisse, Grimgerde und Schwertleite";"Hieher rast sein rächender Schritt!"
973.62;978.93;"Wotan";"Wo ist Brünnhild’, wo die Verbrecherin?"
979.68;983.87;"Wotan";"Wagt ihr, die Böse vor mir zu bergen?"
984.26;989.41;"Helmwige, Ortlinde, Gerhilde, Waltraute, Siegrune, Rossweisse, Grimgerde und Schwertleite";"Schrecklich ertost dein Toben!"
989.805;992.61;"Helmwige, Ortlinde, Siegrune und Grimgerde";"Was taten, Vater, die Töchter,"
992.8125;995.7186666667;"Helmwige, Ortlinde, Siegrune";"daß sie dich reizten zu rasender Wut?"
992.61;995.7186666667;"Grimgerde";"daß sie dich reizten zu rasender Wut?"
991;995.7186666667;"Gerhilde, Waltraute, Rossweisse und Schwertleite";"Wer reizte dich zu rasender Wut?"
995.7186666667;1000.31;"Wotan";"Wollt ihr mich höhnen? Hütet euch, Freche!"
1001.675;1004.68;"Wotan";"Ich weiß, Brünnhilde bergt ihr vor mir."
1005.82;1010.3;"Wotan";"Weichet von ihr, der ewig Verworfnen,"
1010.51;1014.273650793;"Wotan";"wie ihren Wert von sich sie warf!"
1017.8175;1022.47848;"Rossweisse";"Zu uns floh die Verfolgte;"
1021.72;1025.091785715;"Siegrune";"Unsren Schutz flehte sie an;"
1021.72;1026.345;"Grimgerde";"Unsren Schutz flehte sie an;"
1021.72;1024.637678572;"Schwertleite";"Unsren Schutz flehte sie an;"
1024.183571429;1029.635625;"Rossweisse";"unsren Schutz flehte sie an:"
1025.545892857;1031.799027778;"Waltraute";"Mit Furcht und Zagen faßt sie dein Zorn:"
1026;1035.75892;"Siegrune";"Furcht und Zagen faßt die Verfolgte."
1026.69;1038.03;"Schwertleite";"Mit Furcht und Zagen faßt sie dein Zürnen:"
1028.745;1037.125;"Grimgerde";"Mit Furcht und Zagen faßt sie dein Zürnen:"
1030.9425;1038.48;"Ortlinde";"Vater, hör uns flehn!"
1031.370763889;1038.48;"Rossweisse";"für die bange Schwester bitten wir nun;"
1032.227291667;1038.48;"Waltraute";"für die bange Schwester bitten wir nun,"
1038.03;1045.006666666;"Grimgerde";"für die Bange bitten wir dich!"
1040.25;1045.006666666;"Schwertleite";"für die Bange bitten wir dich!"
1038.48;1045.006666666;"Waltraute";"daß den ersten Zorn du bezähmst."
1039.815;1045.006666666;"Rossweisse";"daß den ersten Zorn du bezähmst."
1032.655555556;1045.006666666;"Gerhilde";"Laß dich erweichen, laß dich erweichen!"
1034.68;1045.006666666;"Helmwige";"Laß dich erweichen, für sie, zähme deinen Zorn!"
1039.38;1043.912272727;"Ortlinde";"Laß dich erweichen!"
1045.62;1048.765;"Wotan";"Weichherziges Weibergezücht!"
1049.645;1053.82;"Wotan";"So matten Mut gewannt ihr von mir?"
1054.54;1058.6675;"Wotan";"Erzog ich euch kühn, zum Kampfe zu ziehn,"
1058.92;1060.473571428;"Wotan";"schuf ich die Herzen"
1060.473571428;1062.767857143;"Wotan";"euch hart und scharf,"
1062.767857143;1066.82625;"Wotan";"daß ihr Wilden nun weint und greint,"
1067.1278125;1071.04;"Wotan";"wenn mein Grimm eine Treulose straft?"
1076.9275;1080.48375;"Wotan";"So wißt denn, Winselnde, was die verbrach,"
1080.48375;1084.155;"Wotan";"um die euch Zagen die Zähre entbrennt!"
1085.52;1087.503602647;"Wotan";"Keine wie sie"
1087.505588235;1090.60125;"Wotan";"kannte mein innerstes Sinnen!"
1096.7;1099.249115;"Wotan";"Keine wie sie"
1099.251666667;1102.23;"Wotan";"wußte den Quell meines Willens!"
1107.81;1110.130384615;"Wotan";"Sie selbst war"
1110.130384615;1113.4875;"Wotan";"meines Wunsches schaffender Schoß:"
1116.5675;1120.14;"Wotan";"und so nun brach sie den seligen Bund,"
1120.37;1123.708333333;"Wotan";"daß treulos sie meinem Willen getrotzt,"
1123.946944444;1127.46125;"Wotan";"mein herrschend Gebot offen verhöhnt,"
1127.609405;1130.295714285;"Wotan";"gegen mich die Waffe gewandt,"
1130.46124;1133.7815;"Wotan";"die mein Wunsch allein ihr schuf."
1138.015;1145.2;"Wotan";"Hörst du’s, Brünnhilde? Du, der ich Brünne,"
1145.68;1149.3425;"Wotan";"Helm und Wehr, Wonne und Huld,"
1149.59;1153.48;"Wotan";"Namen und Leben verlieh?"
1154.32;1159.841864269;"Wotan";"Hörst du mich Klage erheben,"
1160.090932135;1163.250714285;"Wotan";"und birgst dich bang dem Kläger,"
1163.741071428;1167.216666667;"Wotan";"daß feig du der Straf’ entflöh’st?"
1195.402657342;1205.0775;"Brünnhilde";"Hier bin ich, Vater gebiete die Strafe!"
1210.778888889;1214.06;"Wotan";"Nicht straf’ ich dich erst;"
1214.54;1217.835;"Wotan";"deine Strafe schufst du dir selbst."
1218.5175;1222.18;"Wotan";"Durch meinen Willen warst du allein:"
1222.66;1225.64;"Wotan";"gegen mich doch hast du gewollt;"
1227.522857143;1231.3;"Wotan";"meine Befehle nur führtest du aus:"
1231.73;1235.555;"Wotan";"gegen mich doch hast du befohlen;"
1237.635;1242.07772;"Wotan";"Wunschmaid warst du mir:"
1242.27007;1245.385;"Wotan";"gegen mich doch hast du gewünscht;"
1246.4;1251.21736;"Wotan";"Schildmaid warst du mir:"
1251.42418;1254.704;"Wotan";"gegen mich doch hobst du den Schild;"
1255.728;1260.17784;"Wotan";"Loskieserin warst du mir:"
1260.39746;1263.829863945;"Wotan";"gegen mich doch kiestest du Lose;"
1264.859727891;1269.28781;"Wotan";"Heldenreizerin warst du mir:"
1269.507736667;1273.046666667;"Wotan";"gegen mich doch reiztest du Helden."
1285.05;1292.617368;"Wotan";"Was sonst du warst, sagte dir Wotan:"
1293.25;1301.7275;"Wotan";"was jetzt du bist, das sage dir selbst!"
1303.135;1308.01752;"Wotan";"Wunschmaid bist du nicht mehr;"
1309.22;1315.1;"Wotan";"Walküre bist du gewesen:"
1316.915;1323.511269841;"Wotan";"nun sei fortan, was so du noch bist!"
1327.65;1331.8977;"Brünnhilde";"Du verstößest mich; versteh’ ich den Sinn?"
1332.672222222;1339.72;"Wotan";"Nicht send’ ich dich mehr aus Walhall;"
1340.19;1347.38484375;"Wotan";"nicht weis’ ich dir mehr Helden zur Wal,"
1347.38484375;1351.105407407;"Wotan";"nicht führst du mehr Sieger"
1351.105407407;1354.978035;"Wotan";"in meinen Saal:"
1355.84;1363.193333334;"Wotan";"bei der Götter trautem Mahle"
1363.71;1369.86;"Wotan";"das Trinkhorn nicht reichst du traulich mir mehr;"
1370.37;1376.398938776;"Wotan";"nicht kos’ ich dir mehr den kindischen Mund;"
1376.826408163;1383.465;"Wotan";"von göttlicher Schar bist du geschieden,"
1383.88;1389.923614164;"Wotan";"ausgestoßen aus der Ewigen Stamm;"
1390.670903541;1395.44;"Wotan";"gebrochen ist unser Bund;"
1396.88;1405.805;"Wotan";"aus meinem Angesicht bist du verbannt!"
1406.25;1410.5575;"Helmwige, Gerhilde, Ortlinde, Waltraute, Siegrune, Rossweisse, Grimgerde und Schwertleite";"Wehe! Weh’!"
1410.78;1414.819375;"Helmwige, Gerhilde, Ortlinde, Waltraute, Siegrune, Rossweisse, Grimgerde und Schwertleite";"Schwester! ach Schwester!"
1414.55875;1419.09;"Brünnhilde";"Nimmst du mir alles, was einst du gabst?"
1419.09;1424.046666667;"Wotan";"Der dich zwingt, wird dir’s entziehn!"
1425.69;1431.56;"Wotan";"Hieher auf den Berg banne ich dich;"
1432.01;1438.666941177;"Wotan";"in wehrlosen Schlaf schließ’ ich dich fest;"
1439.187470588;1442.79;"Wotan";"der Mann dann fange die Maid,"
1443.1386;1446.555;"Wotan";"der am Wege sie findet und weckt."
1447.5925;1448.49;"Waltraute";"Halt ein!"
1448.3175;1449.0075;"Ortlinde, Grimgerde und Schwertleite";"O Vater!"
1449.0075;1451.1625;"Helmwige, Gerhilde, Rossweisse und Siegrune";"Halt ein den Fluch!"
1449.78;1450.7784;"Ortlinde und Waltraute";"Halt ein!"
1453.3975;1455.31844;"Helmwige und Ortlinde";"Halt ein!"
1453.3975;1454.93;"Gerhilde und Waltraute";"O Vater!"
1450.38;1453.3975;"Grimgerde und Schwertleite";"Soll die Maid verblühn und verbleichen dem Mann?"
1453.3975;1456.43;"Siegrune und Rossweisse";"Soll die Maid verblühn und verbleichen dem Mann?"
1456.43;1459.36;"Gerhilde und Waltraute";"Soll die Maid verblühn und verbleichen dem Mann?"
1456.43;1459;"Schwertleite";"Soll die Maid verblühn und verbleichen?"
1455.32;1458.27852;"Helmwige";"Hör unser Fleh’n!"
1455.32;1458.64;"Ortlinde";"Hör unser Fleh’n!"
1456.8;1460.1;"Rossweisse";"Schrecklicher Vater!"
