start;end;person;text
711.81;715.725;"Brünnhilde";"Grimgerde! Gerhilde! Gönnt mir eu’r Roß!"
716.27;721.76688;"Brünnhilde";"Schwertleite! Siegrune! Seht meine Angst!"
722.43;727.76;"Brünnhilde";"O seid mir treu, wie traut ich euch war:"
728.37;734.45;"Brünnhilde";"rettet dies traurige Weib!"
745.73;756.011333333;"Sieglinde";"Nicht sehre dich Sorge um mich:"
757.74;767.123;"Sieglinde";"einzig taugt mir der Tod!"
767.9965;770.08125;"Sieglinde";"Wer hieß dich Maid,"
770.08125;772.89;"Sieglinde";"dem Harst mich entführen?"
774.865;779.03;"Sieglinde";"Im Sturm dort hätt’ ich den Streich empfahn"
779.28896;785.27;"Sieglinde";"von derselben Waffe, der Siegmund fiel;"
785.63;788.6675;"Sieglinde";"das Ende fand ich"
788.8754;793.60712;"Sieglinde";"vereint mit ihm!"
794.19;801.85;"Sieglinde";"Fern von Siegmund – Siegmund, von dir! –"
802.81;806.6725;"Sieglinde";"O deckte mich Tod, daß ich’s denke!"
807.745;809.1525;"Sieglinde";"Soll um die Flucht"
809.1525;812.95;"Sieglinde";"dir Maid ich nicht fluchen,"
813.81;819.665;"Sieglinde";"so erhöre heilig mein Flehen: –"
821.9975;829.135;"Sieglinde";"stoße dein Schwert mir ins Herz!"
829.135;835.8;"Brünnhilde";"Lebe, o Weib, um der Liebe willen!"
836.06;840.105;"Brünnhilde";"Rette das Pfand, das von ihm du empfingst:"
840.5925;844.1;"Brünnhilde";"ein Wälsung wächst dir im Schoß!"
850.97;858.2425;"Sieglinde";"Rette mich, Kühne! Rette mein Kind!"
858.68;863.67;"Sieglinde";"Schirmt mich, ihr Mädchen, mit mächtigstem Schutz!"
864.81;867.42;"Waltraute";"Der Sturm kommt heran."
868.8225;871.18;"Ortlinde";"Flieh, wer ihn fürchtet!"
872.12;875.4525;"Gerhilde, Rossweisse und Grimgerde";"Fort mit dem Weibe, droht ihm Gefahr!"
873.04;876.915;"Helmwige, Siegrune und Schwertleite";"Fort mit dem Weibe, droht ihm Gefahr!"
875.70125;879.305;"Gerhilde, Rossweisse und Grimgerde";"Der Walküren keine wag’ ihren Schutz!"
876.915;879.305;"Helmwige, Siegrune und Schwertleite";"Keine wag' ihren Schutz!"
879.78;885.0175;"Sieglinde";"Rette mich, Maid! Rette die Mutter!"
891.28;895.66;"Brünnhilde";"So fliehe denn eilig, und fliehe allein!"
896.3;902.895;"Brünnhilde";"Ich bleibe zurück, biete mich Wotans Rache:"
903.7275;907.4925;"Brünnhilde";"an mir zögr’ ich den Zürnenden hier,"
907.4925;911.9575;"Brünnhilde";"während du seinem Rasen entrinnst."
913.57;916.02;"Sieglinde";"Wohin soll ich mich wenden?"
916.48;919.9;"Brünnhilde";"Wer von euch Schwestern schweifte nach Osten?"
920.19;924.4625;"Siegrune";"Nach Osten weithin dehnt sich ein Wald:"
924.73875;930.465;"Siegrune";"der Niblungen Hort entführte Fafner dorthin."
931.11;935.97625;"Schwertleite";"Wurmesgestalt schuf sich der Wilde,"
936.62;941.9573333327;"Schwertleite";"in einer Höhle hütet er Alberichs Reif."
941.9573333327;947.0125;"Grimgerde";"Nicht geheu’r ist’s dort für ein hülflos Weib."
947.30875;953.7025;"Brünnhilde";"Und doch, vor Wotans Wut schützt sie sicher der Wald;"
953.96375;957.9425;"Brünnhilde";"ihn scheut der Mächt’ge und meidet den Ort."
957.9425;959.8725;"Waltraute";"Furchtbar fährt"
959.8725;961.84;"Waltraute";"dort Wotan zum Fels!"
961.84;967.33792;"Gerhilde, Helmwige, Rossweisse, Siegrune, Grimgerde und Schwertleite";"Brünnhilde! Hör seines Nahens Gebraus’!"
969.27;973.14628;"Brünnhilde";"Fort denn eile, nach Osten gewandt!"
973.92;978.31252;"Brünnhilde";"Mutigen Trotzes ertrag alle Müh’n;"
978.72;982.995;"Brünnhilde";"Hunger und Durst, Dorn und Gestein;"
983.61;989.60288;"Brünnhilde";"lache, ob Not, ob Leiden dich nagt!"
990.53;996.18609;"Brünnhilde";"denn eines wiss’ und wahr es immer:"
998.225;1004.0983;"Brünnhilde";"den hehrsten Helden der Welt"
1004.1;1010.3984;"Brünnhilde";"hegst du, o Weib, im schirmenden Schoß."
1019.9328;1025.15;"Brünnhilde";"Verwahr ihm die starken Schwertesstücken;"
1025.399;1031.15;"Brünnhilde";"seines Vaters Walstatt entführt’ ich sie glücklich: –"
1032.55;1038.8982;"Brünnhilde";"der neu gefügt das Schwert einst schwingt,"
1040.1495;1046.3991;"Brünnhilde";"den Namen nehm’ er von mir:"
1048.2;1057.698321333;"Brünnhilde";"Siegfried erfreu’ sich des Siegs!"
1062.5;1082.8977;"Sieglinde";"O hehrstes Wunder, herrliche Maid!"
1083.75;1089.577187999;"Sieglinde";"Dir Treuen dank’ ich heiligen Trost!"
1090.339333333;1096.820842666;"Sieglinde";"Für ihn, den wir liebten, rett’ ich das Liebste:"
1097.337799999;1102.887302666;"Sieglinde";"meines Dankes Lohn lache dir einst!"
1103.912666667;1115.529536;"Sieglinde";"Lebe wohl! Dich segnet Sieglindes Weh!"
1129.2;1132.5981;"Wotan";"Steh! Brünnhild’!"
1132.8988;1135.8994;"Ortlinde und Waltraute";"Den Fels erreichten Roß und Reiter!"
1136.2;1141.9656;"Helmwige, Gerhilde, Siegrune und Grimgerde";"Weh’, Brünnhild’! Rache entbrennt!"
1137.9;1143.5656;"Ortlinde, Waltraute, Rossweisse und Schwertleite";"Weh’, Brünnhild’! Rache entbrennt!"
1142.7;1146.2995;"Brünnhilde";"Ach, Schwestern, helft! Mir schwankt das Herz:"
1146.799;1149.75;"Brünnhilde";"sein Zorn zerschellt mich,"
1149.8911;1153.099;"Brünnhilde";"wenn euer Schutz ihn nicht zähmt!"
1152.349;1157.599;"Helmwige";"Hieher, Verlorne! Laß dich nicht sehn!"
1153.849;1157.599;"Rossweisse";"Hieher! Laß dich nicht sehn,"
1153.849;1154.599;"Schwertleite";"Hieher!"
1154.35;1155.0985;"Gerhilde und Grimgerde";"Hieher!"
1154.35;1157.8495;"Siegrune";"Hieher, Verlorne,"
1155.1;1158.0985;"Ortlinde";"Laß dich nicht sehn! Hieher,"
1155.85;1156.5985;"Waltraute";"Hieher!"
1156.6;1162.2656;"Schwertleite";"Schmiege dich an uns und schweige dem Ruf!"
1156.6;1162.2656;"Gerhilde";"Schmiege dich an uns! Hieher, zu uns!"
1158.1;1160.1328;"Helmwige und Waltraute";"Schmiege dich an uns!"
1159.099;1162.2656;"Ortlinde, Siegrune und Rossweisse";"und schweige dem Ruf!"
1167.3;1173.7829;"Helmwige, Ortlinde, Gerhilde, Waltraute, Siegrune, Rossweisse, Grimgerde und Schwertleite";"Weh’! Wütend schwingt sich Wotan vom Roß!"
1174;1177.908666667;"Helmwige, Ortlinde, Gerhilde, Waltraute, Siegrune, Rossweisse, Grimgerde und Schwertleite";"Hieher rast sein rächender Schritt!"
1188.6;1193.78;"Wotan";"Wo ist Brünnhild’, wo die Verbrecherin?"
1194.56;1198.8;"Wotan";"Wagt ihr, die Böse vor mir zu bergen?"
1199.2;1204.45;"Helmwige, Ortlinde, Gerhilde, Waltraute, Siegrune, Rossweisse, Grimgerde und Schwertleite";"Schrecklich ertost dein Toben!"
1204.875;1207.55;"Helmwige, Ortlinde, Siegrune und Grimgerde";"Was taten, Vater, die Töchter,"
1207.7375;1210.792;"Helmwige, Ortlinde, Siegrune";"daß sie dich reizten zu rasender Wut?"
1207.55;1210.792;"Grimgerde";"daß sie dich reizten zu rasender Wut?"
1206.05;1210.792;"Gerhilde, Waltraute, Rossweisse und Schwertleite";"Wer reizte dich zu rasender Wut?"
1210.792;1215.5;"Wotan";"Wollt ihr mich höhnen? Hütet euch, Freche!"
1216.9;1219.8;"Wotan";"Ich weiß, Brünnhilde bergt ihr vor mir."
1221;1226.1;"Wotan";"Weichet von ihr, der ewig Verworfnen,"
1226.4;1231.3;"Wotan";"wie ihren Wert von sich sie warf!"
1235.875;1242.2975;"Rossweisse";"Zu uns floh die Verfolgte;"
1241.05;1246;"Siegrune";"Unsren Schutz flehte sie an;"
1241.05;1247.675;"Grimgerde";"Unsren Schutz flehte sie an;"
1241.05;1245.45;"Schwertleite";"Unsren Schutz flehte sie an;"
1244.9;1252.475;"Rossweisse";"unsren Schutz flehte sie an:"
1246.55;1255.35;"Waltraute";"Mit Furcht und Zagen faßt sie dein Zorn:"
1247.1;1261.2976;"Siegrune";"Furcht und Zagen faßt die Verfolgte."
1248.25;1264.4;"Schwertleite";"Mit Furcht und Zagen faßt sie dein Zürnen:"
1251.275;1263.175;"Grimgerde";"Mit Furcht und Zagen faßt sie dein Zürnen:"
1254.2;1265;"Ortlinde";"Vater, hör uns flehn!"
1254.775;1265;"Rossweisse";"für die bange Schwester bitten wir nun;"
1255.925;1265;"Waltraute";"für die bange Schwester bitten wir nun,"
1264.4;1274.05;"Grimgerde";"für die Bange bitten wir dich!"
1267.35;1274.05;"Schwertleite";"für die Bange bitten wir dich!"
1265;1274.05;"Waltraute";"daß den ersten Zorn du bezähmst."
1266.775;1274.05;"Rossweisse";"daß den ersten Zorn du bezähmst."
1256.5;1274.05;"Gerhilde";"Laß dich erweichen, laß dich erweichen!"
1258.9;1274.05;"Helmwige";"Laß dich erweichen, für sie, zähme deinen Zorn!"
1266.2;1272.525;"Ortlinde";"Laß dich erweichen!"
1275;1277.95;"Wotan";"Weichherziges Weibergezücht!"
1278.825;1282.75;"Wotan";"So matten Mut gewannt ihr von mir?"
1283.4625;1287.35;"Wotan";"Erzog ich euch kühn, zum Kampfe zu ziehn,"
1287.6;1289.175;"Wotan";"schuf ich die Herzen"
1289.175;1291.425;"Wotan";"euch hart und scharf,"
1291.425;1295.55;"Wotan";"daß ihr Wilden nun weint und greint,"
1295.8125;1300.35;"Wotan";"wenn mein Grimm eine Treulose straft?"
1307.55;1312.875;"Wotan";"So wißt denn, Winselnde, was die verbrach,"
1312.875;1317.975;"Wotan";"um die euch Zagen die Zähre entbrennt!"
1320.3;1324.0962;"Wotan";"Keine wie sie"
1324.1;1327.85;"Wotan";"kannte mein innerstes Sinnen!"
1336.3;1339.6966;"Wotan";"Keine wie sie"
1339.7;1343.25;"Wotan";"wußte den Quell meines Willens!"
1350.2125;1352.825;"Wotan";"Sie selbst war"
1352.825;1356.3;"Wotan";"meines Wunsches schaffender Schoß:"
1359.7125;1363.375;"Wotan";"und so nun brach sie den seligen Bund,"
1363.6125;1367.05;"Wotan";"daß treulos sie meinem Willen getrotzt,"
1367.325;1371.1;"Wotan";"mein herrschend Gebot offen verhöhnt,"
1371.266;1374.4;"Wotan";"gegen mich die Waffe gewandt,"
1374.5992;1378.2;"Wotan";"die mein Wunsch allein ihr schuf."
1382.9;1390.625;"Wotan";"Hörst du’s, Brünnhilde? Du, der ich Brünne,"
1391.15;1394.8875;"Wotan";"Helm und Wehr, Wonne und Huld,"
1395.15;1399.45;"Wotan";"Namen und Leben verlieh?"
1400.4;1405.95;"Wotan";"Hörst du mich Klage erheben,"
1406.225;1409.55;"Wotan";"und birgst dich bang dem Kläger,"
1410.075;1415.3;"Wotan";"daß feig du der Straf’ entflöh’st?"
1451.3;1460.525;"Brünnhilde";"Hier bin ich, Vater gebiete die Strafe!"
1464.75;1467.925;"Wotan";"Nicht straf’ ich dich erst;"
1468.35;1471.875;"Wotan";"deine Strafe schufst du dir selbst."
1472.5875;1476.2;"Wotan";"Durch meinen Willen warst du allein:"
1476.65;1480.1;"Wotan";"gegen mich doch hast du gewollt;"
1481.9;1485.85;"Wotan";"meine Befehle nur führtest du aus:"
1486.275;1490.275;"Wotan";"gegen mich doch hast du befohlen;"
1492.3;1496.3979;"Wotan";"Wunschmaid warst du mir:"
1496.5411;1499.1;"Wotan";"gegen mich doch hast du gewünscht;"
1500.1;1503.976639999;"Wotan";"Schildmaid warst du mir:"
1504.121537333;1506.674;"Wotan";"gegen mich doch hobst du den Schild;"
1507.648;1511.797853333;"Wotan";"Loskieserin warst du mir:"
1511.9411;1514.5;"Wotan";"gegen mich doch kiestest du Lose;"
1515.5;1519.2979;"Wotan";"Heldenreizerin warst du mir:"
1519.455486667;1521.986666667;"Wotan";"gegen mich doch reiztest du Helden."
1532.275;1538.898081333;"Wotan";"Was sonst du warst, sagte dir Wotan:"
1539.475;1546.6;"Wotan";"was jetzt du bist, das sage dir selbst!"
1547.6;1551.498;"Wotan";"Wunschmaid bist du nicht mehr;"
1552.25;1556.7375;"Wotan";"Walküre bist du gewesen:"
1558.35;1565.05;"Wotan";"nun sei fortan, was so du noch bist!"
1569.65;1574.5975;"Brünnhilde";"Du verstößest mich; versteh’ ich den Sinn?"
1575.6;1583.65;"Wotan";"Nicht send’ ich dich mehr aus Walhall;"
1584.225;1592.825;"Wotan";"nicht weis’ ich dir mehr Helden zur Wal,"
1592.825;1597.483666666;"Wotan";"nicht führst du mehr Sieger"
1597.483666666;1602.1977;"Wotan";"in meinen Saal:"
1603.2;1612.3;"Wotan";"bei der Götter trautem Mahle"
1612.75;1620.7;"Wotan";"das Trinkhorn nicht reichst du traulich mir mehr;"
1621.2;1629.406666666;"Wotan";"nicht kos’ ich dir mehr den kindischen Mund;"
1630.01;1637.7;"Wotan";"von göttlicher Schar bist du geschieden,"
1638.2;1645.45;"Wotan";"ausgestoßen aus der Ewigen Stamm;"
1646.2375;1651.65;"Wotan";"gebrochen ist unser Bund;"
1653.25;1663.725;"Wotan";"aus meinem Angesicht bist du verbannt!"
1664.25;1668.4;"Helmwige, Gerhilde, Ortlinde, Waltraute, Siegrune, Rossweisse, Grimgerde und Schwertleite";"Wehe! Weh’!"
1668.6;1673.825;"Helmwige, Gerhilde, Ortlinde, Waltraute, Siegrune, Rossweisse, Grimgerde und Schwertleite";"Schwester! ach Schwester!"
1673.35;1678.75;"Brünnhilde";"Nimmst du mir alles, was einst du gabst?"
1678.75;1683.9;"Wotan";"Der dich zwingt, wird dir’s entziehn!"
1685.575;1691.25;"Wotan";"Hieher auf den Berg banne ich dich;"
1691.625;1698.9;"Wotan";"in wehrlosen Schlaf schließ’ ich dich fest;"
1699.5;1703.5;"Wotan";"der Mann dann fange die Maid,"
1703.8984;1707.974333333;"Wotan";"der am Wege sie findet und weckt."
1709.160166666;1710.207999999;"Waltraute";"Halt ein!"
1710.005333333;1710.815999999;"Ortlinde, Grimgerde und Schwertleite";"O Vater!"
1710.815999999;1712.775;"Helmwige, Gerhilde, Rossweisse und Siegrune";"Halt ein den Fluch!"
1711.536666666;1712.398618667;"Ortlinde und Waltraute";"Halt ein!"
1715.025;1716.883848;"Helmwige und Ortlinde";"Halt ein!"
1715.025;1716.514;"Gerhilde und Waltraute";"O Vater!"
1712.054666666;1715.025;"Grimgerde und Schwertleite";"Soll die Maid verblühn und verbleichen dem Mann?"
1715.025;1718.021333333;"Siegrune und Rossweisse";"Soll die Maid verblühn und verbleichen dem Mann?"
1718.021333333;1721.1;"Gerhilde und Waltraute";"Soll die Maid verblühn und verbleichen dem Mann?"
1718.021333333;1720.7;"Schwertleite";"Soll die Maid verblühn und verbleichen?"
1716.885333333;1719.8985;"Helmwige";"Hör unser Fleh’n!"
1716.885333333;1720.3;"Ortlinde";"Hör unser Fleh’n!"
1718.4;1721.875;"Rossweisse";"Schrecklicher Vater!"
1722.8125;1727.025;"Gerhilde";"Du schrecklicher, schrecklicher Gott!"
1722.8125;1724.05;"Grimgerde";"Erhöre uns!"
1725.9;1727.775;"Ortlinde";"Schrecklicher Gott!"
1726.65;1728.525;"Helmwige";"Schrecklicher Gott!"
