start;measure
897.58;443
899.91;444
902.34;445
904.56;446
906.86;447
909.39;448
911.42;449
913.57;450
915.56;451
917.4;452
919.32;453
921.64;454
923.91;455
926.12;456
928.53;457
931.11;458
933.57;459
936.32;460
938.72;461
941.290666666;462
943.957333333;463
946.42;464
948.79;465
950.93;466
953.18;467
955.27;468
957.46;469
959.39;470
961.32;471
963.4;472
965.26;473
967.34;474
969.27;475
970.42;476
971.68;477
972.76;478
973.92;479
975;480
976.2;481
977.5;482
978.72;483
980;484
981.13;485
982.38;486
983.61;487
985.45;488
986.68;489
988.47;490
989.83;491
991.23;492
992.66;493
994.09;494
995.61;495
997.34;496
999.11;497
1000.6;498
1002.4;499
1004.1;500
1005.5;501
1007.2;502
1008.8;503
1010.4;504
1012.1;505
1013.8;506
1015.3;507
1017;508
1018.6;509
1020.2;510
1021.5;511
1023;512
1024.4;513
1025.9;514
1027.3;515
1028.8;516
1030.2;517
1032.1;518
1033.9;519
1035.3;520
1037.1;521
1038.9;522
1040.4;523
1042;524
1043.7;525
1045.5;526
1048.2;527
1050.304;528
1052.3;529
1054.1;530
1056.021333333;531
1057.7;532
1059.3;533
1061.1;534
1063.9;535
1066.7;536
1069.6;537
1072;538
1074.4;539
1077.3;540
1080.6;541
1082.9;542
1084.6;543
1086.5;544
1088.1;545
1089.578666666;546
1091.1;547
1092.6;548
1094.2;549
1095.594666666;550
1097.066666666;551
1098.7;552
1100.2;553
1101.7;554
1103.125333333;555
1104.7;556
1106.3;557
1107.8;558
1109.3;559
1110.9;560
1113.1;561
1114.4;562
1116.096;563
1117.973333333;564
1119.8;565
1122;566
1124;567
1125.7;568
1127.5;569
1129.2;570
1130.7;571
1132.6;572
1134.4;573
1136.2;574
1137.9;575
1139.3;576
1140.9;577
1142.5;578
1144.1;579
1145.8;580
1147.3;581
1148.9;582
1150.6;583
1152.1;584
1153.6;585
1155.1;586
1156.6;587
1158.1;588
1159.6;589
1161.2;590
1162.8;591
1164.3;592
1165.781333333;593
1167.3;594
1168.7;595
1170.1;596
1171.4;597
1172.7;598
1174;599
1175;600
1176;601
1176.917333333;602
1178.9;603
1180.4;604
1181.8;605
1183.2;606
1184.6;607
1185.9;608
1187.2;609
1188.6;610
1190.1;611
1191.5;612
1193;613
1194.56;614
1196.010666666;615
1197.6;616
1199.2;617
1200.7;618
1202.2;619
1203.6;620
1205.3;621
1206.8;622
1208.3;623
1210;624
1211.584;625
1213.2;626
1214.7;627
1216.3;628
1217.9;629
1219.4;630
1221;631
1222.8;632
1224.9;633
1227.3;634
1230.1;635
1232.5;636
1234.9;637
1237.5;638
1239.8;639
1242.3;640
1244.9;641
1247.1;642
1249.4;643
1251.9;644
1254.2;645
1256.5;646
1258.9;647
1261.3;648
1263.8;649
1266.2;650
1268.5;651
1270.8;652
1273.1;653
1275;654
1276.6;655
1278.4;656
1280.1;657
1281.8;658
1283.7;659
1285.6;660
1287.6;661
1289.7;662
1292;663
1294.5;664
1296.6;665
1299.1;666
1301.6;667
1303.8;668
1306.5;669
1309.3;670
1311.9;671
1314.5;672
1317.2;673
1320.3;674
1324.1;675
1326.6;676
1329.1;677
1331.2;678
1334;679
1336.3;680
1339.7;681
1342;682
1344.5;683
1346.6;684
1349.5;685
1351.4;686
1353.3;687
1355.4;688
1357.2;689
1359.5;690
1361.2;691
1362.9;692
1364.8;693
1366.5;694
1368.7;695
1370.6;696
1372.6;697
1375;698
1377.2;699
1379.2;700
1381.1;701
1382.9;702
1384.9;703
1388;704
1390.1;705
1392.2;706
1394.1;707
1396.2;708
1398.5;709
1400.4;710
1402.4;711
1404.3;712
1406.5;713
1408.5;714
1410.6;715
1414;716
1416.6;717
1419;718
1421.4;719
1423.8;720
1426.2;721
1428.4;722
1430.7;723
1433.4;724
1436.2;725
1438.8;726
1441.8;727
1446.5;728
1449.7;729
1452.9;730
1456.9;731
1459.7;732
1461.9;733
1463.8;734
1465.7;735
1467.5;736
1469.2;737
1471.4;738
1473.3;739
1475.3;740
1477.1;741
1479.2;742
1481;743
1482.8;744
1485;745
1486.7;746
1488.7;747
1490.5;748
1492.3;749
1494.3;750
1496.4;751
1498.1;752
1500.1;753
1501.952;754
1503.978666666;755
1505.7;756
1507.648;757
1509.653333333;758
1511.8;759
1513.5;760
1515.5;761
1517.2;762
1519.3;763
1521.173333333;764
1522.8;765
1524.6;766
1526.3;767
1528.2;768
1531;769
1532.7;770
1534.826666666;771
1536.981333333;772
1538.9;773
1541.2;774
1543.3;775
1545.6;776
1547.6;777
1549.5;778
1551.5;779
1553;780
1554.9;781
1557;782
1558.8;783
1560.9;784
1564.5;785
1566.7;786
1568.3;787
1570.1;788
1572.1;789
1574.6;790
1576.6;791
1578.5;792
1580.6;793
1582.5;794
1584.8;795
1586.9;796
1589;797
1591.1;798
1593.4;799
1595.4;800
1597.781333333;801
1599.9;802
1602.2;803
1604.2;804
1606.5;805
1608.9;806
1611.4;807
1613.2;808
1615.4;809
1617.3;810
1619.7;811
1621.7;812
1624;813
1626.1;814
1628.2;815
1630.613333333;816
1632.64;817
1634.432;818
1636.2;819
1638.2;820
1640.2;821
1642.5;822
1644.4;823
1646.5;824
1648.6;825
1650.5;826
1652.8;827
1654.6;828
1656.3;829
1658.4;830
1660.4;831
1663.2;832
1665.3;833
1667;834
1668.6;835
1670.6;836
1672.4;837
1674.3;838
1676.2;839
1677.8;840
1679.7;841
1681.2;842
1682.7;843
1684.3;844
1686;845
1687.4;846
1688.9;847
1690.5;848
1692;849
1693.8;850
1695.9;851
1697.7;852
1700.1;853
1702.3;854
1704.7;855
1707.5;856
1709.397333333;857
1711.018666666;858
1712.4;859
1713.9;860
1715.4;861
1716.885333333;862
1718.4;863
1719.9;864
1721.5;865
1723;866
1724.4;867
1725.9;868
1727.4;869
1728.9;870
1730.4;871
1731.8;872
1733.3;873
1734.9;874
1736.4;875
1737.9;876
1739.392;877
1741;878
1742.506666666;879
1744.1;880
1745.7;881
1747.4;882
1748.842666666;883
1750.3;884
1751.9;885
1753.493333333;886
1755.1;887
1756.4;888
1757.9;889
1759.6;890
1761.1;891
1762.6;892
1764.1;893
1765.8;894
1767.2;895
1769;896
1771;897
1772.4;898
1774;899
1775.8;900
1777.450666666;901
1779.2;902
1781.1;903
1782.805333333;904
1784.725333333;905
1786.794666666;906
1788.8;907
1790.869333333;908
1794.432;909
1796.7;910
1798.3;911
1800.1;912
1801.9;913
1803.4;914
1805;915
1806.8;916
1808.3;917
1809.8;918
1811.4;919
1813.3;920
1814.7;921
1816.3;922
1817.9;923
1819.7;924
1821.7;925
1823.6;926
1825.3;927
1826.9;928
1828.6;929
1830.1;930
1831.9;931
1833.7;932
1835.3;933
1837;934
1838.9;935
1841.1;936
1845;937
1846.9;938
1848.618666666;939
1850.4;940
1852;941
1853.7;942
1855.4;943
1857;944
1858.7;945
1860.5;946
1862.1;947
1863.9;948
1865.6;949
1867.1;950
1868.6;951
1870.3;952
1872;953
1873.6;954
1875.4;955
1877.141333333;956
1878.826666666;957
1880.6;958
1882.3;959
1884.1;960
1885.9;961
1887.6;962
1889.4;963
1891.3;964
1893.2;965
1895.1;966
1897.3;967
1899.6;968
1901.9;969
1904.3;970
1907.2;971
1910.3;972
1913.7;973
1917;974
1920.1;975
1923.2;976
1926.6;977
1930.1;978
1933.9;979
1937.8;980
1941.5;981
1945.8;982
1949.8;983
1953.2;984
1957.2;985
1961.8;986
1966;987
1971.157333333;988
1974.5;989
1978.3;990
1982.5;991
1986.56;992
1991.4;993
1995.9;994
2000.2;995
2004.5;996
2008.7;997
2013.4;998
2017.3;999
2022;1000
2026.8;1001
2030.9;1002
2035.1;1003
2039.4;1004
2043.3;1005
2047.6;1006
2051.3;1007
2056.3;1008
2061.12;1009
2065.3;1010
2069.9;1011
2075.5;1012
2079.3;1013
2083.3;1014
2087.2;1015
2091.6;1016
2095.808;1017
2099.349333333;1018
2103.3;1019
2106.7;1020
2110.3;1021
2113.5;1022
2116.8;1023
2120.7;1024
2124.5;1025
2128.6;1026
2131.8;1027
2135.7;1028
2139.4;1029
2143.6;1030
2148.1;1031
2152;1032
2155.7;1033
2159.445333333;1034
2163.2;1035
2166.9;1036
2171.7;1037
2175.7;1038
2179.5;1039
2183.1;1040
2186.5;1041
2189.2;1042
2191.445333333;1043
2194;1044
2197.44;1045
2201.5;1046
2205.5;1047
2208.5;1048
2212.1;1049
2214.8;1050
2217.4;1051
2220.2;1052
2222.7;1053
2224.8;1054
2227.2;1055
2229.4;1056
2232.2;1057
2234.6;1058
2236.8;1059
2239;1060
2241.9;1061
2243.7;1062
2245.973333333;1063
2247.9;1064
2249.8;1065
2251.8;1066
2253.7;1067
2255.6;1068
2257.7;1069
2259.968;1070
2262.2;1071
2265.4;1072
2268.1;1073
2270.5;1074
2273;1075
2275.6;1076
2278.2;1077
2281.1;1078
2284;1079
2286.7;1080
2290;1081
2292.7;1082
2296.3;1083
2300;1084
2303.8;1085
2307.3;1086
2310.6;1087
2313.557333333;1088
2316.8;1089
2319.8;1090
2322.7;1091
2325.930666666;1092
2330.026666666;1093
2336.3;1094
2338.944;1095
2341;1096
2343.4;1097
2345.7;1098
2348;1099
2350.3;1100
2352.1;1101
2354.3;1102
2356.5;1103
2358.8;1104
2361;1105
2363.5;1106
2366.3;1107
2368.5;1108
2370.6;1109
2372.8;1110
2375.2;1111
2377.2;1112
2379.4;1113
2381.4;1114
2383.8;1115
2386;1116
2388.3;1117
2390.3;1118
2392.5;1119
2394.6;1120
2396.8;1121
2398.933333333;1122
2401.152;1123
2403.2;1124
2405.141333333;1125
2407.1;1126
2409.088;1127
2412.1;1128
2414.4;1129
2416.3;1130
2418.5;1131
2420.4;1132
2422;1133
2424.1;1134
2426;1135
2428;1136
2429.9;1137
2432;1138
2434;1139
2435.9;1140
2437.9;1141
2439.9;1142
2442;1143
2444.2;1144
2446;1145
2448;1146
2450.2;1147
2452.4;1148
2454.8;1149
2457.1;1150
2459.413333333;1151
2461.4;1152
2463.5;1153
2465.5;1154
2467.413333333;1155
2469.4;1156
2471.4;1157
2473.664;1158
2476;1159
2478.5;1160
2480.9;1161
2483.413333333;1162
2486;1163
2488.9;1164
2491.3;1165
2494.3;1166
2496.4;1167
2499.498666666;1168
2501.8;1169
2504.2;1170
2506.346666666;1171
2508.7;1172
2510.8;1173
2513.2;1174
2515.2;1175
2517.2;1176
2519.4;1177
2521.4;1178
2523.5;1179
2525.5;1180
2527.6;1181
2530.7;1182
2534.9;1183
2540.8;1184
2545.3;1185
2549.8;1186
2552.8;1187
2555.498666666;1188
2559.125333333;1189
2562.4;1190
2565.6;1191
2568.64;1192
2572;1193
2575.5;1194
2578.9;1195
2583.6;1196
2586.9;1197
2589.674666666;1198
2593;1199
2597.5;1200
2601.4;1201
2605.1;1202
2607.402666666;1203
2609.4;1204
2611.2;1205
2613.2;1206
2615.018666666;1207
2617;1208
2619;1209
2621;1210
2622.9;1211
2624.746666666;1212
2626.794666666;1213
2628.7;1214
2630.5;1215
2632.3;1216
2634.2;1217
2636;1218
2637.9;1219
2640.6;1220
2642.7;1221
2644.9;1222
2646.7;1223
2648.6;1224
2650.4;1225
2652.2;1226
2654;1227
2655.8;1228
2657.7;1229
2659.6;1230
2661.2;1231
2663.3;1232
2665.1;1233
2666.8;1234
2668.4;1235
2669.994666666;1236
2671.616;1237
2674.2;1238
2677.8;1239
2681.5;1240
2684.8;1241
2689.3;1242
2695.4;1243
2702.1;1244
2707.7;1245
2711.1;1246
2714.7;1247
2718.4;1248
2723;1249
2726.2;1250
2729.8;1251
2732.7;1252
2736.1;1253
2739.1;1254
2743.2;1255
2746.6;1256
2750.5;1257
2753.9;1258
2757;1259
2759.9;1260
2762.8;1261
2766.7;1262
2769.429333333;1263
2771.5;1264
2773.4;1265
2775.3;1266
2777.8;1267
2780;1268
2782.8;1269
2785.4;1270
2788.4;1271
2791;1272
2793.9;1273
2796;1274
2798;1275
2800.1;1276
2802;1277
2804;1278
2805.9;1279
2808.2;1280
2810.5;1281
2812.5;1282
2814.6;1283
2816.5;1284
2819;1285
2822.784;1286
2826.5;1287
2830.6;1288
2834.8;1289
2838.3;1290
2841.4;1291
2844.8;1292
2848.3;1293
2851.8;1294
2856.5;1295
2860.7;1296
2864.7;1297
2868.2;1298
2871.6;1299
2875.3;1300
2878.1;1301
2881.2;1302
2884.5;1303
2887.7;1304
2891.392;1305
2894.9;1306
2898.432;1307
2902;1308
2904.9;1309
2907.7;1310
2910.4;1311
2913.2;1312
2915.5;1313
2917.6;1314
2919.8;1315
2922;1316
2923.9;1317
2926;1318
2928.7;1319
2931.8;1320
2934.8;1321
2937.4;1322
2939.9;1323
2942.7;1324
2945.7;1325
2948.5;1326
2951.8;1327
2955;1328
2958.122666666;1329
2961.1;1330
2964.5;1331
2967.7;1332
2970.5;1333
2972.7;1334
2974.8;1335
2977.1;1336
2979.1;1337
2981.269333333;1338
2983.253333333;1339
2985.3;1340
2987.5;1341
2989.8;1342
2992;1343
2994.4;1344
2996.8;1345
2998.9;1346
3000.9;1347
3003.114666666;1348
3005.7;1349
3008.4;1350
3011.3;1351
3013.6;1352
3016.2;1353
3018.8;1354
3021.4;1355
3024;1356
3026.7;1357
3029.2;1358
3031.8;1359
3034.3;1360
3036.6;1361
3038.6;1362
3040.7;1363
3042.9;1364
3045.2;1365
3047.5;1366
3049.5;1367
3051.4;1368
3053.8;1369
3056.1;1370
3058.4;1371
3060.5;1372
3062.5;1373
3064.8;1374
3067;1375
3069.2;1376
3071.3;1377
3073.5;1378
3075.6;1379
3077.8;1380
3080.021333333;1381
3082.1;1382
3084.1;1383
3086.13;1384
3091.9;1385
3095.8;1386
3098.4;1387
3101.6;1388
3104.3;1389
3107;1390
3109.5;1391
3111.9;1392
3114.9;1393
3117.4;1394
3120;1395
3122.8;1396
3125.7;1397
3129.4;1398
3133.4;1399
3137.5;1400
3141.1;1401
3142.8;1402
3145.3;1403
3147.4;1404
3150.2;1405
3152.5;1406
3154.6;1407
3157.2;1408
3160.1;1409
3163.2;1410
3165.7;1411
3168.7;1412
3171.9;1413
3174.9;1414
3178.1;1415
3181.4;1416
3185.1;1417
3188.4;1418
3191.616;1419
3195.029333333;1420
3198.634666666;1421
3201.770666666;1422
3204.9;1423
3207.7;1424
3209.6;1425
3211.477333333;1426
3213.6;1427
3215.509333333;1428
3217.4;1429
3219.349333333;1430
3221;1431
3222.9;1432
3224.576;1433
3226.304;1434
3228;1435
3229.546666666;1436
3231.3;1437
3233.301333333;1438
3235.5;1439
3237.8;1440
3240.533333333;1441
3243.3;1442
3245.9;1443
3248.3;1444
3250.6;1445
3252.8;1446
3254.485333333;1447
3256.2;1448
3257.6;1449
3259.029333333;1450
3260.416;1451
3261.888;1452
3263.4;1453
3264.832;1454
3266.5;1455
3268;1456
3269.5;1457
3271.1;1458
3272.6;1459
3274.1;1460
3275.7;1461
3277.3;1462
3278.8;1463
3280.2;1464
3281.9;1465
3283.4;1466
3285;1467
3286.6;1468
3288.1;1469
3289.9;1470
3292.5;1471
3295;1472
3297.5;1473
3300;1474
3302.6;1475
3305;1476
3307.3;1477
3309.7;1478
3312;1479
3314.4;1480
3316.7;1481
3319.317333333;1482
3321.7;1483
3324.16;1484
3326.6;1485
3329.1;1486
3332;1487
3336.3;1488
3339.008;1489
3341.4;1490
3343.7;1491
3346;1492
3348.5;1493
3350.7;1494
3353.002666666;1495
3355.648;1496
3357.994666666;1497
3360.384;1498
3362.5;1499
3364.330666666;1500
3366.4;1501
3368.6;1502
3370.4;1503
3372.4;1504
3374.6;1505
3377;1506
3379.3;1507
3381.6;1508
3384.1;1509
3386.3;1510
3388.6;1511
3390.9;1512
3392.8;1513
3395.2;1514
3397.2;1515
3399.1;1516
3401.3;1517
3403.1;1518
3405.2;1519
3407.6;1520
3409.9;1521
3412.3;1522
3414;1523
3416;1524
3418.3;1525
3420.7;1526
3422.848;1527
3425.1;1528
3427.1;1529
3429.333333333;1530
3431.7;1531
3433.8;1532
3436.138666666;1533
3438.2;1534
3440.5;1535
3442.8;1536
3445.013333333;1537
3447.2;1538
3449.3;1539
3451.6;1540
3453.7;1541
3456.1;1542
3458.2;1543
3460.3;1544
3462.4;1545
3464.6;1546
3466.8;1547
3471;1548
3476.2;1549
3481.2;1550
3486.1;1551
3491.7;1552
3498.1;1553
3504.554666666;1554
3511.9;1555
3520.2;1556
3525.7;1557
3531.392;1558
3536.5;1559
3542.5;1560
3548;1561
3554.4;1562
3559.7;1563
3565.7;1564
3570.7;1565
3575.5;1566
3579.9;1567
3584.8;1568
3589.4;1569
3593.8;1570
3598.7;1571
3604.6;1572
3608.9;1573
3612.9;1574
3616.7;1575
3620.7;1576
3624.5;1577
3628.5;1578
3631.9;1579
3635.3;1580
3642.5;1581
3649;1582
3655.9;1583
3662.3;1584
3669.2;1585
3675.8;1586
3680.7;1587
3686.1;1588
3693.5;1589
3699.8;1590
3706.5;1591
3712.5;1592
3719.1;1593
3725.1;1594
3730.9;1595
3736.8;1596
3743.6;1597
3752;1598
3758.9;1599
3765.930666666;1600
3772.778666666;1601
3780;1602
3787;1603
3794.3;1604
3800.682666666;1605
3806.9;1606
3814.1;1607
3821.4;1608
3829.7;1609
3836.5;1610
3843.2;1611
3850.4;1612
3857.3;1613
3864.4;1614
3871.5;1615
3876.6;1616
3883.4;1617
3888.3;1618
3893.1;1619
3897.8;1620
3902.6;1621
3907.7;1622
3912.9;1623
3918.6;1624
3924.9;1625
3932.1;1626
3939;1627
3945.9;1628
3952.9;1629
3959.8;1630
3967.04;1631
3973.8;1632
3980.757333333;1633
3988.074666666;1634
3995.5;1635
4002.7;1636
4009.2;1637
4016.32;1638
4024;1639
4031.3;1640
4038.1;1641
4045.1;1642
4052.3;1643
4060.7;1644
4067.4;1645
4073.3;1646
4078.3;1647
4080.4;1648
4082.2;1649
4084.1;1650
4085.9;1651
4088.2;1652
4089.984;1653
4092.2;1654
4094.2;1655
4096.2;1656
4098.3;1657
4100.3;1658
4102.3;1659
4104.5;1660
4106.5;1661
4108.7;1662
4110.7;1663
4112.8;1664
4114.8;1665
4116.8;1666
4118.8;1667
4120.8;1668
4123.1;1669
4125.1;1670
4127.253333333;1671
4129.578666666;1672
4132.2;1673
4135.4;1674
4139.2;1675
4142.8;1676
4146.3;1677
4150;1678
4153.6;1679
4157.1;1680
4160.7;1681
4164.3;1682
4167.8;1683
4171.4;1684
4174.8;1685
4178.3;1686
4181.9;1687
4185.6;1688
4189.3;1689
4193.1;1690
4196.8;1691
4200.5;1692
4204.3;1693
4208;1694
4211.9;1695
4215.6;1696
4219.6;1697
4223.3;1698
4227.1;1699
4230.8;1700
4234.5;1701
4238.4;1702
4242.4;1703
4246.4;1704
4250.2;1705
4254.1;1706
4257.9;1707
4261.9;1708
4265.8;1709
4269.8;1710
4273.9;1711
4277.9;1712
4282;1713
4286.1;1714
4290.2;1715
4294.2;1716
4298.2;1717
4302.1;1718
4306.1;1719
4309.9;1720
4313.9;1721
4317.8;1722
4321.8;1723
4325.9;1724
4329.9;1725
4334;1726
4337.9;1727
4341.8;1728
4345.8;1729
4349.8;1730
4353.9;1731
4358;1732
4366.5;1732.999
