start;end;pitch;pitchclass
21.945;22.045;78;6
21.945;22.145;59;11
22.045;22.145;74;2
22.145;22.699;62;2
22.245;22.345;71;11
22.345;22.445;83;11
22.445;22.545;78;6
22.545;22.645;74;2
22.645;22.699;71;11
22.699;23.245;59;11
22.745;22.845;66;6
22.845;22.945;78;6
22.945;23.045;74;2
23.045;23.145;71;11
23.145;23.245;66;6
23.245;23.545;62;2
23.345;23.445;78;6
23.445;23.545;90;6
23.545;23.645;86;2
23.545;23.645;59;11
23.645;23.745;83;11
23.645;23.845;62;2
23.745;23.845;78;6
23.845;24.425;66;6
23.945;24.045;74;2
24.045;24.145;86;2
24.145;24.245;83;11
24.245;24.325;78;6
24.325;24.425;74;2
24.425;25.025;62;2
24.525;24.625;71;11
24.625;24.725;83;11
24.725;24.825;78;6
24.825;24.925;74;2
24.925;25.025;71;11
25.025;25.325;66;6
25.125;25.225;81;9
25.225;25.325;93;9
25.325;25.425;90;6
25.325;25.425;62;2
25.425;25.525;86;2
25.425;25.625;66;6
25.525;25.625;81;9
25.625;26.185;69;9
25.705;25.805;78;6
25.805;25.885;90;6
25.885;25.985;86;2
25.985;26.085;81;9
26.085;26.185;78;6
26.185;26.785;57;9
26.285;26.385;76;4
26.385;26.485;88;4
26.485;26.585;85;1
26.585;26.685;81;9
26.685;26.785;76;4
26.785;27.085;62;2
26.885;26.985;81;9
26.985;27.085;93;9
27.085;27.185;90;6
27.085;27.185;57;9
27.185;27.285;86;2
27.185;27.385;62;2
27.285;27.385;81;9
27.385;28.565;66;6
27.485;27.585;78;6
27.585;27.685;90;6
27.685;27.785;86;2
27.785;27.885;81;9
27.885;27.985;78;6
28.085;28.185;74;2
28.185;28.285;86;2
28.285;28.385;81;9
28.385;28.485;78;6
28.485;28.565;74;2
28.565;29.145;69;9
28.645;28.745;81;9
28.745;28.845;93;9
28.845;28.945;90;6
28.945;29.045;86;2
29.045;29.145;81;9
29.145;29.445;50;2
29.245;29.345;78;6
29.345;29.445;90;6
29.445;29.545;86;2
29.445;29.545;62;2
29.545;29.645;81;9
29.545;29.745;57;9
29.645;29.745;78;6
29.745;30.045;57;9
29.845;29.945;74;2
29.945;30.045;86;2
30.045;30.145;81;9
30.045;30.145;69;9
30.145;30.245;78;6
30.145;30.345;62;2
30.245;30.345;74;2
30.345;30.945;69;9
30.445;30.545;81;9
30.545;30.645;93;9
30.645;30.745;90;6
30.745;30.845;86;2
30.845;30.945;81;9
30.945;31.245;50;2
31.045;31.145;78;6
31.145;31.245;90;6
31.245;31.345;86;2
31.245;31.345;62;2
31.345;31.445;81;9
31.345;31.545;57;9
31.445;31.545;78;6
31.545;31.845;57;9
31.645;31.745;74;2
31.745;31.845;86;2
31.845;31.945;81;9
31.845;31.945;69;9
31.945;32.045;78;6
31.945;32.145;62;2
32.045;32.145;74;2
32.145;32.705;69;9
32.245;32.345;81;9
32.345;32.405;93;9
32.405;32.505;90;6
32.505;32.605;86;2
32.605;32.705;81;9
32.705;32.998;50;2
32.805;32.905;78;6
32.905;32.998;90;6
32.998;33.085;86;2
32.998;33.085;62;2
33.085;33.165;81;9
33.085;33.265;57;9
33.165;33.265;78;6
33.265;33.465;69;9
33.365;33.465;74;2
33.465;33.565;86;2
33.565;33.665;81;9
33.665;33.765;78;6
33.665;33.865;57;9
33.765;33.865;74;2
33.865;34.165;62;2
33.965;34.065;78;6
34.065;34.165;90;6
34.165;34.248;86;2
34.165;34.248;57;9
34.248;34.345;81;9
34.248;34.445;62;2
34.345;34.445;78;6
34.445;34.985;66;6
34.545;34.627;74;2
34.627;34.685;86;2
34.685;34.785;81;9
34.785;34.885;78;6
34.885;34.985;74;2
34.985;35.585;62;2
35.085;35.185;69;9
35.185;35.285;81;9
35.285;35.385;78;6
35.385;35.485;74;2
35.485;35.585;69;9
35.585;35.885;66;6
35.685;35.785;81;9
35.785;35.885;93;9
35.885;35.985;90;6
35.885;35.985;62;2
35.985;36.065;86;2
35.985;36.165;66;6
36.065;36.165;81;9
36.165;36.765;69;9
36.265;36.365;78;6
36.365;36.465;90;6
36.465;36.565;86;2
36.565;36.665;81;9
36.665;36.765;78;6
36.765;37.365;66;6
36.865;36.965;74;2
36.965;37.065;86;2
37.065;37.165;81;9
37.165;37.265;78;6
37.265;37.365;74;2
37.365;37.665;69;9
37.465;37.565;85;1
37.565;37.665;97;1
37.665;37.785;93;9
37.665;37.785;66;6
37.785;37.885;90;6
37.785;37.985;69;9
37.885;37.985;85;1
37.985;38.625;73;1
38.085;38.185;81;9
38.185;38.285;93;9
38.285;38.385;90;6
38.385;38.485;85;1
38.485;38.625;81;9
38.625;39.265;61;1
38.725;38.825;80;8
38.825;38.925;92;8
38.925;39.025;89;5
39.025;39.125;85;1
39.125;39.265;80;8
39.265;39.565;66;6
39.365;39.465;78;6
39.465;39.565;90;6
39.565;39.665;85;1
39.565;39.665;61;1
39.665;39.757;82;10
39.665;39.845;66;6
39.757;39.845;78;6
39.845;40.445;70;10
39.945;40.045;73;1
40.045;40.145;85;1
40.145;40.245;82;10
40.245;40.345;78;6
40.345;40.445;73;1
40.445;40.745;54;6
40.545;40.645;70;10
40.645;40.745;82;10
40.745;40.845;78;6
40.745;40.845;66;6
40.845;40.945;73;1
40.845;41.045;61;1
40.945;41.045;70;10
41.045;41.645;66;6
41.045;41.645;70;10
41.145;41.245;78;6
41.245;41.345;90;6
41.345;41.445;85;1
41.445;41.545;82;10
41.545;41.645;78;6
41.645;41.945;42;6
41.745;41.845;73;1
41.845;41.945;85;1
41.945;42.017;82;10
41.945;42.017;61;1
42.017;42.105;78;6
42.017;42.205;54;6
42.105;42.205;73;1
42.205;42.425;54;6
42.277;42.325;70;10
42.325;42.425;82;10
42.425;42.525;78;6
42.425;42.525;66;6
42.525;42.625;73;1
42.525;42.688;61;1
42.625;42.688;70;10
42.688;43.285;66;6
42.688;43.285;70;10
42.785;42.885;78;6
42.885;42.985;90;6
42.985;43.085;85;1
43.085;43.185;82;10
43.185;43.285;78;6
43.285;43.505;42;6
43.385;43.409;73;1
43.409;43.505;85;1
43.505;43.605;82;10
43.505;43.605;61;1
43.605;43.705;78;6
43.605;43.805;54;6
43.705;43.805;73;1
43.805;44.105;54;6
43.905;44.005;70;10
44.005;44.105;82;10
44.105;44.205;78;6
44.105;44.205;66;6
44.205;44.305;73;1
44.205;44.405;61;1
44.305;44.405;70;10
44.405;44.985;66;6
44.405;44.985;70;10
44.505;44.587;78;6
44.587;44.685;90;6
44.685;44.785;85;1
44.785;44.885;82;10
44.885;44.985;78;6
44.985;45.285;42;6
45.085;45.185;73;1
45.185;45.285;85;1
45.285;45.385;82;10
45.285;45.385;61;1
45.385;45.485;78;6
45.385;45.585;54;6
45.485;45.585;73;1
45.585;45.785;66;6
45.685;45.785;70;10
45.785;45.885;82;10
45.885;45.985;78;6
45.985;46.057;73;1
45.985;46.077;54;6
46.057;46.077;70;10
46.077;46.325;55;7
46.125;46.225;76;4
46.225;46.325;88;4
46.325;46.425;83;11
46.325;46.425;52;4
46.425;46.525;79;7
46.425;46.625;55;7
46.525;46.625;76;4
46.625;47.425;59;11
46.725;46.825;74;2
46.825;46.925;86;2
46.925;47.025;83;11
47.025;47.125;78;6
47.125;47.225;74;2
47.325;47.425;71;11
47.425;47.525;83;11
47.525;47.625;78;6
47.625;47.725;74;2
47.625;47.825;66;6
47.725;47.825;71;11
47.825;48.125;67;7
47.925;48.025;76;4
48.025;48.125;88;4
48.125;48.225;83;11
48.125;48.225;64;4
48.225;48.325;79;7
48.225;48.425;67;7
48.325;48.425;76;4
48.425;49.125;71;11
48.525;48.602;74;2
48.602;48.629;86;2
48.629;48.725;83;11
48.725;48.825;78;6
48.825;48.925;74;2
49.025;49.125;71;11
49.125;49.225;83;11
49.225;49.325;78;6
49.325;49.425;74;2
49.325;49.525;54;6
49.325;49.525;66;6
49.425;49.525;71;11
49.525;49.785;55;7
49.525;49.785;67;7
49.585;49.685;76;4
49.685;49.785;88;4
49.785;49.885;83;11
49.785;49.885;52;4
49.785;49.885;64;4
49.885;49.985;79;7
49.885;50.085;55;7
49.885;50.085;67;7
49.985;50.085;76;4
50.085;50.685;60;0
50.085;50.685;72;0
50.185;50.285;76;4
50.285;50.385;88;4
50.385;50.485;84;0
50.485;50.585;79;7
50.585;50.685;76;4
50.685;51.285;54;6
50.685;51.285;66;6
50.785;50.885;78;6
50.885;50.985;90;6
50.985;51.085;85;1
51.085;51.185;82;10
51.185;51.285;78;6
51.285;51.585;54;6
51.285;51.585;59;11
51.285;51.585;62;2
51.385;51.485;78;6
51.485;51.585;90;6
51.585;51.685;86;2
51.585;51.685;59;11
51.585;51.685;62;2
51.585;51.685;66;6
51.685;51.785;83;11
51.685;51.885;62;2
51.685;51.885;66;6
51.685;51.885;71;11
51.785;51.885;78;6
51.885;52.485;66;6
51.885;52.485;71;11
51.885;52.485;74;2
51.985;52.085;78;6
52.085;52.185;90;6
52.185;52.285;86;2
52.285;52.385;83;11
52.385;52.485;78;6
52.485;52.785;54;6
52.585;52.685;74;2
52.685;52.785;86;2
52.785;52.865;83;11
52.785;52.865;66;6
52.865;52.965;78;6
52.865;53.065;59;11
52.965;53.065;74;2
53.065;53.605;66;6
53.165;53.265;78;6
53.265;53.309;90;6
53.309;53.405;86;2
53.405;53.505;83;11
53.505;53.605;78;6
53.605;53.905;47;11
53.705;53.805;74;2
53.805;53.905;86;2
53.905;54.005;83;11
53.905;54.005;59;11
54.005;54.105;78;6
54.005;54.205;54;6
54.105;54.205;74;2
54.205;54.405;66;6
54.305;54.405;71;11
54.405;54.505;83;11
54.505;54.605;78;6
54.605;54.705;74;2
54.605;54.805;54;6
54.705;54.805;71;11
54.805;55.105;55;7
54.905;55.005;76;4
55.005;55.105;88;4
55.105;55.205;83;11
55.105;55.205;52;4
55.205;55.305;79;7
55.205;55.405;55;7
55.305;55.405;76;4
55.405;56.205;59;11
55.505;55.605;74;2
55.605;55.705;86;2
55.705;55.805;83;11
55.805;55.905;78;6
55.905;56.005;74;2
56.105;56.205;71;11
56.205;56.305;83;11
56.305;56.382;78;6
56.382;56.465;74;2
56.382;56.565;66;6
56.465;56.565;71;11
56.565;56.865;67;7
56.665;56.765;76;4
56.765;56.865;88;4
56.865;56.965;83;11
56.865;56.965;64;4
56.965;57.065;79;7
56.965;57.165;67;7
57.065;57.165;76;4
57.165;57.945;71;11
57.265;57.345;74;2
57.345;57.445;86;2
57.445;57.545;83;11
57.545;57.645;78;6
57.645;57.745;74;2
57.845;57.945;71;11
57.945;58.045;83;11
58.045;58.145;78;6
58.145;58.245;74;2
58.145;58.345;54;6
58.145;58.345;66;6
58.245;58.345;71;11
58.345;58.645;55;7
58.345;58.645;67;7
58.445;58.545;76;4
58.545;58.645;88;4
58.645;58.745;83;11
58.645;58.745;52;4
58.645;58.745;64;4
58.745;58.817;79;7
58.745;58.865;55;7
58.745;58.865;67;7
58.817;58.865;76;4
58.865;59.465;61;1
58.865;59.465;73;1
58.965;59.065;76;4
59.065;59.165;88;4
59.165;59.265;85;1
59.265;59.365;79;7
59.365;59.465;76;4
59.465;60.065;54;6
59.465;60.065;66;6
59.565;59.665;78;6
59.665;59.765;90;6
59.765;59.865;85;1
59.865;59.965;82;10
59.965;60.065;78;6
60.065;60.365;59;11
60.065;60.365;63;3
60.065;60.365;66;6
60.165;60.265;78;6
60.265;60.365;90;6
60.365;60.465;87;3
60.365;60.465;63;3
60.365;60.465;66;6
60.365;60.465;71;11
60.465;60.565;83;11
60.465;60.665;66;6
60.465;60.665;71;11
60.465;60.665;75;3
60.565;60.665;78;6
60.665;61.245;71;11
60.665;61.245;75;3
60.665;61.245;78;6
60.745;60.845;75;3
60.845;60.945;87;3
60.945;61.045;83;11
61.045;61.145;78;6
61.145;61.245;75;3
61.245;61.545;63;3
61.345;61.445;71;11
61.445;61.545;83;11
61.545;61.625;78;6
61.545;61.625;59;11
61.625;61.725;75;3
61.625;61.825;63;3
61.725;61.825;71;11
61.825;62.425;59;11
61.825;62.425;63;3
61.825;62.425;66;6
61.925;62.025;78;6
62.025;62.125;90;6
62.125;62.225;87;3
62.225;62.325;83;11
62.325;62.425;78;6
62.425;62.705;47;11
62.505;62.605;75;3
62.605;62.705;87;3
62.705;62.805;83;11
62.705;62.805;59;11
62.805;62.905;78;6
62.805;62.987;54;6
62.905;62.987;75;3
62.987;63.185;54;6
63.085;63.185;71;11
63.185;63.285;83;11
63.285;63.385;78;6
63.385;63.485;75;3
63.385;63.585;42;6
63.385;63.585;54;6
63.485;63.585;71;11
63.585;63.885;47;11
63.585;63.885;59;11
63.685;63.785;78;6
63.785;63.885;90;6
63.885;63.985;86;2
63.885;63.985;42;6
63.885;63.985;54;6
63.985;64.085;83;11
63.985;64.148;47;11
63.985;64.148;59;11
64.085;64.148;78;6
64.148;64.745;50;2
64.148;64.745;62;2
64.245;64.345;74;2
64.345;64.445;86;2
64.445;64.545;83;11
64.545;64.645;78;6
64.645;64.745;74;2
64.745;65.345;47;11
64.745;65.345;59;11
64.845;64.945;71;11
64.945;65.045;83;11
65.045;65.145;78;6
65.145;65.245;74;2
65.245;65.345;71;11
65.345;65.645;50;2
65.345;65.645;62;2
65.445;65.545;78;6
65.545;65.645;90;6
65.645;65.745;86;2
65.645;65.745;47;11
65.645;65.745;59;11
65.745;65.845;83;11
65.745;65.922;50;2
65.745;65.922;62;2
65.845;65.922;78;6
65.922;66.505;54;6
65.922;66.505;66;6
66.005;66.105;74;2
66.105;66.205;86;2
66.205;66.305;83;11
66.305;66.405;78;6
66.405;66.505;74;2
66.505;67.105;50;2
66.505;67.105;62;2
66.605;66.705;71;11
66.705;66.805;83;11
66.805;66.905;78;6
66.905;67.005;74;2
67.005;67.105;71;11
67.105;67.405;54;6
67.105;67.405;66;6
67.205;67.305;81;9
67.305;67.405;93;9
67.405;67.505;90;6
67.405;67.505;50;2
67.405;67.505;62;2
67.505;67.605;86;2
67.505;67.705;54;6
67.505;67.705;66;6
67.605;67.705;81;9
67.705;68.305;57;9
67.705;68.305;69;9
67.805;67.905;78;6
67.905;68.005;90;6
68.005;68.105;86;2
68.105;68.205;81;9
68.205;68.305;78;6
68.305;68.985;45;9
68.305;68.985;57;9
68.405;68.505;76;4
68.505;68.605;88;4
68.605;68.745;85;1
68.745;68.875;81;9
68.875;68.985;76;4
68.985;69.285;50;2
68.985;69.285;62;2
69.085;69.185;81;9
69.185;69.285;93;9
69.285;69.385;90;6
69.285;69.385;45;9
69.285;69.385;57;9
69.385;69.485;86;2
69.385;69.585;50;2
69.385;69.585;62;2
69.485;69.585;81;9
69.585;70.425;54;6
69.585;70.425;66;6
69.685;69.785;78;6
69.785;69.915;90;6
69.915;70.025;86;2
70.025;70.125;81;9
70.125;70.225;78;6
70.325;70.425;74;2
70.425;70.525;86;2
70.525;70.625;81;9
70.625;70.725;78;6
70.625;70.825;45;9
70.625;70.825;57;9
70.725;70.825;74;2
70.825;71.125;50;2
70.825;71.125;62;2
70.925;71.025;81;9
71.025;71.125;93;9
71.125;71.225;90;6
71.125;71.225;45;9
71.125;71.225;57;9
71.225;71.325;86;2
71.225;71.425;50;2
71.225;71.425;62;2
71.325;71.425;81;9
71.425;71.965;54;6
71.425;71.965;66;6
71.525;71.625;78;6
71.625;71.684;90;6
71.684;71.765;86;2
71.765;71.865;81;9
71.865;71.965;78;6
71.965;72.565;50;2
71.965;72.565;62;2
72.065;72.165;74;2
72.165;72.265;86;2
72.265;72.365;81;9
72.365;72.465;78;6
72.465;72.565;74;2
72.565;72.865;54;6
72.565;72.865;66;6
72.665;72.765;81;9
72.765;72.865;93;9
72.865;72.965;90;6
72.865;72.965;50;2
72.865;72.965;62;2
72.965;73.065;86;2
72.965;73.165;54;6
72.965;73.165;66;6
73.065;73.165;81;9
73.165;73.725;57;9
73.165;73.725;69;9
73.265;73.365;78;6
73.365;73.465;90;6
73.465;73.565;86;2
73.565;73.655;81;9
73.655;73.725;78;6
73.725;74.325;54;6
73.725;74.325;66;6
73.825;73.925;74;2
73.925;74.025;86;2
74.025;74.125;81;9
74.125;74.225;78;6
74.225;74.325;74;2
74.325;74.665;57;9
74.325;74.665;69;9
74.425;74.525;85;1
74.525;74.665;97;1
74.665;74.765;93;9
74.665;74.765;54;6
74.665;74.765;66;6
74.765;74.865;90;6
74.765;74.965;57;9
74.765;74.965;69;9
74.865;74.965;85;1
74.965;75.565;61;1
74.965;75.565;73;1
75.065;75.165;81;9
75.165;75.265;93;9
75.265;75.365;90;6
75.365;75.465;85;1
75.465;75.565;81;9
75.565;76.165;49;1
75.565;76.165;61;1
75.665;75.765;80;8
75.765;75.865;92;8
75.865;75.965;89;5
75.965;76.065;85;1
76.065;76.165;80;8
76.165;76.465;54;6
76.165;76.465;66;6
76.265;76.365;78;6
76.365;76.465;90;6
76.465;76.565;85;1
76.465;76.565;49;1
76.465;76.565;61;1
76.565;76.665;82;10
76.565;76.765;54;6
76.565;76.765;66;6
76.665;76.765;78;6
76.765;77.565;58;10
76.765;77.565;70;10
76.865;76.965;73;1
76.965;77.065;85;1
77.065;77.165;82;10
77.165;77.265;78;6
77.265;77.365;73;1
77.465;77.565;66;6
77.565;77.665;78;6
77.665;77.765;73;1
77.765;77.865;70;10
77.765;77.831;42;6
77.831;77.898;44;8
77.865;77.965;66;6
77.898;77.965;46;10
77.965;78.165;67;7
77.965;78.165;75;3
77.965;78.165;79;7
77.965;78.565;47;11
78.165;78.465;75;3
78.465;79.165;67;7
78.565;79.165;71;11
78.565;78.865;63;3
78.865;78.965;59;11
78.965;79.165;63;3
79.165;79.365;71;11
79.165;79.505;67;7
79.505;79.545;67;7
79.505;79.545;79;7
79.505;79.645;55;7
79.545;79.645;67;7
79.545;79.645;79;7
79.645;79.845;67;7
79.645;79.845;75;3
79.645;79.845;79;7
79.645;80.265;59;11
79.845;80.165;75;3
80.165;80.905;67;7
80.265;80.905;71;11
80.265;80.585;63;3
80.585;80.705;59;11
80.705;80.905;63;3
80.905;81.105;71;11
80.905;81.305;67;7
81.305;81.405;71;11
81.305;81.505;55;7
81.405;81.505;71;11
81.505;81.705;68;8
81.505;81.705;76;4
81.505;81.705;52;4
81.505;81.705;64;4
81.705;81.805;84;0
81.705;81.805;64;4
81.805;81.905;83;11
81.805;81.905;68;8
81.905;82.005;84;0
81.905;82.005;64;4
82.005;82.105;83;11
82.005;82.105;68;8
82.105;82.205;84;0
82.105;82.205;64;4
82.205;82.305;83;11
82.205;82.305;68;8
82.305;82.405;84;0
82.305;82.405;64;4
82.405;82.505;83;11
82.405;82.505;68;8
82.505;82.605;84;0
82.505;82.605;64;4
82.605;82.705;83;11
82.605;82.705;68;8
82.705;82.805;84;0
82.705;82.805;64;4
82.805;82.824;83;11
82.805;82.824;68;8
82.824;82.885;84;0
82.824;82.885;64;4
82.885;82.985;83;11
82.885;82.985;68;8
82.985;83.085;84;0
82.985;83.085;64;4
83.085;83.185;83;11
83.085;83.185;68;8
83.185;83.385;76;4
83.185;83.385;84;0
83.185;84.765;40;4
83.185;84.765;52;4
83.385;83.585;75;3
83.385;83.585;83;11
83.585;83.785;74;2
83.585;83.785;82;10
83.785;83.985;73;1
83.785;83.985;81;9
83.985;84.185;72;0
83.985;84.185;80;8
84.185;84.385;71;11
84.185;84.385;79;7
84.385;84.565;70;10
84.385;84.565;78;6
84.565;84.765;69;9
84.565;84.765;77;5
84.765;84.937;68;8
84.765;84.937;76;4
84.765;84.831;40;4
84.831;84.898;42;6
84.898;84.937;44;8
84.937;85.085;77;5
84.937;85.485;65;5
84.937;85.485;45;9
85.085;85.385;72;0
85.385;85.485;69;9
85.485;86.485;67;7
85.485;86.485;72;0
85.485;86.485;76;4
85.485;85.785;60;0
85.785;85.885;55;7
85.885;86.085;60;0
86.085;86.485;64;4
86.485;86.585;67;7
86.485;86.585;72;0
86.485;86.585;76;4
86.485;86.685;52;4
86.585;86.685;67;7
86.585;86.685;72;0
86.585;86.685;76;4
86.685;86.885;77;5
86.685;87.265;65;5
86.685;87.265;57;9
86.885;87.165;72;0
87.165;87.265;69;9
87.265;88.265;67;7
87.265;88.265;72;0
87.265;88.265;76;4
87.265;87.565;60;0
87.565;87.665;55;7
87.665;87.865;60;0
87.865;88.265;64;4
88.265;88.365;67;7
88.265;88.365;72;0
88.265;88.465;52;4
88.365;88.465;67;7
88.365;88.465;72;0
88.465;88.665;66;6
88.465;88.665;70;10
88.465;88.665;73;1
88.465;88.665;78;6
88.465;88.665;54;6
88.665;88.765;86;2
88.665;88.765;66;6
88.765;88.865;85;1
88.765;88.865;70;10
88.865;88.965;86;2
88.865;88.965;66;6
88.965;89.065;85;1
88.965;89.065;70;10
89.065;89.165;86;2
89.065;89.165;66;6
89.165;89.205;85;1
89.165;89.205;70;10
89.205;89.285;86;2
89.205;89.285;66;6
89.285;89.385;85;1
89.285;89.385;70;10
89.385;89.485;86;2
89.385;89.485;66;6
89.485;89.585;85;1
89.485;89.585;70;10
89.585;89.685;86;2
89.585;89.685;66;6
89.685;89.785;85;1
89.685;89.785;70;10
89.785;89.885;86;2
89.785;89.885;66;6
89.885;89.985;85;1
89.885;89.985;70;10
89.985;90.085;86;2
89.985;90.085;66;6
90.085;90.185;85;1
90.085;90.185;70;10
90.185;90.385;78;6
90.185;90.385;86;2
90.185;91.505;42;6
90.185;91.505;54;6
90.385;90.585;77;5
90.385;90.585;85;1
90.585;90.785;76;4
90.585;90.785;84;0
90.785;90.985;75;3
90.785;90.985;83;11
90.985;91.172;74;2
90.985;91.172;82;10
