start;end;pitch;pitchclass
72.085;72.185;86;2
72.185;72.285;83;11
72.285;72.385;78;6
72.385;72.485;74;2
72.585;72.685;71;11
72.685;72.785;83;11
72.785;72.885;78;6
72.885;72.985;74;2
72.885;73.085;54;6
72.885;73.085;66;6
72.985;73.085;71;11
73.085;73.385;55;7
73.085;73.385;67;7
73.185;73.285;76;4
73.285;73.385;88;4
73.385;73.485;83;11
73.385;73.485;52;4
73.385;73.485;64;4
73.485;73.605;79;7
73.485;73.705;55;7
73.485;73.705;67;7
73.605;73.705;76;4
73.705;74.665;61;1
73.705;74.665;73;1
73.865;74.265;76;4
74.265;74.365;88;4
74.365;74.465;85;1
74.465;74.565;79;7
74.565;74.665;76;4
74.665;75.265;54;6
74.665;75.265;66;6
74.765;74.865;78;6
74.865;74.965;90;6
74.965;75.065;85;1
75.065;75.165;82;10
75.165;75.265;78;6
75.265;75.605;59;11
75.265;75.605;63;3
75.265;75.605;66;6
75.385;75.505;78;6
75.505;75.605;90;6
75.605;75.705;87;3
75.605;75.705;63;3
75.605;75.705;66;6
75.605;75.705;71;11
75.705;75.805;83;11
75.705;75.925;66;6
75.705;75.925;71;11
75.705;75.925;75;3
75.805;75.925;78;6
75.925;76.705;71;11
75.925;76.705;75;3
75.925;76.705;78;6
76.025;76.125;75;3
76.125;76.225;87;3
76.225;76.46;83;11
76.46;76.605;78;6
76.605;76.705;75;3
76.705;77.025;63;3
76.805;76.905;71;11
76.905;77.025;83;11
77.025;77.125;78;6
77.025;77.125;59;11
77.125;77.225;75;3
77.125;77.325;63;3
77.225;77.325;71;11
77.325;78.245;59;11
77.325;78.245;63;3
77.325;78.245;66;6
77.425;77.54;78;6
77.54;77.805;90;6
77.805;77.985;87;3
77.985;78.14;83;11
78.14;78.245;78;6
78.245;78.665;47;11
78.345;78.565;75;3
78.565;78.665;87;3
78.665;78.765;83;11
78.665;78.765;59;11
78.765;78.865;78;6
78.765;78.965;54;6
78.865;78.965;75;3
78.965;79.165;54;6
79.065;79.165;71;11
79.165;79.265;83;11
79.265;79.365;78;6
79.365;79.465;75;3
79.365;79.565;42;6
79.365;79.565;54;6
79.465;79.565;71;11
79.565;79.865;47;11
79.565;79.865;59;11
79.665;79.765;78;6
79.765;79.865;90;6
79.865;79.965;86;2
79.865;79.965;42;6
79.865;79.965;54;6
79.965;80.065;83;11
79.965;80.185;47;11
79.965;80.185;59;11
80.065;80.185;78;6
80.185;81.225;50;2
80.185;81.225;62;2
80.345;80.445;74;2
80.445;80.545;86;2
80.545;80.805;83;11
80.805;81.125;78;6
81.125;81.225;74;2
81.225;81.825;47;11
81.225;81.825;59;11
81.325;81.425;71;11
81.425;81.525;83;11
81.525;81.625;78;6
81.625;81.725;74;2
81.725;81.825;71;11
81.825;82.125;50;2
81.825;82.125;62;2
81.925;82.025;78;6
82.025;82.125;90;6
82.125;82.225;86;2
82.125;82.225;47;11
82.125;82.225;59;11
82.225;82.325;83;11
82.225;82.425;50;2
82.225;82.425;62;2
82.325;82.425;78;6
82.425;83.405;54;6
82.425;83.405;66;6
82.525;82.625;74;2
82.625;82.955;86;2
82.955;83.205;83;11
83.205;83.305;78;6
83.305;83.405;74;2
83.405;84.025;50;2
83.405;84.025;62;2
83.505;83.605;71;11
83.605;83.725;83;11
83.725;83.825;78;6
83.825;83.925;74;2
83.925;84.025;71;11
84.025;84.325;54;6
84.025;84.325;66;6
84.125;84.225;81;9
84.225;84.325;93;9
84.325;84.425;90;6
84.325;84.425;50;2
84.325;84.425;62;2
84.425;84.525;86;2
84.425;84.625;54;6
84.425;84.625;66;6
84.525;84.625;81;9
84.625;85.565;57;9
84.625;85.565;69;9
84.725;84.825;78;6
84.825;84.925;90;6
84.925;85.09;86;2
85.09;85.465;81;9
85.465;85.565;78;6
85.565;86.165;45;9
85.565;86.165;57;9
85.665;85.765;76;4
85.765;85.865;88;4
85.865;85.965;85;1
85.965;86.065;81;9
86.065;86.165;76;4
86.165;86.905;50;2
86.165;86.905;62;2
86.265;86.505;81;9
86.505;86.905;93;9
86.905;87.005;90;6
86.905;87.005;45;9
86.905;87.005;57;9
87.005;87.105;86;2
87.005;87.205;50;2
87.005;87.205;62;2
87.105;87.205;81;9
87.205;88.045;54;6
87.205;88.045;66;6
87.305;87.405;78;6
87.405;87.505;90;6
87.505;87.605;86;2
87.605;87.705;81;9
87.705;87.805;78;6
87.945;88.045;74;2
88.045;88.165;86;2
88.165;88.265;81;9
88.265;88.385;78;6
88.265;88.5;45;9
88.265;88.5;57;9
88.385;88.5;74;2
88.5;89.185;50;2
88.5;89.185;62;2
88.665;88.86;81;9
88.86;89.185;93;9
89.185;89.285;90;6
89.185;89.285;45;9
89.185;89.285;57;9
89.285;89.385;86;2
89.285;89.485;50;2
89.285;89.485;62;2
89.385;89.485;81;9
89.485;90.085;54;6
89.485;90.085;66;6
89.585;89.685;78;6
89.685;89.785;90;6
89.785;89.885;86;2
89.885;89.985;81;9
89.985;90.085;78;6
90.085;90.685;50;2
90.085;90.685;62;2
90.185;90.285;74;2
90.285;90.385;86;2
90.385;90.485;81;9
90.485;90.585;78;6
90.585;90.685;74;2
90.685;90.985;54;6
90.685;90.985;66;6
90.785;90.885;81;9
90.885;90.985;93;9
90.985;91.085;90;6
90.985;91.085;50;2
90.985;91.085;62;2
91.085;91.185;86;2
91.085;91.305;54;6
91.085;91.305;66;6
91.185;91.305;81;9
91.305;91.925;57;9
91.305;91.925;69;9
91.405;91.505;78;6
91.505;91.62;90;6
91.62;91.725;86;2
91.725;91.825;81;9
91.825;91.925;78;6
91.925;92.785;54;6
91.925;92.785;66;6
92.025;92.125;74;2
92.125;92.285;86;2
92.285;92.56;81;9
92.56;92.685;78;6
92.685;92.785;74;2
92.785;93.085;57;9
92.785;93.085;69;9
92.885;92.985;85;1
92.985;93.085;97;1
93.085;93.23;93;9
93.085;93.23;54;6
93.085;93.23;66;6
93.23;93.345;90;6
93.23;93.445;57;9
93.23;93.445;69;9
93.345;93.445;85;1
93.445;94.285;61;1
93.445;94.285;73;1
93.705;93.87;81;9
93.87;93.985;93;9
93.985;94.085;90;6
94.085;94.185;85;1
94.185;94.285;81;9
94.285;94.985;49;1
94.285;94.985;61;1
94.465;94.565;80;8
94.565;94.665;92;8
94.665;94.785;89;5
94.785;94.885;85;1
94.885;94.985;80;8
94.985;95.285;54;6
94.985;95.285;66;6
95.085;95.185;78;6
95.185;95.285;90;6
95.285;95.385;85;1
95.285;95.385;49;1
95.285;95.385;61;1
95.385;95.485;82;10
95.385;95.585;54;6
95.385;95.585;66;6
95.485;95.585;78;6
95.585;96.605;58;10
95.585;96.605;70;10
95.745;95.845;73;1
95.845;95.99;85;1
95.99;96.125;82;10
96.125;96.305;78;6
96.305;96.405;73;1
96.505;96.605;66;6
96.605;96.705;78;6
96.705;96.905;73;1
96.905;97.065;70;10
96.905;97.031;42;6
97.031;97.098;44;8
97.065;97.165;66;6
97.098;97.165;46;10
97.165;97.365;67;7
97.165;97.365;75;3
97.165;97.365;79;7
97.165;97.765;47;11
97.365;97.665;75;3
97.665;98.465;67;7
97.765;98.465;71;11
97.765;98.165;63;3
98.165;98.265;59;11
98.265;98.465;63;3
98.465;98.685;71;11
98.465;98.885;67;7
98.885;99.165;67;7
98.885;99.165;79;7
98.885;99.33;55;7
99.165;99.33;67;7
99.165;99.33;79;7
99.33;99.545;67;7
99.33;99.545;75;3
99.33;99.545;79;7
99.33;99.965;59;11
99.545;99.865;75;3
99.865;100.58;67;7
99.965;100.58;71;11
99.965;100.28;63;3
100.28;100.39;59;11
100.39;100.58;63;3
100.58;100.81;71;11
100.58;101.2;67;7
101.2;101.31;71;11
101.2;101.41;55;7
101.31;101.41;71;11
101.41;101.61;68;8
101.41;101.61;76;4
101.41;101.61;52;4
101.41;101.61;64;4
101.61;101.7;84;0
101.61;101.7;64;4
101.7;101.81;83;11
101.7;101.81;68;8
101.81;101.91;84;0
101.81;101.91;64;4
101.91;102;83;11
101.91;102;68;8
102;102.11;84;0
102;102.11;64;4
102.11;102.2;83;11
102.11;102.2;68;8
102.2;102.31;84;0
102.2;102.31;64;4
102.31;102.41;83;11
102.31;102.41;68;8
102.41;102.5;84;0
102.41;102.5;64;4
102.5;102.61;83;11
102.5;102.61;68;8
102.61;102.72;84;0
102.61;102.72;64;4
102.72;103.11;83;11
102.72;103.11;68;8
103.11;103.2;84;0
103.11;103.2;64;4
103.2;103.31;83;11
103.2;103.31;68;8
103.31;103.41;84;0
103.31;103.41;64;4
103.41;103.5;83;11
103.41;103.5;68;8
103.5;103.7;76;4
103.5;103.7;84;0
103.5;105.28;40;4
103.5;105.28;52;4
103.7;103.91;75;3
103.7;103.91;83;11
103.91;104.11;74;2
103.91;104.11;82;10
104.11;104.31;73;1
104.11;104.31;81;9
104.31;104.5;72;0
104.31;104.5;80;8
104.5;104.7;71;11
104.5;104.7;79;7
104.7;105.03;70;10
104.7;105.03;78;6
105.03;105.28;69;9
105.03;105.28;77;5
105.28;105.56;68;8
105.28;105.56;76;4
105.28;105.35;40;4
105.35;105.5;42;6
105.5;105.56;44;8
105.56;105.77;77;5
105.56;106.25;65;5
105.56;106.25;45;9
105.77;106.06;72;0
106.06;106.25;69;9
106.25;107.41;67;7
106.25;107.41;72;0
106.25;107.41;76;4
106.25;106.61;60;0
106.61;106.7;55;7
106.7;106.91;60;0
106.91;107.41;64;4
107.41;107.53;67;7
107.41;107.53;72;0
107.41;107.53;76;4
107.41;107.63;52;4
107.53;107.63;67;7
107.53;107.63;72;0
107.53;107.63;76;4
107.63;107.83;77;5
107.63;108.24;65;5
107.63;108.24;57;9
107.83;108.13;72;0
108.13;108.24;69;9
108.24;109.57;67;7
108.24;109.57;72;0
108.24;109.57;76;4
108.24;108.78;60;0
108.78;108.9;55;7
108.9;109.11;60;0
109.11;109.57;64;4
109.57;109.69;67;7
109.57;109.69;72;0
109.57;109.78;52;4
109.69;109.78;67;7
109.69;109.78;72;0
109.78;109.98;66;6
109.78;109.98;70;10
109.78;109.98;73;1
109.78;109.98;78;6
109.78;109.98;54;6
109.98;110.08;86;2
109.98;110.08;66;6
110.08;110.19;85;1
110.08;110.19;70;10
110.19;110.28;86;2
110.19;110.28;66;6
110.28;110.39;85;1
110.28;110.39;70;10
110.39;110.48;86;2
110.39;110.48;66;6
110.48;110.58;85;1
110.48;110.58;70;10
110.58;110.69;86;2
110.58;110.69;66;6
110.69;110.78;85;1
110.69;110.78;70;10
110.78;110.92;86;2
110.78;110.92;66;6
110.92;111.03;85;1
110.92;111.03;70;10
111.03;111.13;86;2
111.03;111.13;66;6
111.13;111.22;85;1
111.13;111.22;70;10
111.22;111.33;86;2
111.22;111.33;66;6
111.33;111.62;85;1
111.33;111.62;70;10
111.62;111.81;86;2
111.62;111.81;66;6
111.81;111.91;85;1
111.81;111.91;70;10
111.91;112.11;78;6
111.91;112.11;86;2
111.91;113.7;42;6
111.91;113.7;54;6
112.11;112.31;77;5
112.11;112.31;85;1
112.31;112.5;76;4
112.31;112.5;84;0
112.5;112.7;75;3
112.5;112.7;83;11
112.7;112.91;74;2
112.7;112.91;82;10
112.91;113.11;73;1
112.91;113.11;81;9
