start;end;pitch;pitchclass
50.585;51.505;59;11
50.785;50.885;74;2
50.885;50.985;86;2
50.985;51.085;83;11
51.085;51.185;78;6
51.185;51.285;74;2
51.385;51.505;71;11
51.505;51.605;83;11
51.605;51.705;78;6
51.705;51.845;74;2
51.705;51.945;66;6
51.845;51.945;71;11
51.945;52.245;67;7
52.045;52.145;76;4
52.145;52.245;88;4
52.245;52.345;83;11
52.245;52.345;64;4
52.345;52.445;79;7
52.345;52.545;67;7
52.445;52.545;76;4
52.545;53.625;71;11
52.645;52.745;74;2
52.745;52.875;86;2
52.875;53.065;83;11
53.065;53.165;78;6
53.165;53.265;74;2
53.365;53.625;71;11
53.625;53.725;83;11
53.725;53.825;78;6
53.825;53.925;74;2
53.825;54.025;54;6
53.825;54.025;66;6
53.925;54.025;71;11
54.025;54.325;55;7
54.025;54.325;67;7
54.125;54.225;76;4
54.225;54.325;88;4
54.325;54.425;83;11
54.325;54.425;52;4
54.325;54.425;64;4
54.425;54.525;79;7
54.425;54.625;55;7
54.425;54.625;67;7
54.525;54.625;76;4
54.625;55.225;60;0
54.625;55.225;72;0
54.725;54.825;76;4
54.825;54.925;88;4
54.925;55.025;84;0
55.025;55.125;79;7
55.125;55.225;76;4
55.225;55.985;54;6
55.225;55.985;66;6
55.325;55.425;78;6
55.425;55.525;90;6
55.525;55.785;85;1
55.785;55.885;82;10
55.885;55.985;78;6
55.985;56.33;54;6
55.985;56.33;59;11
55.985;56.33;62;2
56.085;56.185;78;6
56.185;56.33;90;6
56.33;56.445;86;2
56.33;56.445;59;11
56.33;56.445;62;2
56.33;56.445;66;6
56.445;56.545;83;11
56.445;56.645;62;2
56.445;56.645;66;6
56.445;56.645;71;11
56.545;56.645;78;6
56.645;57.245;66;6
56.645;57.245;71;11
56.645;57.245;74;2
56.745;56.845;78;6
56.845;56.945;90;6
56.945;57.045;86;2
57.045;57.145;83;11
57.145;57.245;78;6
57.245;57.545;54;6
57.345;57.445;74;2
57.445;57.545;86;2
57.545;57.725;83;11
57.545;57.725;66;6
57.725;57.825;78;6
57.725;58.005;59;11
57.825;58.005;74;2
58.005;58.625;66;6
58.105;58.225;78;6
58.225;58.325;90;6
58.325;58.425;86;2
58.425;58.525;83;11
58.525;58.625;78;6
58.625;58.925;47;11
58.725;58.825;74;2
58.825;58.925;86;2
58.925;59.025;83;11
58.925;59.025;59;11
59.025;59.125;78;6
59.025;59.225;54;6
59.125;59.225;74;2
59.225;59.425;66;6
59.325;59.425;71;11
59.425;59.525;83;11
59.525;59.66;78;6
59.66;59.785;74;2
59.66;59.885;54;6
59.785;59.885;71;11
59.885;60.185;55;7
59.985;60.085;76;4
60.085;60.185;88;4
60.185;60.285;83;11
60.185;60.285;52;4
60.285;60.405;79;7
60.285;60.525;55;7
60.405;60.525;76;4
60.525;61.445;59;11
60.625;60.725;74;2
60.725;60.825;86;2
60.825;60.925;83;11
60.925;61.025;78;6
61.025;61.185;74;2
61.34;61.445;71;11
61.445;61.545;83;11
61.545;61.665;78;6
61.665;61.765;74;2
61.665;61.865;66;6
61.765;61.865;71;11
61.865;62.165;67;7
61.965;62.065;76;4
62.065;62.165;88;4
62.165;62.265;83;11
62.165;62.265;64;4
62.265;62.365;79;7
62.265;62.465;67;7
62.365;62.465;76;4
62.465;63.265;71;11
62.565;62.665;74;2
62.665;62.765;86;2
62.765;62.865;83;11
62.865;62.965;78;6
62.965;63.065;74;2
63.165;63.265;71;11
63.265;63.365;83;11
63.365;63.465;78;6
63.465;63.565;74;2
63.465;63.945;54;6
63.465;63.945;66;6
63.565;63.945;71;11
63.945;64.285;55;7
63.945;64.285;67;7
64.065;64.165;76;4
64.165;64.285;88;4
64.285;64.385;83;11
64.285;64.385;52;4
64.285;64.385;64;4
64.385;64.485;79;7
64.385;64.605;55;7
64.385;64.605;67;7
64.485;64.605;76;4
64.605;65.325;61;1
64.605;65.325;73;1
64.705;64.9;76;4
64.9;65.005;88;4
65.005;65.125;85;1
65.125;65.225;79;7
65.225;65.325;76;4
65.325;65.925;54;6
65.325;65.925;66;6
65.425;65.525;78;6
65.525;65.625;90;6
65.625;65.725;85;1
65.725;65.825;82;10
65.825;65.925;78;6
65.925;66.225;59;11
65.925;66.225;63;3
65.925;66.225;66;6
66.025;66.125;78;6
66.125;66.225;90;6
66.225;66.325;87;3
66.225;66.325;63;3
66.225;66.325;66;6
66.225;66.325;71;11
66.325;66.425;83;11
66.325;66.525;66;6
66.325;66.525;71;11
66.325;66.525;75;3
66.425;66.525;78;6
66.525;67.225;71;11
66.525;67.225;75;3
66.525;67.225;78;6
66.68;66.815;75;3
66.815;66.925;87;3
66.925;67.025;83;11
67.025;67.125;78;6
67.125;67.225;75;3
67.225;67.525;63;3
67.325;67.425;71;11
67.425;67.525;83;11
67.525;67.625;78;6
67.525;67.625;59;11
67.625;67.725;75;3
67.625;67.825;63;3
67.725;67.825;71;11
67.825;68.505;59;11
67.825;68.505;63;3
67.825;68.505;66;6
67.925;68.025;78;6
68.025;68.125;90;6
68.125;68.225;87;3
68.225;68.39;83;11
68.39;68.505;78;6
68.505;69.025;47;11
68.825;68.925;75;3
68.925;69.025;87;3
69.025;69.125;83;11
69.025;69.125;59;11
69.125;69.225;78;6
69.125;69.325;54;6
69.225;69.325;75;3
69.325;69.525;54;6
69.425;69.525;71;11
69.525;69.625;83;11
69.625;69.725;78;6
69.725;69.825;75;3
69.725;69.925;42;6
69.725;69.925;54;6
69.825;69.925;71;11
69.925;70.225;47;11
69.925;70.225;59;11
70.025;70.125;78;6
70.125;70.225;90;6
70.225;70.325;86;2
70.225;70.325;42;6
70.225;70.325;54;6
70.325;70.425;83;11
70.325;70.525;47;11
70.325;70.525;59;11
70.425;70.525;78;6
70.525;71.245;50;2
70.525;71.245;62;2
70.625;70.725;74;2
70.725;70.825;86;2
70.825;70.925;83;11
70.925;71.025;78;6
71.025;71.245;74;2
71.245;71.885;47;11
71.245;71.885;59;11
71.385;71.485;71;11
71.485;71.585;83;11
71.585;71.685;78;6
71.685;71.785;74;2
71.785;71.885;71;11
71.885;72.34;50;2
71.885;72.34;62;2
72.005;72.225;78;6
72.225;72.34;90;6
72.34;72.445;86;2
72.34;72.445;47;11
72.34;72.445;59;11
72.445;72.545;83;11
72.445;72.645;50;2
72.445;72.645;62;2
72.545;72.645;78;6
72.645;73.345;54;6
72.645;73.345;66;6
72.745;72.845;74;2
72.845;72.945;86;2
72.945;73.045;83;11
73.045;73.145;78;6
73.145;73.345;74;2
73.345;73.945;50;2
73.345;73.945;62;2
73.445;73.545;71;11
73.545;73.645;83;11
73.645;73.745;78;6
73.745;73.845;74;2
73.845;73.945;71;11
73.945;74.245;54;6
73.945;74.245;66;6
74.045;74.145;81;9
74.145;74.245;93;9
74.245;74.345;90;6
74.245;74.345;50;2
74.245;74.345;62;2
74.345;74.465;86;2
74.345;74.625;54;6
74.345;74.625;66;6
74.465;74.625;81;9
74.625;75.285;57;9
74.625;75.285;69;9
74.725;74.825;78;6
74.825;74.925;90;6
74.925;75.025;86;2
75.025;75.185;81;9
75.185;75.285;78;6
75.285;75.905;45;9
75.285;75.905;57;9
75.385;75.485;76;4
75.485;75.585;88;4
75.585;75.7;85;1
75.7;75.805;81;9
75.805;75.905;76;4
75.905;76.205;50;2
75.905;76.205;62;2
76.005;76.105;81;9
76.105;76.205;93;9
76.205;76.305;90;6
76.205;76.305;45;9
76.205;76.305;57;9
76.305;76.405;86;2
76.305;76.505;50;2
76.305;76.505;62;2
76.405;76.505;81;9
76.505;77.485;54;6
76.505;77.485;66;6
76.605;76.705;78;6
76.705;76.805;90;6
76.805;76.905;86;2
76.905;77.005;81;9
77.005;77.18;78;6
77.325;77.485;74;2
77.485;77.585;86;2
77.585;77.725;81;9
77.725;77.825;78;6
77.725;77.965;45;9
77.725;77.965;57;9
77.825;77.965;74;2
77.965;78.265;50;2
77.965;78.265;62;2
78.065;78.165;81;9
78.165;78.265;93;9
78.265;78.365;90;6
78.265;78.365;45;9
78.265;78.365;57;9
78.365;78.465;86;2
78.365;78.565;50;2
78.365;78.565;62;2
78.465;78.565;81;9
78.565;79.425;54;6
78.565;79.425;66;6
78.665;78.765;78;6
78.765;78.925;90;6
78.925;79.2;86;2
79.2;79.325;81;9
79.325;79.425;78;6
79.425;80.025;50;2
79.425;80.025;62;2
79.525;79.625;74;2
79.625;79.725;86;2
79.725;79.825;81;9
79.825;79.925;78;6
79.925;80.025;74;2
80.025;80.325;54;6
80.025;80.325;66;6
80.125;80.225;81;9
80.225;80.325;93;9
80.325;80.425;90;6
80.325;80.425;50;2
80.325;80.425;62;2
80.425;80.525;86;2
80.425;80.625;54;6
80.425;80.625;66;6
80.525;80.625;81;9
80.625;81.225;57;9
80.625;81.225;69;9
80.725;80.825;78;6
80.825;80.925;90;6
80.925;81.025;86;2
81.025;81.125;81;9
81.125;81.225;78;6
81.225;82.025;54;6
81.225;82.025;66;6
81.325;81.425;74;2
81.425;81.525;86;2
81.525;81.625;81;9
81.625;81.74;78;6
81.74;82.025;74;2
82.025;82.375;57;9
82.025;82.375;69;9
82.125;82.225;85;1
82.225;82.375;97;1
82.375;82.55;93;9
82.375;82.55;54;6
82.375;82.55;66;6
82.55;82.745;90;6
82.55;82.845;57;9
82.55;82.845;69;9
82.745;82.845;85;1
82.845;83.445;61;1
82.845;83.445;73;1
82.945;83.045;81;9
83.045;83.145;93;9
83.145;83.245;90;6
83.245;83.345;85;1
83.345;83.445;81;9
83.445;84.125;49;1
83.445;84.125;61;1
83.545;83.645;80;8
83.645;83.82;92;8
83.82;83.925;89;5
83.925;84.025;85;1
84.025;84.125;80;8
84.125;84.485;54;6
84.125;84.485;66;6
84.225;84.325;78;6
84.325;84.485;90;6
84.485;84.585;85;1
84.485;84.585;49;1
84.485;84.585;61;1
84.585;84.685;82;10
84.585;84.785;54;6
84.585;84.785;66;6
84.685;84.785;78;6
84.785;85.625;58;10
84.785;85.625;70;10
84.885;85;73;1
85;85.105;85;1
85.105;85.225;82;10
85.225;85.325;78;6
85.325;85.425;73;1
85.525;85.625;66;6
85.625;85.725;78;6
85.725;85.825;73;1
85.825;85.925;70;10
85.825;85.891;42;6
85.891;85.958;44;8
85.925;86.025;66;6
85.958;86.025;46;10
86.025;86.265;67;7
86.025;86.265;75;3
86.025;86.265;79;7
86.025;86.78;47;11
86.265;86.565;75;3
86.565;87.385;67;7
86.78;87.385;71;11
86.78;87.085;63;3
87.085;87.185;59;11
87.185;87.385;63;3
87.385;87.585;71;11
87.385;87.815;67;7
87.815;87.925;67;7
87.815;87.925;79;7
87.815;88.025;55;7
87.925;88.025;67;7
87.925;88.025;79;7
88.025;88.225;67;7
88.025;88.225;75;3
88.025;88.225;79;7
88.025;88.625;59;11
88.225;88.525;75;3
88.525;89.245;67;7
88.625;89.245;71;11
88.625;88.945;63;3
88.945;89.045;59;11
89.045;89.245;63;3
89.245;89.445;71;11
89.245;89.645;67;7
89.645;89.905;71;11
89.645;90.045;55;7
89.905;90.045;71;11
90.045;90.245;68;8
90.045;90.245;76;4
90.045;90.245;52;4
90.045;90.245;64;4
90.245;90.345;84;0
90.245;90.345;64;4
90.345;90.445;83;11
90.345;90.445;68;8
90.445;90.545;84;0
90.445;90.545;64;4
90.545;90.645;83;11
90.545;90.645;68;8
90.645;90.745;84;0
90.645;90.745;64;4
90.745;90.845;83;11
90.745;90.845;68;8
90.845;90.896;84;0
90.845;90.896;64;4
90.896;90.907;83;11
90.896;90.907;68;8
90.907;90.985;84;0
90.907;90.985;64;4
90.985;91.085;83;11
90.985;91.085;68;8
91.085;91.185;84;0
91.085;91.185;64;4
91.185;91.285;83;11
91.185;91.285;68;8
91.285;91.385;84;0
91.285;91.385;64;4
91.385;91.485;83;11
91.385;91.485;68;8
91.485;91.585;84;0
91.485;91.585;64;4
91.585;91.685;83;11
91.585;91.685;68;8
91.685;91.925;76;4
91.685;91.925;84;0
91.685;93.445;40;4
91.685;93.445;52;4
91.925;92.205;75;3
91.925;92.205;83;11
92.205;92.405;74;2
92.205;92.405;82;10
92.405;92.645;73;1
92.405;92.645;81;9
92.645;92.845;72;0
92.645;92.845;80;8
92.845;93.045;71;11
92.845;93.045;79;7
93.045;93.245;70;10
93.045;93.245;78;6
93.245;93.445;69;9
93.245;93.445;77;5
93.445;93.645;68;8
93.445;93.645;76;4
93.445;93.511;40;4
93.511;93.578;42;6
93.578;93.645;44;8
93.645;93.845;77;5
93.645;94.245;65;5
93.645;94.245;45;9
93.845;94.145;72;0
94.145;94.245;69;9
94.245;95.265;67;7
94.245;95.265;72;0
94.245;95.265;76;4
94.245;94.565;60;0
94.565;94.665;55;7
94.665;94.865;60;0
94.865;95.265;64;4
95.265;95.365;67;7
95.265;95.365;72;0
95.265;95.365;76;4
95.265;95.465;52;4
95.365;95.465;67;7
95.365;95.465;72;0
95.365;95.465;76;4
95.465;95.665;77;5
95.465;96.065;65;5
95.465;96.065;57;9
95.665;95.965;72;0
95.965;96.065;69;9
96.065;97.365;67;7
96.065;97.365;72;0
96.065;97.365;76;4
96.065;96.365;60;0
96.365;96.505;55;7
96.505;96.765;60;0
96.765;97.365;64;4
97.365;97.465;67;7
97.365;97.465;72;0
97.365;97.565;52;4
97.465;97.565;67;7
97.465;97.565;72;0
97.565;97.765;66;6
97.565;97.765;70;10
97.565;97.765;73;1
97.565;97.765;78;6
97.565;97.765;54;6
97.765;97.865;86;2
97.765;97.865;66;6
97.865;97.965;85;1
97.865;97.965;70;10
97.965;98.065;86;2
97.965;98.065;66;6
98.065;98.265;85;1
98.065;98.265;70;10
98.265;98.38;86;2
98.265;98.38;66;6
98.38;98.485;85;1
98.38;98.485;70;10
98.485;98.585;86;2
98.485;98.585;66;6
98.585;98.685;85;1
98.585;98.685;70;10
98.685;98.785;86;2
98.685;98.785;66;6
98.785;98.885;85;1
98.785;98.885;70;10
98.885;98.985;86;2
98.885;98.985;66;6
98.985;99.085;85;1
98.985;99.085;70;10
99.085;99.185;86;2
99.085;99.185;66;6
99.185;99.285;85;1
99.185;99.285;70;10
99.285;99.385;86;2
99.285;99.385;66;6
99.385;99.485;85;1
99.385;99.485;70;10
99.485;99.685;78;6
99.485;99.685;86;2
99.485;101.08;42;6
99.485;101.08;54;6
99.685;99.885;77;5
99.685;99.885;85;1
99.885;100.08;76;4
99.885;100.08;84;0
100.08;100.28;75;3
100.08;100.28;83;11
100.28;100.48;74;2
100.28;100.48;82;10
100.48;100.68;73;1
