start;end;pitch;pitchclass
13.065;13.165;78;6
13.165;13.265;79;7
13.165;13.265;59;11
13.265;13.365;78;6
13.265;13.465;54;6
13.365;13.465;79;7
13.465;13.665;78;6
13.465;13.765;54;6
13.765;13.865;66;6
13.865;13.915;83;11
13.865;14.065;59;11
13.915;13.965;85;1
13.965;14.015;86;2
14.015;14.065;88;4
14.065;14.165;90;6
14.165;14.265;91;7
14.265;14.365;90;6
14.365;14.465;91;7
14.465;14.565;90;6
14.565;14.725;91;7
14.725;14.825;90;6
14.725;15.025;47;11
14.825;14.925;91;7
14.925;15.025;90;6
15.025;15.165;91;7
15.025;15.165;59;11
15.165;15.265;90;6
15.165;15.365;54;6
15.265;15.365;91;7
15.365;15.565;90;6
15.365;15.665;54;6
15.665;15.765;66;6
15.765;15.815;71;11
15.765;15.965;59;11
15.815;15.865;73;1
15.865;15.915;74;2
15.915;15.965;76;4
15.965;16.065;78;6
16.065;16.165;79;7
16.165;16.265;78;6
16.265;16.365;79;7
16.365;16.465;78;6
16.465;16.58;79;7
16.58;16.685;78;6
16.58;16.885;47;11
16.685;16.785;79;7
16.785;16.885;78;6
16.885;16.985;79;7
16.885;16.985;59;11
16.985;17.125;78;6
16.985;17.225;54;6
17.125;17.225;79;7
17.225;17.425;78;6
17.225;17.525;54;6
17.525;17.625;66;6
17.625;17.855;59;11
17.855;18.565;66;6
17.965;18.065;78;6
18.065;18.18;90;6
18.18;18.365;86;2
18.365;18.465;83;11
18.465;18.565;78;6
18.565;18.865;47;11
18.665;18.765;74;2
18.765;18.865;86;2
18.865;18.965;83;11
18.865;18.965;59;11
18.965;19.065;78;6
18.965;19.165;54;6
19.065;19.165;74;2
19.165;19.465;54;6
19.265;19.365;71;11
19.365;19.465;83;11
19.465;19.565;78;6
19.465;19.565;66;6
19.565;19.665;74;2
19.565;19.765;59;11
19.665;19.765;71;11
19.765;20.405;66;6
19.865;19.965;78;6
19.965;20.105;90;6
20.105;20.205;86;2
20.205;20.305;83;11
20.305;20.405;78;6
20.405;20.725;47;11
20.505;20.605;74;2
20.605;20.725;86;2
20.725;20.825;83;11
20.725;20.825;59;11
20.825;20.925;78;6
20.825;21.025;54;6
20.925;21.025;74;2
21.025;21.325;54;6
21.125;21.225;71;11
21.225;21.325;83;11
21.325;21.425;78;6
21.325;21.425;66;6
21.425;21.525;74;2
21.425;21.625;59;11
21.525;21.625;71;11
21.625;22.225;66;6
21.725;21.825;78;6
21.825;21.925;90;6
21.925;22.025;86;2
22.025;22.125;83;11
22.125;22.225;78;6
22.225;22.525;47;11
22.325;22.425;74;2
22.425;22.525;86;2
22.525;22.625;83;11
22.525;22.625;59;11
22.625;22.725;78;6
22.625;22.925;54;6
22.725;22.925;74;2
22.925;23.225;54;6
23.025;23.125;71;11
23.125;23.225;83;11
23.225;23.325;78;6
23.225;23.325;66;6
23.325;23.445;74;2
23.325;23.545;59;11
23.445;23.545;71;11
23.545;24.185;66;6
23.645;23.745;78;6
23.745;23.845;90;6
23.845;23.945;86;2
23.945;24.075;83;11
24.075;24.185;78;6
24.185;24.525;47;11
24.285;24.385;74;2
24.385;24.525;86;2
24.525;24.625;83;11
24.525;24.625;59;11
24.625;24.725;78;6
24.625;24.825;54;6
24.725;24.825;74;2
24.825;25.025;66;6
24.925;25.025;71;11
25.025;25.125;83;11
25.125;25.225;78;6
25.225;25.325;74;2
25.225;25.425;54;6
25.325;25.425;71;11
25.425;25.725;59;11
25.525;25.625;74;2
25.625;25.725;86;2
25.725;25.825;83;11
25.725;25.825;54;6
25.825;25.925;78;6
25.825;26.025;59;11
25.925;26.025;74;2
26.025;26.705;62;2
26.125;26.225;71;11
26.225;26.325;83;11
26.325;26.425;78;6
26.425;26.59;74;2
26.59;26.705;71;11
26.705;27.325;59;11
26.805;26.905;66;6
26.905;27.005;78;6
27.005;27.125;74;2
27.125;27.225;71;11
27.225;27.325;66;6
27.325;27.625;62;2
27.425;27.525;78;6
27.525;27.625;90;6
27.625;27.725;86;2
27.625;27.725;59;11
27.725;27.825;83;11
27.725;27.925;62;2
27.825;27.925;78;6
27.925;28.605;66;6
28.025;28.125;74;2
28.125;28.225;86;2
28.225;28.325;83;11
28.325;28.425;78;6
28.425;28.605;74;2
28.605;29.285;62;2
28.705;28.805;71;11
28.805;28.905;83;11
28.905;29.005;78;6
29.005;29.185;74;2
29.185;29.285;71;11
29.285;29.645;66;6
29.445;29.545;81;9
29.545;29.645;93;9
29.645;29.745;90;6
29.645;29.745;62;2
29.745;29.845;86;2
29.745;29.945;66;6
29.845;29.945;81;9
29.945;30.545;69;9
30.045;30.145;78;6
30.145;30.245;90;6
30.245;30.345;86;2
30.345;30.445;81;9
30.445;30.545;78;6
30.545;31.145;57;9
30.645;30.745;76;4
30.745;30.845;88;4
30.845;30.945;85;1
30.945;31.045;81;9
31.045;31.145;76;4
31.145;31.445;62;2
31.245;31.345;81;9
31.345;31.445;93;9
31.445;31.56;90;6
31.445;31.56;57;9
31.56;31.665;86;2
31.56;31.765;62;2
31.665;31.765;81;9
31.765;33.065;66;6
31.865;31.965;78;6
31.965;32.065;90;6
32.065;32.165;86;2
32.165;32.265;81;9
32.265;32.365;78;6
32.465;32.565;74;2
32.565;32.665;86;2
32.665;32.78;81;9
32.78;32.885;78;6
32.885;33.065;74;2
33.065;33.745;69;9
33.245;33.345;81;9
33.345;33.445;93;9
33.445;33.545;90;6
33.545;33.645;86;2
33.645;33.745;81;9
33.745;34.045;50;2
33.845;33.945;78;6
33.945;34.045;90;6
34.045;34.145;86;2
34.045;34.145;62;2
34.145;34.245;81;9
34.145;34.345;57;9
34.245;34.345;78;6
34.345;34.645;57;9
34.445;34.545;74;2
34.545;34.645;86;2
34.645;34.745;81;9
34.645;34.745;69;9
34.745;34.845;78;6
34.745;34.945;62;2
34.845;34.945;74;2
34.945;35.585;69;9
35.045;35.145;81;9
35.145;35.245;93;9
35.245;35.365;90;6
35.365;35.485;86;2
35.485;35.585;81;9
35.585;35.905;50;2
35.705;35.805;78;6
35.805;35.905;90;6
35.905;36.005;86;2
35.905;36.005;62;2
36.005;36.105;81;9
36.005;36.225;57;9
36.105;36.225;78;6
36.225;36.525;57;9
36.325;36.425;74;2
36.425;36.525;86;2
36.525;36.625;81;9
36.525;36.625;69;9
36.625;36.725;78;6
36.625;36.825;62;2
36.725;36.825;74;2
36.825;37.425;69;9
36.925;37.025;81;9
37.025;37.125;93;9
37.125;37.225;90;6
37.225;37.325;86;2
37.325;37.425;81;9
37.425;37.725;50;2
37.525;37.625;78;6
37.625;37.725;90;6
37.725;37.825;86;2
37.725;37.825;62;2
37.825;37.965;81;9
37.825;38.065;57;9
37.965;38.065;78;6
38.065;38.265;69;9
38.165;38.265;74;2
38.265;38.365;86;2
38.365;38.525;81;9
38.525;38.625;78;6
38.525;38.725;57;9
38.625;38.725;74;2
38.725;39.025;62;2
38.825;38.925;78;6
38.925;39.025;90;6
39.025;39.155;86;2
39.025;39.155;57;9
39.155;39.265;81;9
39.155;39.365;62;2
39.265;39.365;78;6
39.365;39.965;66;6
39.465;39.565;74;2
39.565;39.665;86;2
39.665;39.765;81;9
39.765;39.865;78;6
39.865;39.965;74;2
39.965;40.645;62;2
40.065;40.165;69;9
40.165;40.265;81;9
40.265;40.425;78;6
40.425;40.545;74;2
40.545;40.645;69;9
40.645;40.945;66;6
40.745;40.845;81;9
40.845;40.945;93;9
40.945;41.045;90;6
40.945;41.045;62;2
41.045;41.225;86;2
41.045;41.325;66;6
41.225;41.325;81;9
41.325;41.925;69;9
41.425;41.525;78;6
41.525;41.625;90;6
41.625;41.725;86;2
41.725;41.825;81;9
41.825;41.925;78;6
41.925;42.565;66;6
42.025;42.125;74;2
42.125;42.225;86;2
42.225;42.325;81;9
42.325;42.465;78;6
42.465;42.565;74;2
42.565;42.865;69;9
42.665;42.765;85;1
42.765;42.865;97;1
42.865;42.965;93;9
42.865;42.965;66;6
42.965;43.065;90;6
42.965;43.165;69;9
43.065;43.165;85;1
43.165;43.945;73;1
43.265;43.365;81;9
43.365;43.465;93;9
43.465;43.71;90;6
43.71;43.845;85;1
43.845;43.945;81;9
43.945;44.545;61;1
44.045;44.145;80;8
44.145;44.245;92;8
44.245;44.345;89;5
44.345;44.445;85;1
44.445;44.545;80;8
44.545;44.845;66;6
44.645;44.745;78;6
44.745;44.845;90;6
44.845;44.945;85;1
44.845;44.945;61;1
44.945;45.045;82;10
44.945;45.175;66;6
45.045;45.175;78;6
45.175;45.785;70;10
45.285;45.385;73;1
45.385;45.485;85;1
45.485;45.585;82;10
45.585;45.685;78;6
45.685;45.785;73;1
45.785;46.085;54;6
45.885;45.985;70;10
45.985;46.085;82;10
46.085;46.185;78;6
46.085;46.185;66;6
46.185;46.285;73;1
46.185;46.385;61;1
46.285;46.385;70;10
46.385;47.045;66;6
46.385;47.045;70;10
46.485;46.585;78;6
46.585;46.685;90;6
46.685;46.785;85;1
46.785;46.945;82;10
46.945;47.045;78;6
47.045;47.345;42;6
47.145;47.245;73;1
47.245;47.345;85;1
47.345;47.445;82;10
47.345;47.445;61;1
47.445;47.545;78;6
47.445;47.645;54;6
47.545;47.645;73;1
47.645;47.945;54;6
47.745;47.845;70;10
47.845;47.945;82;10
47.945;48.085;78;6
47.945;48.085;66;6
48.085;48.185;73;1
48.085;48.285;61;1
48.185;48.285;70;10
48.285;48.945;66;6
48.285;48.945;70;10
48.385;48.485;78;6
48.485;48.585;90;6
48.585;48.685;85;1
48.685;48.835;82;10
48.835;48.945;78;6
48.945;49.245;42;6
49.045;49.145;73;1
49.145;49.245;85;1
49.245;49.345;82;10
49.245;49.345;61;1
49.345;49.445;78;6
49.345;49.545;54;6
49.445;49.545;73;1
49.545;49.845;54;6
49.645;49.745;70;10
49.745;49.845;82;10
49.845;49.945;78;6
49.845;49.945;66;6
49.945;50.045;73;1
49.945;50.145;61;1
50.045;50.145;70;10
50.145;50.745;66;6
50.145;50.745;70;10
50.245;50.345;78;6
50.345;50.445;90;6
50.445;50.545;85;1
50.545;50.645;82;10
50.645;50.745;78;6
50.745;51.045;42;6
50.845;50.945;73;1
50.945;51.045;85;1
51.045;51.145;82;10
51.045;51.145;61;1
51.145;51.245;78;6
51.145;51.345;54;6
51.245;51.345;73;1
51.345;51.545;66;6
51.445;51.545;70;10
51.545;51.645;82;10
51.645;51.745;78;6
51.745;51.845;73;1
51.745;52;54;6
51.845;52;70;10
52;52.305;55;7
52.105;52.205;76;4
52.205;52.305;88;4
52.305;52.405;83;11
52.305;52.405;52;4
52.405;52.505;79;7
52.405;52.605;55;7
52.505;52.605;76;4
52.605;53.425;59;11
52.725;52.825;74;2
52.825;52.925;86;2
52.925;53.025;83;11
53.025;53.125;78;6
53.125;53.225;74;2
53.325;53.425;71;11
53.425;53.525;83;11
53.525;53.625;78;6
53.625;53.725;74;2
53.625;53.965;66;6
53.725;53.965;71;11
53.965;54.265;67;7
54.065;54.165;76;4
54.165;54.265;88;4
54.265;54.365;83;11
54.265;54.365;64;4
54.365;54.465;79;7
54.365;54.565;67;7
54.465;54.565;76;4
54.565;55.485;71;11
54.665;54.765;74;2
54.765;54.865;86;2
54.865;54.98;83;11
54.98;55.125;78;6
55.125;55.285;74;2
55.385;55.485;71;11
55.485;55.585;83;11
55.585;55.685;78;6
55.685;55.785;74;2
55.685;55.885;54;6
55.685;55.885;66;6
55.785;55.885;71;11
55.885;56.185;55;7
55.885;56.185;67;7
55.985;56.085;76;4
56.085;56.185;88;4
56.185;56.285;83;11
56.185;56.285;52;4
56.185;56.285;64;4
56.285;56.405;79;7
56.285;56.505;55;7
56.285;56.505;67;7
56.405;56.505;76;4
56.505;57.18;60;0
56.505;57.18;72;0
56.605;56.705;76;4
56.705;56.805;88;4
56.805;56.905;84;0
56.905;57.005;79;7
57.005;57.18;76;4
57.18;57.805;54;6
57.18;57.805;66;6
57.305;57.405;78;6
57.405;57.505;90;6
57.505;57.605;85;1
57.605;57.705;82;10
57.705;57.805;78;6
57.805;58.105;54;6
57.805;58.105;59;11
57.805;58.105;62;2
57.905;58.005;78;6
58.005;58.105;90;6
58.105;58.205;86;2
58.105;58.205;59;11
58.105;58.205;62;2
58.105;58.205;66;6
58.205;58.305;83;11
58.205;58.405;62;2
58.205;58.405;66;6
58.205;58.405;71;11
58.305;58.405;78;6
58.405;59.005;66;6
58.405;59.005;71;11
58.405;59.005;74;2
58.505;58.605;78;6
58.605;58.705;90;6
58.705;58.805;86;2
58.805;58.905;83;11
58.905;59.005;78;6
59.005;59.325;54;6
59.105;59.225;74;2
59.225;59.325;86;2
59.325;59.425;83;11
59.325;59.425;66;6
59.425;59.525;78;6
59.425;59.705;59;11
59.525;59.705;74;2
59.705;60.365;66;6
59.82;59.965;78;6
59.965;60.065;90;6
60.065;60.165;86;2
60.165;60.265;83;11
60.265;60.365;78;6
60.365;60.665;47;11
60.465;60.565;74;2
60.565;60.665;86;2
60.665;60.765;83;11
60.665;60.765;59;11
60.765;60.865;78;6
60.765;60.965;54;6
60.865;60.965;74;2
60.965;61.165;66;6
61.065;61.165;71;11
61.165;61.265;83;11
61.265;61.365;78;6
61.365;61.525;74;2
61.365;61.625;54;6
61.525;61.625;71;11
61.625;61.925;55;7
61.725;61.825;76;4
61.825;61.925;88;4
61.925;62.025;83;11
61.925;62.025;52;4
62.025;62.125;79;7
62.025;62.225;55;7
62.125;62.225;76;4
62.225;63.025;59;11
62.325;62.425;74;2
62.425;62.525;86;2
62.525;62.625;83;11
62.625;62.725;78;6
62.725;62.825;74;2
62.925;63.025;71;11
63.025;63.125;83;11
63.125;63.225;78;6
63.225;63.345;74;2
63.225;63.545;66;6
63.345;63.545;71;11
63.545;63.845;67;7
63.645;63.745;76;4
63.745;63.845;88;4
63.845;63.945;83;11
63.845;63.945;64;4
63.945;64.045;79;7
63.945;64.145;67;7
64.045;64.145;76;4
64.145;65.005;71;11
64.245;64.345;74;2
64.345;64.445;86;2
64.445;64.545;83;11
64.545;64.645;78;6
64.645;64.745;74;2
64.905;65.005;71;11
65.005;65.125;83;11
65.125;65.225;78;6
65.225;65.325;74;2
65.225;65.425;54;6
65.225;65.425;66;6
65.325;65.425;71;11
65.425;65.725;55;7
65.425;65.725;67;7
65.525;65.625;76;4
65.625;65.725;88;4
65.725;65.825;83;11
65.725;65.825;52;4
65.725;65.825;64;4
65.825;65.925;79;7
65.825;66.025;55;7
65.825;66.025;67;7
65.925;66.025;76;4
66.025;66.625;61;1
66.025;66.625;73;1
66.125;66.225;76;4
66.225;66.325;88;4
66.325;66.425;85;1
66.425;66.525;79;7
66.525;66.625;76;4
66.625;67.325;54;6
66.625;67.325;66;6
66.74;66.845;78;6
66.845;66.945;90;6
66.945;67.045;85;1
67.045;67.145;82;10
67.145;67.325;78;6
67.325;67.625;59;11
67.325;67.625;63;3
67.325;67.625;66;6
67.425;67.525;78;6
67.525;67.625;90;6
67.625;67.725;87;3
67.625;67.725;63;3
67.625;67.725;66;6
67.625;67.725;71;11
67.725;67.825;83;11
67.725;67.925;66;6
67.725;67.925;71;11
67.725;67.925;75;3
67.825;67.925;78;6
67.925;68.525;71;11
67.925;68.525;75;3
67.925;68.525;78;6
68.025;68.125;75;3
68.125;68.225;87;3
68.225;68.325;83;11
68.325;68.425;78;6
68.425;68.525;75;3
68.525;68.905;63;3
68.625;68.725;71;11
68.725;68.905;83;11
68.905;69.125;78;6
68.905;69.125;59;11
69.125;69.265;75;3
69.125;69.365;63;3
69.265;69.365;71;11
69.365;70.025;59;11
69.365;70.025;63;3
69.365;70.025;66;6
69.465;69.625;78;6
69.625;69.725;90;6
69.725;69.825;87;3
69.825;69.925;83;11
69.925;70.025;78;6
70.025;70.325;47;11
70.125;70.225;75;3
70.225;70.325;87;3
70.325;70.425;83;11
70.325;70.425;59;11
70.425;70.525;78;6
70.425;70.625;54;6
70.525;70.625;75;3
70.625;70.825;54;6
70.725;70.825;71;11
70.825;70.925;83;11
70.925;71.025;78;6
71.025;71.125;75;3
71.025;71.225;42;6
71.025;71.225;54;6
71.125;71.225;71;11
71.225;71.525;47;11
71.225;71.525;59;11
71.325;71.425;78;6
71.425;71.525;90;6
71.525;71.625;86;2
71.525;71.625;42;6
71.525;71.625;54;6
71.625;71.725;83;11
71.625;71.825;47;11
71.625;71.825;59;11
71.725;71.825;78;6
71.825;72.585;50;2
71.825;72.585;62;2
71.925;72.025;74;2
72.025;72.125;86;2
72.125;72.225;83;11
72.225;72.475;78;6
72.475;72.585;74;2
72.585;73.185;47;11
72.585;73.185;59;11
72.685;72.785;71;11
72.785;72.885;83;11
72.885;72.985;78;6
72.985;73.085;74;2
73.085;73.185;71;11
73.185;73.605;50;2
73.185;73.605;62;2
73.285;73.385;78;6
73.385;73.605;90;6
73.605;73.705;86;2
73.605;73.705;47;11
73.605;73.705;59;11
73.705;73.805;83;11
73.705;73.905;50;2
73.705;73.905;62;2
73.805;73.905;78;6
73.905;74.525;54;6
73.905;74.525;66;6
74.005;74.105;74;2
74.105;74.205;86;2
74.205;74.305;83;11
74.305;74.42;78;6
74.42;74.525;74;2
74.525;75.125;50;2
74.525;75.125;62;2
74.625;74.725;71;11
74.725;74.825;83;11
74.825;74.925;78;6
74.925;75.025;74;2
75.025;75.125;71;11
75.125;75.425;54;6
75.125;75.425;66;6
75.225;75.325;81;9
75.325;75.425;93;9
75.425;75.525;90;6
75.425;75.525;50;2
75.425;75.525;62;2
75.525;75.625;86;2
75.525;75.725;54;6
75.525;75.725;66;6
75.625;75.725;81;9
75.725;76.345;57;9
75.725;76.345;69;9
75.825;75.925;78;6
75.925;76.025;90;6
76.025;76.125;86;2
76.125;76.225;81;9
76.225;76.345;78;6
76.345;77.085;45;9
76.345;77.085;57;9
76.445;76.545;76;4
76.545;76.785;88;4
76.785;76.885;85;1
76.885;76.985;81;9
76.985;77.085;76;4
77.085;77.505;50;2
77.085;77.505;62;2
77.245;77.345;81;9
77.345;77.505;93;9
77.505;77.625;90;6
77.505;77.625;45;9
77.505;77.625;57;9
77.625;77.725;86;2
77.625;77.825;50;2
77.625;77.825;62;2
77.725;77.825;81;9
77.825;78.685;54;6
77.825;78.685;66;6
77.925;78.085;78;6
78.085;78.185;90;6
78.185;78.285;86;2
78.285;78.385;81;9
78.385;78.485;78;6
78.585;78.685;74;2
78.685;78.785;86;2
78.785;78.885;81;9
78.885;78.985;78;6
78.885;79.085;45;9
78.885;79.085;57;9
78.985;79.085;74;2
79.085;79.385;50;2
79.085;79.385;62;2
79.185;79.285;81;9
79.285;79.385;93;9
79.385;79.6;90;6
79.385;79.6;45;9
79.385;79.6;57;9
79.6;79.745;86;2
79.6;79.845;50;2
79.6;79.845;62;2
79.745;79.845;81;9
79.845;80.525;54;6
79.845;80.525;66;6
79.945;80.125;78;6
80.125;80.225;90;6
80.225;80.325;86;2
80.325;80.425;81;9
80.425;80.525;78;6
80.525;81.125;50;2
80.525;81.125;62;2
80.625;80.725;74;2
80.725;80.825;86;2
80.825;80.925;81;9
80.925;81.025;78;6
81.025;81.125;74;2
81.125;81.425;54;6
81.125;81.425;66;6
81.225;81.325;81;9
81.325;81.425;93;9
81.425;81.525;90;6
81.425;81.525;50;2
81.425;81.525;62;2
81.525;81.685;86;2
81.525;81.785;54;6
81.525;81.785;66;6
81.685;81.785;81;9
81.785;82.445;57;9
81.785;82.445;69;9
81.885;81.985;78;6
81.985;82.085;90;6
82.085;82.205;86;2
82.205;82.345;81;9
82.345;82.445;78;6
82.445;83.085;54;6
82.445;83.085;66;6
82.545;82.645;74;2
82.645;82.785;86;2
82.785;82.885;81;9
82.885;82.985;78;6
82.985;83.085;74;2
83.085;83.505;57;9
83.085;83.505;69;9
83.185;83.285;85;1
83.285;83.505;97;1
83.505;83.605;93;9
83.505;83.605;54;6
83.505;83.605;66;6
83.605;83.705;90;6
83.605;83.805;57;9
83.605;83.805;69;9
83.705;83.805;85;1
83.805;84.405;61;1
83.805;84.405;73;1
83.905;84.005;81;9
84.005;84.105;93;9
84.105;84.205;90;6
84.205;84.305;85;1
84.305;84.405;81;9
84.405;85.065;49;1
84.405;85.065;61;1
84.525;84.625;80;8
84.625;84.725;92;8
84.725;84.825;89;5
84.825;84.925;85;1
84.925;85.065;80;8
85.065;85.365;54;6
85.065;85.365;66;6
85.165;85.265;78;6
85.265;85.365;90;6
85.365;85.485;85;1
85.365;85.485;49;1
85.365;85.485;61;1
85.485;85.605;82;10
85.485;85.705;54;6
85.485;85.705;66;6
85.605;85.705;78;6
85.705;86.625;58;10
85.705;86.625;70;10
85.845;85.945;73;1
85.945;86.045;85;1
86.045;86.145;82;10
86.145;86.245;78;6
86.245;86.345;73;1
86.445;86.625;66;6
86.625;86.765;78;6
86.765;86.865;73;1
86.865;86.965;70;10
86.865;86.931;42;6
86.931;86.998;44;8
86.965;87.065;66;6
86.998;87.065;46;10
87.065;87.265;67;7
87.065;87.265;75;3
87.065;87.265;79;7
87.065;87.665;47;11
87.265;87.565;75;3
87.565;88.265;67;7
87.665;88.265;71;11
87.665;87.965;63;3
87.965;88.065;59;11
88.065;88.265;63;3
88.265;88.465;71;11
88.265;88.665;67;7
88.665;88.925;67;7
88.665;88.925;79;7
88.665;89.025;55;7
88.925;89.025;67;7
88.925;89.025;79;7
89.025;89.365;67;7
89.025;89.365;75;3
89.025;89.365;79;7
89.025;89.765;59;11
89.365;89.665;75;3
89.665;90.505;67;7
89.765;90.505;71;11
89.765;90.125;63;3
90.125;90.225;59;11
90.225;90.505;63;3
90.505;90.705;71;11
90.505;90.905;67;7
90.905;91.005;71;11
90.905;91.105;55;7
91.005;91.105;71;11
91.105;91.305;68;8
91.105;91.305;76;4
91.105;91.305;52;4
91.105;91.305;64;4
91.305;91.405;84;0
91.305;91.405;64;4
91.405;91.505;83;11
91.405;91.505;68;8
91.505;91.605;84;0
91.505;91.605;64;4
91.605;91.705;83;11
91.605;91.705;68;8
91.705;91.805;84;0
91.705;91.805;64;4
91.805;91.905;83;11
91.805;91.905;68;8
91.905;92.005;84;0
91.905;92.005;64;4
92.005;92.105;83;11
92.005;92.105;68;8
92.105;92.205;84;0
92.105;92.205;64;4
92.205;92.305;83;11
92.205;92.305;68;8
92.305;92.48;84;0
92.305;92.48;64;4
92.48;92.605;83;11
92.48;92.605;68;8
92.605;92.705;84;0
92.605;92.705;64;4
92.705;92.805;83;11
92.705;92.805;68;8
92.805;92.905;84;0
92.805;92.905;64;4
92.905;93.045;83;11
92.905;93.045;68;8
93.045;93.245;76;4
93.045;93.245;84;0
93.045;94.745;40;4
93.045;94.745;52;4
93.245;93.445;75;3
93.245;93.445;83;11
93.445;93.665;74;2
93.445;93.665;82;10
93.665;93.865;73;1
93.665;93.865;81;9
93.865;94.065;72;0
93.865;94.065;80;8
94.065;94.265;71;11
94.065;94.265;79;7
94.265;94.545;70;10
94.265;94.545;78;6
94.545;94.745;69;9
94.545;94.745;77;5
94.745;94.945;68;8
94.745;94.945;76;4
94.745;94.811;40;4
94.811;94.878;42;6
94.878;94.945;44;8
94.945;95.145;77;5
94.945;95.545;65;5
94.945;95.545;45;9
95.145;95.445;72;0
95.445;95.545;69;9
95.545;96.705;67;7
95.545;96.705;72;0
95.545;96.705;76;4
95.545;95.905;60;0
95.905;96.005;55;7
96.005;96.205;60;0
96.205;96.705;64;4
96.705;96.805;67;7
96.705;96.805;72;0
96.705;96.805;76;4
96.705;96.905;52;4
96.805;96.905;67;7
96.805;96.905;72;0
96.805;96.905;76;4
96.905;97.105;77;5
96.905;97.505;65;5
96.905;97.505;57;9
97.105;97.405;72;0
97.405;97.505;69;9
97.505;98.505;67;7
97.505;98.505;72;0
97.505;98.505;76;4
97.505;97.805;60;0
97.805;97.905;55;7
97.905;98.105;60;0
98.105;98.505;64;4
98.505;98.605;67;7
98.505;98.605;72;0
98.505;98.865;52;4
98.605;98.865;67;7
98.605;98.865;72;0
98.865;99.065;66;6
98.865;99.065;70;10
98.865;99.065;73;1
98.865;99.065;78;6
98.865;99.065;54;6
99.065;99.165;86;2
99.065;99.165;66;6
99.165;99.265;85;1
99.165;99.265;70;10
99.265;99.365;86;2
99.265;99.365;66;6
99.365;99.465;85;1
99.365;99.465;70;10
99.465;99.565;86;2
99.465;99.565;66;6
99.565;99.665;85;1
99.565;99.665;70;10
99.665;99.765;86;2
99.665;99.765;66;6
99.765;99.865;85;1
99.765;99.865;70;10
99.865;99.965;86;2
99.865;99.965;66;6
99.965;100.06;85;1
99.965;100.06;70;10
100.06;100.17;86;2
100.06;100.17;66;6
100.17;100.39;85;1
100.17;100.39;70;10
100.39;100.5;86;2
100.39;100.5;66;6
100.5;100.61;85;1
100.5;100.61;70;10
100.61;100.7;86;2
100.61;100.7;66;6
100.7;100.81;85;1
100.7;100.81;70;10
100.81;101;78;6
100.81;101;86;2
100.81;102.41;42;6
100.81;102.41;54;6
101;101.2;77;5
101;101.2;85;1
101.2;101.41;76;4
101.2;101.41;84;0
101.41;101.61;75;3
101.41;101.61;83;11
101.61;101.81;74;2
101.61;101.81;82;10
101.81;102;73;1
101.81;102;81;9
102;102.2;72;0
