start;end;pitch;pitchclass
10.405;10.605;59;11
10.455;10.505;73;1
10.505;10.555;74;2
10.555;10.605;76;4
10.605;10.705;78;6
10.705;10.805;79;7
10.805;10.905;78;6
10.905;10.985;79;7
10.985;11.085;78;6
11.085;11.125;79;7
11.125;11.205;78;6
11.125;11.405;47;11
11.205;11.305;79;7
11.305;11.405;78;6
11.405;11.505;79;7
11.405;11.505;59;11
11.505;11.605;78;6
11.505;11.705;54;6
11.605;11.705;79;7
11.705;11.865;78;6
11.705;11.965;54;6
11.965;12.065;66;6
12.065;12.115;83;11
12.065;12.265;59;11
12.115;12.165;85;1
12.165;12.215;86;2
12.215;12.265;88;4
12.265;12.365;90;6
12.365;12.505;91;7
12.505;12.605;90;6
12.605;12.705;91;7
12.705;12.805;90;6
12.805;12.905;91;7
12.905;13.005;90;6
12.905;13.205;47;11
13.005;13.105;91;7
13.105;13.205;90;6
13.205;13.305;91;7
13.205;13.305;59;11
13.305;13.405;90;6
13.305;13.505;54;6
13.405;13.505;91;7
13.505;13.705;90;6
13.505;13.805;54;6
13.805;13.905;66;6
13.905;13.955;71;11
13.905;14.105;59;11
13.955;14.005;73;1
14.005;14.055;74;2
14.055;14.105;76;4
14.105;14.141;78;6
14.141;14.185;79;7
14.185;14.285;78;6
14.285;14.385;79;7
14.385;14.485;78;6
14.485;14.585;79;7
14.585;14.685;78;6
14.585;14.885;47;11
14.685;14.785;79;7
14.785;14.885;78;6
14.885;14.985;79;7
14.885;14.985;59;11
14.985;15.085;78;6
14.985;15.185;54;6
15.085;15.185;79;7
15.185;15.385;78;6
15.185;15.485;54;6
15.485;15.585;66;6
15.585;15.785;59;11
15.785;16.385;66;6
15.885;15.985;78;6
15.985;16.085;90;6
16.085;16.185;86;2
16.185;16.285;83;11
16.285;16.385;78;6
16.385;16.665;47;11
16.485;16.565;74;2
16.565;16.665;86;2
16.665;16.765;83;11
16.665;16.765;59;11
16.765;16.865;78;6
16.765;16.965;54;6
16.865;16.965;74;2
16.965;17.265;54;6
17.065;17.165;71;11
17.165;17.265;83;11
17.265;17.365;78;6
17.265;17.365;66;6
17.365;17.465;74;2
17.365;17.565;59;11
17.465;17.565;71;11
17.565;18.125;66;6
17.665;17.765;78;6
17.765;17.828;90;6
17.828;17.925;86;2
17.925;18.025;83;11
18.025;18.125;78;6
18.125;18.425;47;11
18.225;18.325;74;2
18.325;18.425;86;2
18.425;18.525;83;11
18.425;18.525;59;11
18.525;18.625;78;6
18.525;18.725;54;6
18.625;18.725;74;2
18.725;19.005;54;6
18.805;18.905;71;11
18.905;19.005;83;11
19.005;19.105;78;6
19.005;19.105;66;6
19.105;19.205;74;2
19.105;19.305;59;11
19.205;19.305;71;11
19.305;19.945;66;6
19.405;19.535;78;6
19.535;19.645;90;6
19.645;19.745;86;2
19.745;19.845;83;11
19.845;19.945;78;6
19.945;20.245;47;11
20.045;20.145;74;2
20.145;20.245;86;2
20.245;20.345;83;11
20.245;20.345;59;11
20.345;20.445;78;6
20.345;20.545;54;6
20.445;20.545;74;2
20.545;20.845;54;6
20.645;20.745;71;11
20.745;20.845;83;11
20.845;20.945;78;6
20.845;20.945;66;6
20.945;21.045;74;2
20.945;21.145;59;11
21.045;21.145;71;11
21.145;21.725;66;6
21.245;21.345;78;6
21.345;21.425;90;6
21.425;21.525;86;2
21.525;21.625;83;11
21.625;21.725;78;6
21.725;22.025;47;11
21.825;21.925;74;2
21.925;22.025;86;2
22.025;22.125;83;11
22.025;22.125;59;11
22.125;22.188;78;6
22.125;22.285;54;6
22.188;22.285;74;2
22.285;22.485;66;6
22.385;22.485;71;11
22.485;22.585;83;11
22.585;22.685;78;6
22.685;22.785;74;2
22.685;22.885;54;6
22.785;22.885;71;11
22.885;23.185;59;11
22.985;23.085;74;2
23.085;23.185;86;2
23.185;23.285;83;11
23.185;23.285;54;6
23.285;23.385;78;6
23.285;23.485;59;11
23.385;23.485;74;2
23.485;24.145;62;2
23.605;23.705;71;11
23.705;23.845;83;11
23.845;23.945;78;6
23.945;24.045;74;2
24.045;24.145;71;11
24.145;24.765;59;11
24.245;24.345;66;6
24.345;24.445;78;6
24.445;24.545;74;2
24.545;24.665;71;11
24.665;24.765;66;6
24.765;25.065;62;2
24.865;24.965;78;6
24.965;25.065;90;6
25.065;25.165;86;2
25.065;25.165;59;11
25.165;25.265;83;11
25.165;25.365;62;2
25.265;25.365;78;6
25.365;25.925;66;6
25.465;25.525;74;2
25.525;25.625;86;2
25.625;25.725;83;11
25.725;25.825;78;6
25.825;25.925;74;2
25.925;26.525;62;2
26.025;26.125;71;11
26.125;26.225;83;11
26.225;26.325;78;6
26.325;26.425;74;2
26.425;26.525;71;11
26.525;26.825;66;6
26.625;26.725;81;9
26.725;26.825;93;9
26.825;26.925;90;6
26.825;26.925;62;2
26.925;27.025;86;2
26.925;27.125;66;6
27.025;27.125;81;9
27.125;27.765;69;9
27.225;27.325;78;6
27.325;27.425;90;6
27.425;27.565;86;2
27.565;27.665;81;9
27.665;27.765;78;6
27.765;28.365;57;9
27.865;27.965;76;4
27.965;28.065;88;4
28.065;28.165;85;1
28.165;28.265;81;9
28.265;28.365;76;4
28.365;28.685;62;2
28.485;28.585;81;9
28.585;28.685;93;9
28.685;28.785;90;6
28.685;28.785;57;9
28.785;28.885;86;2
28.785;28.985;62;2
28.885;28.985;81;9
28.985;30.225;66;6
29.085;29.185;78;6
29.185;29.285;90;6
29.285;29.385;86;2
29.385;29.515;81;9
29.515;29.625;78;6
29.725;29.825;74;2
29.825;29.925;86;2
29.925;30.025;81;9
30.025;30.125;78;6
30.125;30.225;74;2
30.225;30.825;69;9
30.325;30.425;81;9
30.425;30.525;93;9
30.525;30.625;90;6
30.625;30.725;86;2
30.725;30.825;81;9
30.825;31.125;50;2
30.925;31.025;78;6
31.025;31.125;90;6
31.125;31.225;86;2
31.125;31.225;62;2
31.225;31.308;81;9
31.225;31.405;57;9
31.308;31.405;78;6
31.405;31.705;57;9
31.505;31.605;74;2
31.605;31.705;86;2
31.705;31.805;81;9
31.705;31.805;69;9
31.805;31.905;78;6
31.805;32.005;62;2
31.905;32.005;74;2
32.005;32.605;69;9
32.105;32.205;81;9
32.205;32.305;93;9
32.305;32.405;90;6
32.405;32.505;86;2
32.505;32.605;81;9
32.605;32.905;50;2
32.705;32.805;78;6
32.805;32.905;90;6
32.905;33.005;86;2
32.905;33.005;62;2
33.005;33.105;81;9
33.005;33.205;57;9
33.105;33.205;78;6
33.205;33.505;57;9
33.305;33.405;74;2
33.405;33.505;86;2
33.505;33.605;81;9
33.505;33.605;69;9
33.605;33.705;78;6
33.605;33.805;62;2
33.705;33.805;74;2
33.805;34.425;69;9
33.905;34.005;81;9
34.005;34.125;93;9
34.125;34.225;90;6
34.225;34.325;86;2
34.325;34.425;81;9
34.425;34.725;50;2
34.525;34.625;78;6
34.625;34.725;90;6
34.725;34.825;86;2
34.725;34.825;62;2
34.825;34.925;81;9
34.825;35.025;57;9
34.925;35.025;78;6
35.025;35.225;69;9
35.125;35.225;74;2
35.225;35.325;86;2
35.325;35.425;81;9
35.425;35.525;78;6
35.425;35.625;57;9
35.525;35.625;74;2
35.625;35.925;62;2
35.725;35.825;78;6
35.825;35.925;90;6
35.925;36.025;86;2
35.925;36.025;57;9
36.025;36.125;81;9
36.025;36.225;62;2
36.125;36.225;78;6
36.225;36.825;66;6
36.325;36.425;74;2
36.425;36.525;86;2
36.525;36.625;81;9
36.625;36.725;78;6
36.725;36.825;74;2
36.825;37.425;62;2
36.925;37.025;69;9
37.025;37.125;81;9
37.125;37.225;78;6
37.225;37.325;74;2
37.325;37.425;69;9
37.425;37.725;66;6
37.525;37.625;81;9
37.625;37.725;93;9
37.725;37.825;90;6
37.725;37.825;62;2
37.825;37.925;86;2
37.825;38.025;66;6
37.925;38.025;81;9
38.025;38.625;69;9
38.125;38.225;78;6
38.225;38.325;90;6
38.325;38.425;86;2
38.425;38.525;81;9
38.525;38.625;78;6
38.625;39.245;66;6
38.725;38.825;74;2
38.825;38.925;86;2
38.925;39.025;81;9
39.025;39.14;78;6
39.14;39.245;74;2
39.245;39.545;69;9
39.345;39.445;85;1
39.445;39.545;97;1
39.545;39.645;93;9
39.545;39.645;66;6
39.645;39.745;90;6
39.645;39.845;69;9
39.745;39.845;85;1
39.845;40.505;73;1
39.945;40.045;81;9
40.045;40.205;93;9
40.205;40.305;90;6
40.305;40.405;85;1
40.405;40.505;81;9
40.505;41.105;61;1
40.605;40.705;80;8
40.705;40.805;92;8
40.805;40.905;89;5
40.905;41.005;85;1
41.005;41.105;80;8
41.105;41.405;66;6
41.205;41.305;78;6
41.305;41.405;90;6
41.405;41.505;85;1
41.405;41.505;61;1
41.505;41.605;82;10
41.505;41.705;66;6
41.605;41.705;78;6
41.705;42.305;70;10
41.805;41.905;73;1
41.905;42.005;85;1
42.005;42.105;82;10
42.105;42.205;78;6
42.205;42.305;73;1
42.305;42.625;54;6
42.405;42.525;70;10
42.525;42.625;82;10
42.625;42.725;78;6
42.625;42.725;66;6
42.725;42.825;73;1
42.725;42.925;61;1
42.825;42.925;70;10
42.925;43.525;66;6
42.925;43.525;70;10
43.025;43.125;78;6
43.125;43.225;90;6
43.225;43.325;85;1
43.325;43.425;82;10
43.425;43.525;78;6
43.525;43.765;42;6
43.625;43.714;73;1
43.714;43.765;85;1
43.765;43.865;82;10
43.765;43.865;61;1
43.865;43.965;78;6
43.865;44.065;54;6
43.965;44.065;73;1
44.065;44.365;54;6
44.165;44.265;70;10
44.265;44.365;82;10
44.365;44.465;78;6
44.365;44.465;66;6
44.465;44.524;73;1
44.465;44.605;61;1
44.524;44.605;70;10
44.605;45.205;66;6
44.605;45.205;70;10
44.705;44.805;78;6
44.805;44.905;90;6
44.905;45.005;85;1
45.005;45.105;82;10
45.105;45.205;78;6
45.205;45.505;42;6
45.305;45.405;73;1
45.405;45.505;85;1
45.505;45.605;82;10
45.505;45.605;61;1
45.605;45.705;78;6
45.605;45.805;54;6
45.705;45.805;73;1
45.805;46.105;54;6
45.905;46.005;70;10
46.005;46.105;82;10
46.105;46.205;78;6
46.105;46.205;66;6
46.205;46.305;73;1
46.205;46.405;61;1
46.305;46.405;70;10
46.405;46.905;66;6
46.405;46.905;70;10
46.505;46.605;78;6
46.605;46.705;90;6
46.705;46.777;85;1
46.777;46.825;82;10
46.825;46.905;78;6
46.905;47.205;42;6
47.005;47.105;73;1
47.105;47.205;85;1
47.205;47.305;82;10
47.205;47.305;61;1
47.305;47.405;78;6
47.305;47.505;54;6
47.405;47.505;73;1
47.505;47.705;66;6
47.605;47.705;70;10
47.705;47.805;82;10
47.805;47.905;78;6
47.905;48.005;73;1
47.905;48.105;54;6
48.005;48.105;70;10
48.105;48.405;55;7
48.205;48.305;76;4
48.305;48.405;88;4
48.405;48.505;83;11
48.405;48.505;52;4
48.505;48.605;79;7
48.505;48.705;55;7
48.605;48.705;76;4
48.705;49.585;59;11
48.805;48.985;74;2
48.985;49.085;86;2
49.085;49.185;83;11
49.185;49.285;78;6
49.285;49.385;74;2
49.485;49.585;71;11
49.585;49.685;83;11
49.685;49.785;78;6
49.785;49.885;74;2
49.785;49.985;66;6
49.885;49.985;71;11
49.985;50.285;67;7
50.085;50.185;76;4
50.185;50.285;88;4
50.285;50.385;83;11
50.285;50.385;64;4
50.385;50.485;79;7
50.385;50.585;67;7
50.485;50.585;76;4
50.585;51.385;71;11
50.685;50.785;74;2
50.785;50.885;86;2
50.885;50.985;83;11
50.985;51.085;78;6
51.085;51.185;74;2
51.285;51.385;71;11
51.385;51.485;83;11
51.485;51.585;78;6
51.585;51.685;74;2
51.585;51.785;54;6
51.585;51.785;66;6
51.685;51.785;71;11
51.785;52.145;55;7
51.785;52.145;67;7
51.885;52.045;76;4
52.045;52.145;88;4
52.145;52.245;83;11
52.145;52.245;52;4
52.145;52.245;64;4
52.245;52.345;79;7
52.245;52.445;55;7
52.245;52.445;67;7
52.345;52.445;76;4
52.445;53.045;60;0
52.445;53.045;72;0
52.545;52.645;76;4
52.645;52.745;88;4
52.745;52.845;84;0
52.845;52.945;79;7
52.945;53.045;76;4
53.045;53.685;54;6
53.045;53.685;66;6
53.145;53.245;78;6
53.245;53.345;90;6
53.345;53.445;85;1
53.445;53.585;82;10
53.585;53.685;78;6
53.685;53.985;54;6
53.685;53.985;59;11
53.685;53.985;62;2
53.785;53.885;78;6
53.885;53.985;90;6
53.985;54.085;86;2
53.985;54.085;59;11
53.985;54.085;62;2
53.985;54.085;66;6
54.085;54.159;83;11
54.085;54.225;62;2
54.085;54.225;66;6
54.085;54.225;71;11
54.159;54.225;78;6
54.225;54.825;66;6
54.225;54.825;71;11
54.225;54.825;74;2
54.325;54.425;78;6
54.425;54.525;90;6
54.525;54.625;86;2
54.625;54.725;83;11
54.725;54.825;78;6
54.825;55.105;54;6
54.925;55.025;74;2
55.025;55.105;86;2
55.105;55.205;83;11
55.105;55.205;66;6
55.205;55.305;78;6
55.205;55.405;59;11
55.305;55.405;74;2
55.405;56.005;66;6
55.505;55.605;78;6
55.605;55.705;90;6
55.705;55.805;86;2
55.805;55.905;83;11
55.905;56.005;78;6
56.005;56.405;47;11
56.105;56.245;74;2
56.245;56.405;86;2
56.405;56.505;83;11
56.405;56.505;59;11
56.505;56.605;78;6
56.505;56.705;54;6
56.605;56.705;74;2
56.705;56.905;66;6
56.805;56.905;71;11
56.905;57.005;83;11
57.005;57.105;78;6
57.105;57.205;74;2
57.105;57.305;54;6
57.205;57.305;71;11
57.305;57.605;55;7
57.405;57.505;76;4
57.505;57.605;88;4
57.605;57.705;83;11
57.605;57.705;52;4
57.705;57.805;79;7
57.705;57.905;55;7
57.805;57.905;76;4
57.905;58.845;59;11
58.005;58.105;74;2
58.105;58.205;86;2
58.205;58.445;83;11
58.445;58.545;78;6
58.545;58.645;74;2
58.745;58.845;71;11
58.845;58.945;83;11
58.945;59.045;78;6
59.045;59.145;74;2
59.045;59.245;66;6
59.145;59.245;71;11
59.245;59.545;67;7
59.345;59.445;76;4
59.445;59.545;88;4
59.545;59.645;83;11
59.545;59.645;64;4
59.645;59.745;79;7
59.645;59.845;67;7
59.745;59.845;76;4
59.845;60.685;71;11
59.945;60.085;74;2
60.085;60.185;86;2
60.185;60.285;83;11
60.285;60.385;78;6
60.385;60.485;74;2
60.585;60.685;71;11
60.685;60.785;83;11
60.785;60.885;78;6
60.885;60.985;74;2
60.885;61.085;54;6
60.885;61.085;66;6
60.985;61.085;71;11
61.085;61.385;55;7
61.085;61.385;67;7
61.185;61.285;76;4
61.285;61.385;88;4
61.385;61.485;83;11
61.385;61.485;52;4
61.385;61.485;64;4
61.485;61.585;79;7
61.485;61.685;55;7
61.485;61.685;67;7
61.585;61.685;76;4
61.685;62.285;61;1
61.685;62.285;73;1
61.785;61.885;76;4
61.885;61.985;88;4
61.985;62.085;85;1
62.085;62.185;79;7
62.185;62.285;76;4
62.285;62.905;54;6
62.285;62.905;66;6
62.385;62.485;78;6
62.485;62.585;90;6
62.585;62.685;85;1
62.685;62.805;82;10
62.805;62.905;78;6
62.905;63.205;59;11
62.905;63.205;63;3
62.905;63.205;66;6
63.005;63.105;78;6
63.105;63.205;90;6
63.205;63.305;87;3
63.205;63.305;63;3
63.205;63.305;66;6
63.205;63.305;71;11
63.305;63.405;83;11
63.305;63.505;66;6
63.305;63.505;71;11
63.305;63.505;75;3
63.405;63.505;78;6
63.505;64.12;71;11
63.505;64.12;75;3
63.505;64.12;78;6
63.605;63.705;75;3
63.705;63.805;87;3
63.805;63.905;83;11
63.905;64.005;78;6
64.005;64.12;75;3
64.12;64.505;63;3
64.305;64.405;71;11
64.405;64.505;83;11
64.505;64.605;78;6
64.505;64.605;59;11
64.605;64.705;75;3
64.605;64.805;63;3
64.705;64.805;71;11
64.805;65.405;59;11
64.805;65.405;63;3
64.805;65.405;66;6
64.905;65.005;78;6
65.005;65.105;90;6
65.105;65.205;87;3
65.205;65.305;83;11
65.305;65.405;78;6
65.405;65.705;47;11
65.505;65.605;75;3
65.605;65.705;87;3
65.705;65.805;83;11
65.705;65.805;59;11
65.805;65.905;78;6
65.805;66.105;54;6
65.905;66.105;75;3
66.105;66.325;54;6
66.225;66.325;71;11
66.325;66.425;83;11
66.425;66.525;78;6
66.525;66.625;75;3
66.525;66.725;42;6
66.525;66.725;54;6
66.625;66.725;71;11
66.725;67.005;47;11
66.725;67.005;59;11
66.805;66.905;78;6
66.905;67.005;90;6
67.005;67.105;86;2
67.005;67.105;42;6
67.005;67.105;54;6
67.105;67.205;83;11
67.105;67.305;47;11
67.105;67.305;59;11
67.205;67.305;78;6
67.305;67.905;50;2
67.305;67.905;62;2
67.405;67.505;74;2
67.505;67.605;86;2
67.605;67.705;83;11
67.705;67.805;78;6
67.805;67.905;74;2
67.905;68.505;47;11
67.905;68.505;59;11
68.005;68.105;71;11
68.105;68.205;83;11
68.205;68.305;78;6
68.305;68.405;74;2
68.405;68.505;71;11
68.505;68.805;50;2
68.505;68.805;62;2
68.605;68.705;78;6
68.705;68.805;90;6
68.805;68.905;86;2
68.805;68.905;47;11
68.805;68.905;59;11
68.905;69.025;83;11
68.905;69.125;50;2
68.905;69.125;62;2
69.025;69.125;78;6
69.125;69.785;54;6
69.125;69.785;66;6
69.245;69.345;74;2
69.345;69.445;86;2
69.445;69.545;83;11
69.545;69.685;78;6
69.685;69.785;74;2
69.785;70.425;50;2
69.785;70.425;62;2
69.885;69.985;71;11
69.985;70.115;83;11
70.115;70.225;78;6
70.225;70.325;74;2
70.325;70.425;71;11
70.425;70.725;54;6
70.425;70.725;66;6
70.525;70.625;81;9
70.625;70.725;93;9
70.725;70.845;90;6
70.725;70.845;50;2
70.725;70.845;62;2
70.845;70.945;86;2
70.845;71.045;54;6
70.845;71.045;66;6
70.945;71.045;81;9
71.045;71.685;57;9
71.045;71.685;69;9
71.145;71.245;78;6
71.245;71.345;90;6
71.345;71.485;86;2
71.485;71.585;81;9
71.585;71.685;78;6
71.685;72.285;45;9
71.685;72.285;57;9
71.785;71.885;76;4
71.885;71.985;88;4
71.985;72.085;85;1
72.085;72.185;81;9
72.185;72.285;76;4
72.285;72.645;50;2
72.285;72.645;62;2
72.385;72.485;81;9
72.485;72.645;93;9
72.645;72.745;90;6
72.645;72.745;45;9
72.645;72.745;57;9
72.745;72.845;86;2
72.745;72.945;50;2
72.745;72.945;62;2
72.845;72.945;81;9
72.945;73.745;54;6
72.945;73.745;66;6
73.045;73.145;78;6
73.145;73.245;90;6
73.245;73.345;86;2
73.345;73.445;81;9
73.445;73.545;78;6
73.645;73.745;74;2
73.745;73.845;86;2
73.845;73.945;81;9
73.945;74.045;78;6
73.945;74.145;45;9
73.945;74.145;57;9
74.045;74.145;74;2
74.145;74.485;50;2
74.145;74.485;62;2
74.245;74.345;81;9
74.345;74.485;93;9
74.485;74.585;90;6
74.485;74.585;45;9
74.485;74.585;57;9
74.585;74.685;86;2
74.585;74.785;50;2
74.585;74.785;62;2
74.685;74.785;81;9
74.785;75.385;54;6
74.785;75.385;66;6
74.885;74.985;78;6
74.985;75.085;90;6
75.085;75.185;86;2
75.185;75.285;81;9
75.285;75.385;78;6
75.385;75.985;50;2
75.385;75.985;62;2
75.485;75.585;74;2
75.585;75.685;86;2
75.685;75.785;81;9
75.785;75.885;78;6
75.885;75.985;74;2
75.985;76.285;54;6
75.985;76.285;66;6
76.085;76.185;81;9
76.185;76.285;93;9
76.285;76.385;90;6
76.285;76.385;50;2
76.285;76.385;62;2
76.385;76.485;86;2
76.385;76.585;54;6
76.385;76.585;66;6
76.485;76.585;81;9
76.585;77.205;57;9
76.585;77.205;69;9
76.685;76.8;78;6
76.8;76.905;90;6
76.905;77.005;86;2
77.005;77.105;81;9
77.105;77.205;78;6
77.205;77.805;54;6
77.205;77.805;66;6
77.305;77.405;74;2
77.405;77.505;86;2
77.505;77.605;81;9
77.605;77.705;78;6
77.705;77.805;74;2
77.805;78.105;57;9
77.805;78.105;69;9
77.905;78.005;85;1
78.005;78.105;97;1
78.105;78.205;93;9
78.105;78.205;54;6
78.105;78.205;66;6
78.205;78.305;90;6
78.205;78.405;57;9
78.205;78.405;69;9
78.305;78.405;85;1
78.405;79.06;61;1
78.405;79.06;73;1
78.505;78.605;81;9
78.605;78.705;93;9
78.705;78.805;90;6
78.805;78.905;85;1
78.905;79.06;81;9
79.06;79.765;49;1
79.06;79.765;61;1
79.165;79.265;80;8
79.265;79.365;92;8
79.365;79.465;89;5
79.465;79.66;85;1
79.66;79.765;80;8
79.765;80.105;54;6
79.765;80.105;66;6
79.865;79.985;78;6
79.985;80.105;90;6
80.105;80.225;85;1
80.105;80.225;49;1
80.105;80.225;61;1
80.225;80.325;82;10
80.225;80.425;54;6
80.225;80.425;66;6
80.325;80.425;78;6
80.425;81.225;58;10
80.425;81.225;70;10
80.525;80.625;73;1
80.625;80.725;85;1
80.725;80.825;82;10
80.825;80.925;78;6
80.925;81.025;73;1
81.125;81.225;66;6
81.225;81.325;78;6
81.325;81.425;73;1
81.425;81.525;70;10
81.425;81.491;42;6
81.491;81.558;44;8
81.525;81.625;66;6
81.558;81.625;46;10
81.625;81.825;67;7
81.625;81.825;75;3
81.625;81.825;79;7
81.625;82.205;47;11
81.825;82.125;75;3
82.125;82.805;67;7
82.205;82.805;71;11
82.205;82.505;63;3
82.505;82.605;59;11
82.605;82.805;63;3
82.805;83.005;71;11
82.805;83.165;67;7
83.165;83.265;67;7
83.165;83.265;79;7
83.165;83.385;55;7
83.265;83.385;67;7
83.265;83.385;79;7
83.385;83.585;67;7
83.385;83.585;75;3
83.385;83.585;79;7
83.385;83.985;59;11
83.585;83.885;75;3
83.885;84.585;67;7
83.985;84.585;71;11
83.985;84.285;63;3
84.285;84.385;59;11
84.385;84.585;63;3
84.585;84.785;71;11
84.585;85.045;67;7
85.045;85.145;71;11
85.045;85.245;55;7
85.145;85.245;71;11
85.245;85.445;68;8
85.245;85.445;76;4
85.245;85.445;52;4
85.245;85.445;64;4
85.445;85.545;84;0
85.445;85.545;64;4
85.545;85.645;83;11
85.545;85.645;68;8
85.645;85.745;84;0
85.645;85.745;64;4
85.745;85.845;83;11
85.745;85.845;68;8
85.845;85.945;84;0
85.845;85.945;64;4
85.945;86.045;83;11
85.945;86.045;68;8
86.045;86.145;84;0
86.045;86.145;64;4
86.145;86.245;83;11
86.145;86.245;68;8
86.245;86.345;84;0
86.245;86.345;64;4
86.345;86.445;83;11
86.345;86.445;68;8
86.445;86.545;84;0
86.445;86.545;64;4
86.545;86.585;83;11
86.545;86.585;68;8
86.585;86.665;84;0
86.585;86.665;64;4
86.665;86.765;83;11
86.665;86.765;68;8
86.765;86.865;84;0
86.765;86.865;64;4
86.865;86.965;83;11
86.865;86.965;68;8
86.965;87.165;76;4
86.965;87.165;84;0
86.965;88.625;40;4
86.965;88.625;52;4
87.165;87.365;75;3
87.165;87.365;83;11
87.365;87.565;74;2
87.365;87.565;82;10
87.565;87.765;73;1
87.565;87.765;81;9
87.765;87.965;72;0
87.765;87.965;80;8
87.965;88.225;71;11
87.965;88.225;79;7
88.225;88.425;70;10
88.225;88.425;78;6
88.425;88.625;69;9
88.425;88.625;77;5
88.625;88.885;68;8
88.625;88.885;76;4
88.625;88.711;40;4
88.711;88.818;42;6
88.818;88.885;44;8
88.885;89.085;77;5
88.885;89.445;65;5
88.885;89.445;45;9
89.085;89.345;72;0
89.345;89.445;69;9
89.445;90.425;67;7
89.445;90.425;72;0
89.445;90.425;76;4
89.445;89.745;60;0
89.745;89.845;55;7
89.845;90.045;60;0
90.045;90.425;64;4
90.425;90.465;67;7
90.425;90.465;72;0
90.425;90.465;76;4
90.425;90.565;52;4
90.465;90.565;67;7
90.465;90.565;72;0
90.465;90.565;76;4
90.565;90.765;77;5
90.565;91.205;65;5
90.565;91.205;57;9
90.765;91.105;72;0
91.105;91.205;69;9
91.205;92.205;67;7
91.205;92.205;72;0
91.205;92.205;76;4
91.205;91.505;60;0
91.505;91.605;55;7
91.605;91.805;60;0
91.805;92.205;64;4
92.205;92.305;67;7
92.205;92.305;72;0
92.205;92.405;52;4
92.305;92.405;67;7
92.305;92.405;72;0
92.405;92.505;66;6
92.405;92.505;70;10
92.405;92.505;73;1
92.405;92.505;78;6
92.405;92.505;54;6
92.505;92.605;86;2
92.505;92.605;66;6
92.605;92.705;85;1
92.605;92.705;70;10
92.705;92.805;86;2
92.705;92.805;66;6
92.805;92.905;85;1
92.805;92.905;70;10
92.905;93.005;86;2
92.905;93.005;66;6
93.005;93.105;85;1
93.005;93.105;70;10
93.105;93.205;86;2
93.105;93.205;66;6
93.205;93.305;85;1
93.205;93.305;70;10
93.305;93.405;86;2
93.305;93.405;66;6
93.405;93.505;85;1
93.405;93.505;70;10
93.505;93.605;86;2
93.505;93.605;66;6
93.605;93.705;85;1
93.605;93.705;70;10
93.705;93.797;86;2
93.705;93.797;66;6
93.797;93.885;85;1
93.797;93.885;70;10
93.885;93.985;86;2
93.885;93.985;66;6
93.985;94.085;85;1
93.985;94.085;70;10
94.085;94.285;78;6
94.085;94.285;86;2
94.085;95.685;42;6
94.085;95.685;54;6
94.285;94.485;77;5
94.285;94.485;85;1
94.485;94.685;76;4
94.485;94.685;84;0
94.685;94.885;75;3
94.685;94.885;83;11
94.885;95.085;74;2
94.885;95.085;82;10
