start;end;pitch;pitchclass
24.885;25.015;83;11
25.015;25.125;78;6
25.125;25.225;74;2
25.125;25.325;54;6
25.225;25.325;71;11
25.325;25.625;59;11
25.425;25.525;74;2
25.525;25.625;86;2
25.625;25.725;83;11
25.625;25.725;54;6
25.725;25.825;78;6
25.725;25.925;59;11
25.825;25.925;74;2
25.925;26.685;62;2
26.045;26.145;71;11
26.145;26.245;83;11
26.245;26.425;78;6
26.425;26.57;74;2
26.57;26.685;71;11
26.685;27.285;59;11
26.785;26.885;66;6
26.885;26.985;78;6
26.985;27.085;74;2
27.085;27.185;71;11
27.185;27.285;66;6
27.285;27.585;62;2
27.385;27.485;78;6
27.485;27.585;90;6
27.585;27.685;86;2
27.585;27.685;59;11
27.685;27.785;83;11
27.685;27.885;62;2
27.785;27.885;78;6
27.885;28.52;66;6
27.985;28.085;74;2
28.085;28.185;86;2
28.185;28.285;83;11
28.285;28.385;78;6
28.385;28.52;74;2
28.52;29.165;62;2
28.625;28.725;71;11
28.725;28.825;83;11
28.825;28.925;78;6
28.925;29.025;74;2
29.025;29.165;71;11
29.165;29.56;66;6
29.265;29.395;81;9
29.395;29.56;93;9
29.56;29.685;90;6
29.56;29.685;62;2
29.685;29.785;86;2
29.685;29.905;66;6
29.785;29.905;81;9
29.905;30.505;69;9
30.005;30.105;78;6
30.105;30.205;90;6
30.205;30.305;86;2
30.305;30.405;81;9
30.405;30.505;78;6
30.505;31.105;57;9
30.605;30.705;76;4
30.705;30.805;88;4
30.805;30.905;85;1
30.905;31.005;81;9
31.005;31.105;76;4
31.105;31.405;62;2
31.205;31.305;81;9
31.305;31.405;93;9
31.405;31.505;90;6
31.405;31.505;57;9
31.505;31.605;86;2
31.505;31.705;62;2
31.605;31.705;81;9
31.705;32.925;66;6
31.805;31.905;78;6
31.905;32.005;90;6
32.005;32.105;86;2
32.105;32.205;81;9
32.205;32.325;78;6
32.425;32.525;74;2
32.525;32.625;86;2
32.625;32.725;81;9
32.725;32.825;78;6
32.825;32.925;74;2
32.925;33.545;69;9
33.025;33.125;81;9
33.125;33.225;93;9
33.225;33.325;90;6
33.325;33.445;86;2
33.445;33.545;81;9
33.545;33.885;50;2
33.645;33.745;78;6
33.745;33.885;90;6
33.885;33.985;86;2
33.885;33.985;62;2
33.985;34.085;81;9
33.985;34.185;57;9
34.085;34.185;78;6
34.185;34.505;57;9
34.285;34.4;74;2
34.4;34.505;86;2
34.505;34.605;81;9
34.505;34.605;69;9
34.605;34.705;78;6
34.605;34.805;62;2
34.705;34.805;74;2
34.805;35.465;69;9
34.905;35.005;81;9
35.005;35.105;93;9
35.105;35.205;90;6
35.205;35.305;86;2
35.305;35.465;81;9
35.465;35.765;50;2
35.565;35.665;78;6
35.665;35.765;90;6
35.765;35.865;86;2
35.765;35.865;62;2
35.865;35.965;81;9
35.865;36.065;57;9
35.965;36.065;78;6
36.065;36.365;57;9
36.165;36.265;74;2
36.265;36.365;86;2
36.365;36.465;81;9
36.365;36.465;69;9
36.465;36.565;78;6
36.465;36.665;62;2
36.565;36.665;74;2
36.665;37.265;69;9
36.765;36.865;81;9
36.865;36.965;93;9
36.965;37.065;90;6
37.065;37.165;86;2
37.165;37.265;81;9
37.265;37.595;50;2
37.365;37.465;78;6
37.465;37.595;90;6
37.595;37.705;86;2
37.595;37.705;62;2
37.705;37.825;81;9
37.705;37.925;57;9
37.825;37.925;78;6
37.925;38.125;69;9
38.025;38.125;74;2
38.125;38.225;86;2
38.225;38.325;81;9
38.325;38.425;78;6
38.325;38.525;57;9
38.425;38.525;74;2
38.525;38.87;62;2
38.625;38.725;78;6
38.725;38.87;90;6
38.87;39.005;86;2
38.87;39.005;57;9
39.005;39.105;81;9
39.005;39.205;62;2
39.105;39.205;78;6
39.205;39.845;66;6
39.305;39.405;74;2
39.405;39.505;86;2
39.505;39.605;81;9
39.605;39.705;78;6
39.705;39.845;74;2
39.845;40.445;62;2
39.945;40.045;69;9
40.045;40.145;81;9
40.145;40.245;78;6
40.245;40.345;74;2
40.345;40.445;69;9
40.445;40.83;66;6
40.565;40.685;81;9
40.685;40.83;93;9
40.83;40.945;90;6
40.83;40.945;62;2
40.945;41.045;86;2
40.945;41.145;66;6
41.045;41.145;81;9
41.145;41.745;69;9
41.245;41.345;78;6
41.345;41.445;90;6
41.445;41.545;86;2
41.545;41.645;81;9
41.645;41.745;78;6
41.745;42.365;66;6
41.865;41.965;74;2
41.965;42.065;86;2
42.065;42.165;81;9
42.165;42.265;78;6
42.265;42.365;74;2
42.365;42.665;69;9
42.465;42.565;85;1
42.565;42.665;97;1
42.665;42.765;93;9
42.665;42.765;66;6
42.765;42.865;90;6
42.765;42.965;69;9
42.865;42.965;85;1
42.965;43.565;73;1
43.065;43.165;81;9
43.165;43.265;93;9
43.265;43.365;90;6
43.365;43.465;85;1
43.465;43.565;81;9
43.565;44.365;61;1
43.665;43.85;80;8
43.85;43.965;92;8
43.965;44.065;89;5
44.065;44.165;85;1
44.165;44.365;80;8
44.365;44.665;66;6
44.465;44.565;78;6
44.565;44.665;90;6
44.665;44.765;85;1
44.665;44.765;61;1
44.765;44.865;82;10
44.765;44.965;66;6
44.865;44.965;78;6
44.965;45.565;70;10
45.065;45.165;73;1
45.165;45.265;85;1
45.265;45.365;82;10
45.365;45.465;78;6
45.465;45.565;73;1
45.565;45.845;54;6
45.665;45.765;70;10
45.765;45.845;82;10
45.845;45.945;78;6
45.845;45.945;66;6
45.945;46.045;73;1
45.945;46.145;61;1
46.045;46.145;70;10
46.145;46.745;66;6
46.145;46.745;70;10
46.245;46.345;78;6
46.345;46.445;90;6
46.445;46.545;85;1
46.545;46.645;82;10
46.645;46.745;78;6
46.745;47.045;42;6
46.845;46.945;73;1
46.945;47.045;85;1
47.045;47.145;82;10
47.045;47.145;61;1
47.145;47.305;78;6
47.145;47.405;54;6
47.305;47.405;73;1
47.405;47.785;54;6
47.505;47.605;70;10
47.605;47.785;82;10
47.785;47.885;78;6
47.785;47.885;66;6
47.885;47.985;73;1
47.885;48.085;61;1
47.985;48.085;70;10
48.085;48.725;66;6
48.085;48.725;70;10
48.185;48.325;78;6
48.325;48.425;90;6
48.425;48.525;85;1
48.525;48.625;82;10
48.625;48.725;78;6
48.725;49.025;42;6
48.825;48.925;73;1
48.925;49.025;85;1
49.025;49.125;82;10
49.025;49.125;61;1
49.125;49.225;78;6
49.125;49.345;54;6
49.225;49.345;73;1
49.345;49.645;54;6
49.445;49.545;70;10
49.545;49.645;82;10
49.645;49.745;78;6
49.645;49.745;66;6
49.745;49.845;73;1
49.745;49.945;61;1
49.845;49.945;70;10
49.945;50.545;66;6
49.945;50.545;70;10
50.045;50.145;78;6
50.145;50.245;90;6
50.245;50.345;85;1
50.345;50.445;82;10
50.445;50.545;78;6
50.545;50.865;42;6
50.645;50.745;73;1
50.745;50.865;85;1
50.865;50.965;82;10
50.865;50.965;61;1
50.965;51.065;78;6
50.965;51.165;54;6
51.065;51.165;73;1
51.165;51.365;66;6
51.265;51.365;70;10
51.365;51.465;82;10
51.465;51.565;78;6
51.565;51.665;73;1
51.565;51.765;54;6
51.665;51.765;70;10
51.765;52.065;55;7
51.865;51.965;76;4
51.965;52.065;88;4
52.065;52.165;83;11
52.065;52.165;52;4
52.165;52.265;79;7
52.165;52.365;55;7
52.265;52.365;76;4
52.365;53.165;59;11
52.465;52.565;74;2
52.565;52.665;86;2
52.665;52.765;83;11
52.765;52.865;78;6
52.865;52.965;74;2
53.065;53.165;71;11
53.165;53.265;83;11
53.265;53.545;78;6
53.545;53.645;74;2
53.545;53.805;66;6
53.645;53.805;71;11
53.805;54.105;67;7
53.905;54.005;76;4
54.005;54.105;88;4
54.105;54.205;83;11
54.105;54.205;64;4
54.205;54.305;79;7
54.205;54.405;67;7
54.305;54.405;76;4
54.405;55.205;71;11
54.505;54.605;74;2
54.605;54.705;86;2
54.705;54.805;83;11
54.805;54.905;78;6
54.905;55.005;74;2
55.105;55.205;71;11
55.205;55.305;83;11
55.305;55.405;78;6
55.405;55.505;74;2
55.405;55.765;54;6
55.405;55.765;66;6
55.505;55.765;71;11
55.765;56.105;55;7
55.765;56.105;67;7
55.865;55.965;76;4
55.965;56.105;88;4
56.105;56.205;83;11
56.105;56.205;52;4
56.105;56.205;64;4
56.205;56.305;79;7
56.205;56.405;55;7
56.205;56.405;67;7
56.305;56.405;76;4
56.405;57.005;60;0
56.405;57.005;72;0
56.505;56.605;76;4
56.605;56.705;88;4
56.705;56.805;84;0
56.805;56.905;79;7
56.905;57.005;76;4
57.005;57.605;54;6
57.005;57.605;66;6
57.105;57.205;78;6
57.205;57.305;90;6
57.305;57.405;85;1
57.405;57.505;82;10
57.505;57.605;78;6
57.605;57.905;54;6
57.605;57.905;59;11
57.605;57.905;62;2
57.705;57.805;78;6
57.805;57.905;90;6
57.905;58.005;86;2
57.905;58.005;59;11
57.905;58.005;62;2
57.905;58.005;66;6
58.005;58.105;83;11
58.005;58.365;62;2
58.005;58.365;66;6
58.005;58.365;71;11
58.105;58.365;78;6
58.365;58.985;66;6
58.365;58.985;71;11
58.365;58.985;74;2
58.465;58.565;78;6
58.565;58.665;90;6
58.665;58.765;86;2
58.765;58.865;83;11
58.865;58.985;78;6
58.985;59.285;54;6
59.085;59.185;74;2
59.185;59.285;86;2
59.285;59.385;83;11
59.285;59.385;66;6
59.385;59.485;78;6
59.385;59.585;59;11
59.485;59.585;74;2
59.585;60.185;66;6
59.685;59.785;78;6
59.785;59.885;90;6
59.885;59.985;86;2
59.985;60.085;83;11
60.085;60.185;78;6
60.185;60.485;47;11
60.285;60.385;74;2
60.385;60.485;86;2
60.485;60.585;83;11
60.485;60.585;59;11
60.585;60.685;78;6
60.585;60.86;54;6
60.685;60.86;74;2
60.86;61.125;66;6
61.015;61.125;71;11
61.125;61.225;83;11
61.225;61.325;78;6
61.325;61.425;74;2
61.325;61.525;54;6
61.425;61.525;71;11
61.525;61.825;55;7
61.625;61.725;76;4
61.725;61.825;88;4
61.825;61.925;83;11
61.825;61.925;52;4
61.925;62.025;79;7
61.925;62.125;55;7
62.025;62.125;76;4
62.125;62.925;59;11
62.225;62.325;74;2
62.325;62.425;86;2
62.425;62.525;83;11
62.525;62.625;78;6
62.625;62.725;74;2
62.825;62.925;71;11
62.925;63.025;83;11
63.025;63.285;78;6
63.285;63.385;74;2
63.285;63.565;66;6
63.385;63.565;71;11
63.565;63.865;67;7
63.665;63.765;76;4
63.765;63.865;88;4
63.865;63.965;83;11
63.865;63.965;64;4
63.965;64.065;79;7
63.965;64.165;67;7
64.065;64.165;76;4
64.165;65.105;71;11
64.265;64.365;74;2
64.365;64.465;86;2
64.465;64.565;83;11
64.565;64.665;78;6
64.665;64.905;74;2
65.005;65.105;71;11
65.105;65.205;83;11
65.205;65.305;78;6
65.305;65.405;74;2
65.305;65.505;54;6
65.305;65.505;66;6
65.405;65.505;71;11
65.505;65.805;55;7
65.505;65.805;67;7
65.605;65.705;76;4
65.705;65.805;88;4
65.805;65.905;83;11
65.805;65.905;52;4
65.805;65.905;64;4
65.905;66.005;79;7
65.905;66.125;55;7
65.905;66.125;67;7
66.005;66.125;76;4
66.125;66.865;61;1
66.125;66.865;73;1
66.225;66.325;76;4
66.325;66.425;88;4
66.425;66.525;85;1
66.525;66.625;79;7
66.625;66.865;76;4
66.865;67.505;54;6
66.865;67.505;66;6
67.005;67.105;78;6
67.105;67.205;90;6
67.205;67.305;85;1
67.305;67.405;82;10
67.405;67.505;78;6
67.505;67.805;59;11
67.505;67.805;63;3
67.505;67.805;66;6
67.605;67.705;78;6
67.705;67.805;90;6
67.805;67.905;87;3
67.805;67.905;63;3
67.805;67.905;66;6
67.805;67.905;71;11
67.905;68.005;83;11
67.905;68.105;66;6
67.905;68.105;71;11
67.905;68.105;75;3
68.005;68.105;78;6
68.105;68.865;71;11
68.105;68.865;75;3
68.105;68.865;78;6
68.205;68.305;75;3
68.305;68.405;87;3
68.405;68.505;83;11
68.505;68.705;78;6
68.705;68.865;75;3
68.865;69.165;63;3
68.965;69.065;71;11
69.065;69.165;83;11
69.165;69.265;78;6
69.165;69.265;59;11
69.265;69.365;75;3
69.265;69.465;63;3
69.365;69.465;71;11
69.465;70.245;59;11
69.465;70.245;63;3
69.465;70.245;66;6
69.565;69.835;78;6
69.835;69.945;90;6
69.945;70.045;87;3
70.045;70.145;83;11
70.145;70.245;78;6
70.245;70.545;47;11
70.345;70.445;75;3
70.445;70.545;87;3
70.545;70.645;83;11
70.545;70.645;59;11
70.645;70.745;78;6
70.645;70.845;54;6
70.745;70.845;75;3
70.845;71.045;54;6
70.945;71.045;71;11
71.045;71.145;83;11
71.145;71.245;78;6
71.245;71.345;75;3
71.245;71.445;42;6
71.245;71.445;54;6
71.345;71.445;71;11
71.445;71.745;47;11
71.445;71.745;59;11
71.545;71.645;78;6
71.645;71.745;90;6
71.745;71.845;86;2
71.745;71.845;42;6
71.745;71.845;54;6
71.845;71.945;83;11
71.845;72.045;47;11
71.845;72.045;59;11
71.945;72.045;78;6
72.045;72.945;50;2
72.045;72.945;62;2
72.145;72.245;74;2
72.245;72.345;86;2
72.345;72.445;83;11
72.445;72.845;78;6
72.845;72.945;74;2
72.945;73.545;47;11
72.945;73.545;59;11
73.045;73.145;71;11
73.145;73.245;83;11
73.245;73.345;78;6
73.345;73.445;74;2
73.445;73.545;71;11
73.545;73.865;50;2
73.545;73.865;62;2
73.645;73.765;78;6
73.765;73.865;90;6
73.865;74.045;86;2
73.865;74.045;47;11
73.865;74.045;59;11
74.045;74.145;83;11
74.045;74.245;50;2
74.045;74.245;62;2
74.145;74.245;78;6
74.245;74.845;54;6
74.245;74.845;66;6
74.345;74.445;74;2
74.445;74.545;86;2
74.545;74.645;83;11
74.645;74.745;78;6
74.745;74.845;74;2
74.845;75.465;50;2
74.845;75.465;62;2
74.945;75.045;71;11
75.045;75.145;83;11
75.145;75.245;78;6
75.245;75.345;74;2
75.345;75.465;71;11
75.465;75.825;54;6
75.465;75.825;66;6
75.565;75.665;81;9
75.665;75.825;93;9
75.825;75.925;90;6
75.825;75.925;50;2
75.825;75.925;62;2
75.925;76.085;86;2
75.925;76.185;54;6
75.925;76.185;66;6
76.085;76.185;81;9
76.185;76.805;57;9
76.185;76.805;69;9
76.285;76.385;78;6
76.385;76.485;90;6
76.485;76.585;86;2
76.585;76.685;81;9
76.685;76.805;78;6
76.805;77.425;45;9
76.805;77.425;57;9
76.905;77.005;76;4
77.005;77.105;88;4
77.105;77.225;85;1
77.225;77.325;81;9
77.325;77.425;76;4
77.425;77.725;50;2
77.425;77.725;62;2
77.525;77.625;81;9
77.625;77.725;93;9
77.725;77.825;90;6
77.725;77.825;45;9
77.725;77.825;57;9
77.825;77.925;86;2
77.825;78.025;50;2
77.825;78.025;62;2
77.925;78.025;81;9
78.025;79.12;54;6
78.025;79.12;66;6
78.125;78.225;78;6
78.225;78.325;90;6
78.325;78.425;86;2
78.425;78.73;81;9
78.73;78.845;78;6
78.945;79.12;74;2
79.12;79.245;86;2
79.245;79.345;81;9
79.345;79.445;78;6
79.345;79.545;45;9
79.345;79.545;57;9
79.445;79.545;74;2
79.545;79.845;50;2
79.545;79.845;62;2
79.645;79.745;81;9
79.745;79.845;93;9
79.845;79.945;90;6
79.845;79.945;45;9
79.845;79.945;57;9
79.945;80.045;86;2
79.945;80.145;50;2
79.945;80.145;62;2
80.045;80.145;81;9
80.145;80.805;54;6
80.145;80.805;66;6
80.245;80.345;78;6
80.345;80.445;90;6
80.445;80.59;86;2
80.59;80.705;81;9
80.705;80.805;78;6
80.805;81.445;50;2
80.805;81.445;62;2
80.905;81.005;74;2
81.005;81.105;86;2
81.105;81.24;81;9
81.24;81.345;78;6
81.345;81.445;74;2
81.445;81.82;54;6
81.445;81.82;66;6
81.545;81.665;81;9
81.665;81.82;93;9
81.82;81.94;90;6
81.82;81.94;50;2
81.82;81.94;62;2
81.94;82.045;86;2
81.94;82.145;54;6
81.94;82.145;66;6
82.045;82.145;81;9
82.145;82.745;57;9
82.145;82.745;69;9
82.245;82.345;78;6
82.345;82.445;90;6
82.445;82.545;86;2
82.545;82.645;81;9
82.645;82.745;78;6
82.745;83.445;54;6
82.745;83.445;66;6
82.845;82.945;74;2
82.945;83.045;86;2
83.045;83.145;81;9
83.145;83.245;78;6
83.245;83.445;74;2
83.445;83.745;57;9
83.445;83.745;69;9
83.545;83.645;85;1
83.645;83.745;97;1
83.745;83.845;93;9
83.745;83.845;54;6
83.745;83.845;66;6
83.845;83.945;90;6
83.845;84.045;57;9
83.845;84.045;69;9
83.945;84.045;85;1
84.045;84.785;61;1
84.045;84.785;73;1
84.145;84.285;81;9
84.285;84.385;93;9
84.385;84.485;90;6
84.485;84.685;85;1
84.685;84.785;81;9
84.785;85.385;49;1
84.785;85.385;61;1
84.885;84.985;80;8
84.985;85.085;92;8
85.085;85.185;89;5
85.185;85.285;85;1
85.285;85.385;80;8
85.385;85.685;54;6
85.385;85.685;66;6
85.485;85.585;78;6
85.585;85.685;90;6
85.685;85.835;85;1
85.685;85.835;49;1
85.685;85.835;61;1
85.835;86.085;82;10
85.835;86.185;54;6
85.835;86.185;66;6
86.085;86.185;78;6
86.185;86.985;58;10
86.185;86.985;70;10
86.285;86.385;73;1
86.385;86.485;85;1
86.485;86.585;82;10
86.585;86.685;78;6
86.685;86.785;73;1
86.885;86.985;66;6
86.985;87.085;78;6
87.085;87.185;73;1
87.185;87.285;70;10
87.185;87.251;42;6
87.251;87.318;44;8
87.285;87.385;66;6
87.318;87.385;46;10
87.385;87.585;67;7
87.385;87.585;75;3
87.385;87.585;79;7
87.385;87.985;47;11
87.585;87.885;75;3
87.885;88.665;67;7
87.985;88.665;71;11
87.985;88.285;63;3
88.285;88.465;59;11
88.465;88.665;63;3
88.665;88.865;71;11
88.665;89.065;67;7
89.065;89.165;67;7
89.065;89.165;79;7
89.065;89.265;55;7
89.165;89.265;67;7
89.165;89.265;79;7
89.265;89.465;67;7
89.265;89.465;75;3
89.265;89.465;79;7
89.265;90.085;59;11
89.465;89.985;75;3
89.985;90.685;67;7
90.085;90.685;71;11
90.085;90.385;63;3
90.385;90.485;59;11
90.485;90.685;63;3
90.685;90.885;71;11
90.685;91.085;67;7
91.085;91.185;71;11
91.085;91.285;55;7
91.185;91.285;71;11
91.285;91.485;68;8
91.285;91.485;76;4
91.285;91.485;52;4
91.285;91.485;64;4
91.485;91.585;84;0
91.485;91.585;64;4
91.585;91.685;83;11
91.585;91.685;68;8
91.685;91.785;84;0
91.685;91.785;64;4
91.785;91.885;83;11
91.785;91.885;68;8
91.885;91.985;84;0
91.885;91.985;64;4
91.985;92.085;83;11
91.985;92.085;68;8
92.085;92.185;84;0
92.085;92.185;64;4
92.185;92.3;83;11
92.185;92.3;68;8
92.3;92.425;84;0
92.3;92.425;64;4
92.425;92.525;83;11
92.425;92.525;68;8
92.525;92.625;84;0
92.525;92.625;64;4
92.625;92.725;83;11
92.625;92.725;68;8
92.725;92.825;84;0
92.725;92.825;64;4
92.825;92.925;83;11
92.825;92.925;68;8
92.925;93.025;84;0
92.925;93.025;64;4
93.025;93.125;83;11
93.025;93.125;68;8
93.125;93.325;76;4
93.125;93.325;84;0
93.125;94.785;40;4
93.125;94.785;52;4
93.325;93.525;75;3
93.325;93.525;83;11
93.525;93.725;74;2
93.525;93.725;82;10
93.725;93.965;73;1
93.725;93.965;81;9
93.965;94.165;72;0
93.965;94.165;80;8
94.165;94.385;71;11
94.165;94.385;79;7
94.385;94.585;70;10
94.385;94.585;78;6
94.585;94.785;69;9
94.585;94.785;77;5
94.785;94.985;68;8
94.785;94.985;76;4
94.785;94.851;40;4
94.851;94.918;42;6
94.918;94.985;44;8
94.985;95.185;77;5
94.985;95.585;65;5
94.985;95.585;45;9
95.185;95.485;72;0
95.485;95.585;69;9
95.585;96.605;67;7
95.585;96.605;72;0
95.585;96.605;76;4
95.585;95.885;60;0
95.885;95.985;55;7
95.985;96.185;60;0
96.185;96.605;64;4
96.605;96.805;67;7
96.605;96.805;72;0
96.605;96.805;76;4
96.605;96.96;52;4
96.805;96.96;67;7
96.805;96.96;72;0
96.805;96.96;76;4
96.96;97.165;77;5
96.96;97.625;65;5
96.96;97.625;57;9
97.165;97.465;72;0
97.465;97.625;69;9
97.625;98.705;67;7
97.625;98.705;72;0
97.625;98.705;76;4
97.625;97.945;60;0
97.945;98.045;55;7
98.045;98.265;60;0
98.265;98.705;64;4
98.705;98.805;67;7
98.705;98.805;72;0
98.705;98.905;52;4
98.805;98.905;67;7
98.805;98.905;72;0
98.905;99.105;66;6
98.905;99.105;70;10
98.905;99.105;73;1
98.905;99.105;78;6
98.905;99.105;54;6
99.105;99.205;86;2
99.105;99.205;66;6
99.205;99.305;85;1
99.205;99.305;70;10
99.305;99.405;86;2
99.305;99.405;66;6
99.405;99.505;85;1
99.405;99.505;70;10
99.505;99.605;86;2
99.505;99.605;66;6
99.605;99.705;85;1
99.605;99.705;70;10
99.705;99.805;86;2
99.705;99.805;66;6
99.805;99.905;85;1
99.805;99.905;70;10
99.905;100;86;2
99.905;100;66;6
100;100.11;85;1
100;100.11;70;10
100.11;100.2;86;2
100.11;100.2;66;6
100.2;100.31;85;1
100.2;100.31;70;10
100.31;100.41;86;2
100.31;100.41;66;6
100.41;100.5;85;1
100.41;100.5;70;10
100.5;100.61;86;2
100.5;100.61;66;6
100.61;100.7;85;1
100.61;100.7;70;10
100.7;100.91;78;6
100.7;100.91;86;2
100.7;102.34;42;6
100.7;102.34;54;6
100.91;101.11;77;5
100.91;101.11;85;1
101.11;101.31;76;4
101.11;101.31;84;0
101.31;101.5;75;3
101.31;101.5;83;11
101.5;101.7;74;2
101.5;101.7;82;10
101.7;101.92;73;1
101.7;101.92;81;9
