start;end;pitch;pitchclass
64.265;64.365;90;6
64.365;64.465;87;3
64.365;64.465;63;3
64.365;64.465;66;6
64.365;64.465;71;11
64.465;64.625;83;11
64.465;64.725;66;6
64.465;64.725;71;11
64.465;64.725;75;3
64.625;64.725;78;6
64.725;65.325;71;11
64.725;65.325;75;3
64.725;65.325;78;6
64.825;64.925;75;3
64.925;65.025;87;3
65.025;65.125;83;11
65.125;65.225;78;6
65.225;65.325;75;3
65.325;65.625;63;3
65.425;65.525;71;11
65.525;65.625;83;11
65.625;65.725;78;6
65.625;65.725;59;11
65.725;65.825;75;3
65.725;65.925;63;3
65.825;65.925;71;11
65.925;66.525;59;11
65.925;66.525;63;3
65.925;66.525;66;6
66.025;66.125;78;6
66.125;66.225;90;6
66.225;66.325;87;3
66.325;66.425;83;11
66.425;66.525;78;6
66.525;66.825;47;11
66.625;66.725;75;3
66.725;66.825;87;3
66.825;66.925;83;11
66.825;66.925;59;11
66.925;67.025;78;6
66.925;67.125;54;6
67.025;67.125;75;3
67.125;67.325;54;6
67.225;67.325;71;11
67.325;67.425;83;11
67.425;67.525;78;6
67.525;67.705;75;3
67.525;67.805;42;6
67.525;67.805;54;6
67.705;67.805;71;11
67.805;68.105;47;11
67.805;68.105;59;11
67.905;68.005;78;6
68.005;68.105;90;6
68.105;68.205;86;2
68.105;68.205;42;6
68.105;68.205;54;6
68.205;68.305;83;11
68.205;68.405;47;11
68.205;68.405;59;11
68.305;68.405;78;6
68.405;69.145;50;2
68.405;69.145;62;2
68.605;68.745;74;2
68.745;68.845;86;2
68.845;68.945;83;11
68.945;69.045;78;6
69.045;69.145;74;2
69.145;69.765;47;11
69.145;69.765;59;11
69.265;69.365;71;11
69.365;69.465;83;11
69.465;69.565;78;6
69.565;69.665;74;2
69.665;69.765;71;11
69.765;70.065;50;2
69.765;70.065;62;2
69.865;69.965;78;6
69.965;70.065;90;6
70.065;70.185;86;2
70.065;70.185;47;11
70.065;70.185;59;11
70.185;70.285;83;11
70.185;70.385;50;2
70.185;70.385;62;2
70.285;70.385;78;6
70.385;71.125;54;6
70.385;71.125;66;6
70.485;70.625;74;2
70.625;70.825;86;2
70.825;70.925;83;11
70.925;71.025;78;6
71.025;71.125;74;2
71.125;71.765;50;2
71.125;71.765;62;2
71.225;71.325;71;11
71.325;71.425;83;11
71.425;71.525;78;6
71.525;71.66;74;2
71.66;71.765;71;11
71.765;72.165;54;6
71.765;72.165;66;6
71.905;72.005;81;9
72.005;72.165;93;9
72.165;72.345;90;6
72.165;72.345;50;2
72.165;72.345;62;2
72.345;72.465;86;2
72.345;72.565;54;6
72.345;72.565;66;6
72.465;72.565;81;9
72.565;73.165;57;9
72.565;73.165;69;9
72.665;72.765;78;6
72.765;72.865;90;6
72.865;72.965;86;2
72.965;73.065;81;9
73.065;73.165;78;6
73.165;73.765;45;9
73.165;73.765;57;9
73.265;73.365;76;4
73.365;73.465;88;4
73.465;73.565;85;1
73.565;73.665;81;9
73.665;73.765;76;4
73.765;74.065;50;2
73.765;74.065;62;2
73.865;73.965;81;9
73.965;74.065;93;9
74.065;74.165;90;6
74.065;74.165;45;9
74.065;74.165;57;9
74.165;74.335;86;2
74.165;74.485;50;2
74.165;74.485;62;2
74.335;74.485;81;9
74.485;75.285;54;6
74.485;75.285;66;6
74.585;74.685;78;6
74.685;74.785;90;6
74.785;74.885;86;2
74.885;74.985;81;9
74.985;75.085;78;6
75.185;75.285;74;2
75.285;75.385;86;2
75.385;75.485;81;9
75.485;75.585;78;6
75.485;75.685;45;9
75.485;75.685;57;9
75.585;75.685;74;2
75.685;75.985;50;2
75.685;75.985;62;2
75.785;75.885;81;9
75.885;75.985;93;9
75.985;76.085;90;6
75.985;76.085;45;9
75.985;76.085;57;9
76.085;76.215;86;2
76.085;76.325;50;2
76.085;76.325;62;2
76.215;76.325;81;9
76.325;77.005;54;6
76.325;77.005;66;6
76.425;76.605;78;6
76.605;76.705;90;6
76.705;76.805;86;2
76.805;76.905;81;9
76.905;77.005;78;6
77.005;77.605;50;2
77.005;77.605;62;2
77.105;77.205;74;2
77.205;77.305;86;2
77.305;77.405;81;9
77.405;77.505;78;6
77.505;77.605;74;2
77.605;77.905;54;6
77.605;77.905;66;6
77.705;77.805;81;9
77.805;77.905;93;9
77.905;78.005;90;6
77.905;78.005;50;2
77.905;78.005;62;2
78.005;78.105;86;2
78.005;78.205;54;6
78.005;78.205;66;6
78.105;78.205;81;9
78.205;78.805;57;9
78.205;78.805;69;9
78.305;78.405;78;6
78.405;78.505;90;6
78.505;78.605;86;2
78.605;78.705;81;9
78.705;78.805;78;6
78.805;79.545;54;6
78.805;79.545;66;6
78.905;79.005;74;2
79.005;79.105;86;2
79.105;79.205;81;9
79.205;79.335;78;6
79.335;79.545;74;2
79.545;79.845;57;9
79.545;79.845;69;9
79.645;79.745;85;1
79.745;79.845;97;1
79.845;79.945;93;9
79.845;79.945;54;6
79.845;79.945;66;6
79.945;80.045;90;6
79.945;80.145;57;9
79.945;80.145;69;9
80.045;80.145;85;1
80.145;80.745;61;1
80.145;80.745;73;1
80.245;80.345;81;9
80.345;80.445;93;9
80.445;80.545;90;6
80.545;80.645;85;1
80.645;80.745;81;9
80.745;81.515;49;1
80.745;81.515;61;1
80.845;81.045;80;8
81.045;81.145;92;8
81.145;81.245;89;5
81.245;81.345;85;1
81.345;81.515;80;8
81.515;81.825;54;6
81.515;81.825;66;6
81.625;81.725;78;6
81.725;81.825;90;6
81.825;81.925;85;1
81.825;81.925;49;1
81.825;81.925;61;1
81.925;82.125;82;10
81.925;82.225;54;6
81.925;82.225;66;6
82.125;82.225;78;6
82.225;83.025;58;10
82.225;83.025;70;10
82.325;82.425;73;1
82.425;82.525;85;1
82.525;82.625;82;10
82.625;82.725;78;6
82.725;82.825;73;1
82.925;83.025;66;6
83.025;83.125;78;6
83.125;83.225;73;1
83.225;83.325;70;10
83.225;83.291;42;6
83.291;83.358;44;8
83.325;83.425;66;6
83.358;83.425;46;10
83.425;83.625;67;7
83.425;83.625;75;3
83.425;83.625;79;7
83.425;84.125;47;11
83.625;83.925;75;3
83.925;84.725;67;7
84.125;84.725;71;11
84.125;84.425;63;3
84.425;84.525;59;11
84.525;84.725;63;3
84.725;84.925;71;11
84.725;85.125;67;7
85.125;85.225;67;7
85.125;85.225;79;7
85.125;85.325;55;7
85.225;85.325;67;7
85.225;85.325;79;7
85.325;85.525;67;7
85.325;85.525;75;3
85.325;85.525;79;7
85.325;85.925;59;11
85.525;85.825;75;3
85.825;86.525;67;7
85.925;86.525;71;11
85.925;86.225;63;3
86.225;86.325;59;11
86.325;86.525;63;3
86.525;86.725;71;11
86.525;86.965;67;7
86.965;87.15;71;11
86.965;87.265;55;7
87.15;87.265;71;11
87.265;87.465;68;8
87.265;87.465;76;4
87.265;87.465;52;4
87.265;87.465;64;4
87.465;87.565;84;0
87.465;87.565;64;4
87.565;87.665;83;11
87.565;87.665;68;8
87.665;87.765;84;0
87.665;87.765;64;4
87.765;87.865;83;11
87.765;87.865;68;8
87.865;87.965;84;0
87.865;87.965;64;4
87.965;88.065;83;11
87.965;88.065;68;8
88.065;88.165;84;0
88.065;88.165;64;4
88.165;88.265;83;11
88.165;88.265;68;8
88.265;88.365;84;0
88.265;88.365;64;4
88.365;88.465;83;11
88.365;88.465;68;8
88.465;88.565;84;0
88.465;88.565;64;4
88.565;88.705;83;11
88.565;88.705;68;8
88.705;88.805;84;0
88.705;88.805;64;4
88.805;88.905;83;11
88.805;88.905;68;8
88.905;89.005;84;0
88.905;89.005;64;4
89.005;89.105;83;11
89.005;89.105;68;8
89.105;89.305;76;4
89.105;89.305;84;0
89.105;90.77;40;4
89.105;90.77;52;4
89.305;89.505;75;3
89.305;89.505;83;11
89.505;89.705;74;2
89.505;89.705;82;10
89.705;89.905;73;1
89.705;89.905;81;9
89.905;90.105;72;0
89.905;90.105;80;8
90.105;90.305;71;11
90.105;90.305;79;7
90.305;90.525;70;10
90.305;90.525;78;6
90.525;90.77;69;9
90.525;90.77;77;5
90.77;90.985;68;8
90.77;90.985;76;4
90.77;90.851;40;4
90.851;90.918;42;6
90.918;90.985;44;8
90.985;91.185;77;5
90.985;91.585;65;5
90.985;91.585;45;9
91.185;91.485;72;0
91.485;91.585;69;9
91.585;92.665;67;7
91.585;92.665;72;0
91.585;92.665;76;4
91.585;91.945;60;0
91.945;92.045;55;7
92.045;92.265;60;0
92.265;92.665;64;4
92.665;92.765;67;7
92.665;92.765;72;0
92.665;92.765;76;4
92.665;92.865;52;4
92.765;92.865;67;7
92.765;92.865;72;0
92.765;92.865;76;4
92.865;93.065;77;5
92.865;93.465;65;5
92.865;93.465;57;9
93.065;93.365;72;0
93.365;93.465;69;9
93.465;94.545;67;7
93.465;94.545;72;0
93.465;94.545;76;4
93.465;93.765;60;0
93.765;93.865;55;7
93.865;94.065;60;0
94.065;94.545;64;4
94.545;94.645;67;7
94.545;94.645;72;0
94.545;94.745;52;4
94.645;94.745;67;7
94.645;94.745;72;0
94.745;94.985;66;6
94.745;94.985;70;10
94.745;94.985;73;1
94.745;94.985;78;6
94.745;94.985;54;6
94.985;95.125;86;2
94.985;95.125;66;6
95.125;95.225;85;1
95.125;95.225;70;10
95.225;95.325;86;2
95.225;95.325;66;6
95.325;95.425;85;1
95.325;95.425;70;10
95.425;95.525;86;2
95.425;95.525;66;6
95.525;95.625;85;1
95.525;95.625;70;10
95.625;95.725;86;2
95.625;95.725;66;6
95.725;95.865;85;1
95.725;95.865;70;10
95.865;95.965;86;2
95.865;95.965;66;6
95.965;96.065;85;1
95.965;96.065;70;10
96.065;96.165;86;2
96.065;96.165;66;6
96.165;96.265;85;1
96.165;96.265;70;10
96.265;96.365;86;2
96.265;96.365;66;6
96.365;96.465;85;1
96.365;96.465;70;10
96.465;96.565;86;2
96.465;96.565;66;6
96.565;96.665;85;1
96.565;96.665;70;10
96.665;96.865;78;6
96.665;96.865;86;2
96.665;98.265;42;6
96.665;98.265;54;6
96.865;97.065;77;5
96.865;97.065;85;1
97.065;97.265;76;4
97.065;97.265;84;0
97.265;97.465;75;3
97.265;97.465;83;11
97.465;97.665;74;2
97.465;97.665;82;10
97.665;97.865;73;1
